Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
UDR,34.02,46.11,,3.7,,10.6,,2.7,8.56,5.5,53.47,4.21,16.64,47.45,1.01,,,43.36,0.42,,36.41,,5.87,1.72,,4.76,3.91,61.41,19.76,35.55,52.96,19.25,11.75,12.24,1.63,0.32,34.43,4,3.92,91.47,7.81,25.28,3.02,44.03,24.37,1.44,,7.68,,16.78,4.12,117.18,162.38,36.08,8.59,,14.07,2.04,18.32,24.93,5.45,0.84,,,16.72,25.4,,1.83,4.12,0.42,1.14,174.71,3.18,3.31,,2.43,,2.25,51.61,,,10,12596028836.0,Real Estate Investment Trusts,Finance
UE,23.96,64.61,,6.3,42.8,26.8,,13.1,3.34,8.2,69.64,2.38,23.88,66.17,1.5,0.6,0.04,23.03,2.05,77.56,,65.77,3.12,1.25,,1.4,2.92,12.14,8.61,26.7,,16.76,,9.76,8.24,0.39,36.14,5.6,2.96,71.97,15.03,,2.66,17.62,67.42,1.32,,59.23,,23.8,2.29,10.33,48.18,12.35,6.2,,,,16.49,17.13,2.31,1.07,,,17.13,,4.92,1.22,2.5,1.64,8.33,293.65,11.95,23.2,,3.39,,,23.03,,,10,1964581454.0,Real Estate Investment Trusts,Finance
UEC,19.9,47.35,,43.6,,,,,,,22.2,,,38.23,15.38,5.35,,7.49,8.05,98283.37,18950.33,1833.15,,,,,,,,,,2999.83,26.64,12360.86,,0.87,,,,2495.03,,,725.65,2.95,16.52,,,,,,3.94,,,,7072.72,,,,,,,,68.14,24.98,,,,8.24,3.94,5.46,,,,,,,,,,,,1,2031111601.0,Other Metals/Minerals,Non-Energy Minerals
UFPI,25.21,44.97,,26.8,30.1,24,26.4,46,25.55,11.4,50.8,3.51,11.2,43.64,7.15,2.03,4.45,136.35,4.31,47.69,16.32,36.27,0.4,0.09,,0.18,0.94,12.25,9.67,12.67,,,0.61,1,8.16,0.76,7.91,6.39,0.97,17.48,26.53,,,71.86,19.11,55.19,,6.7,,7.85,2.6,18.75,18.75,0.58,1.24,,0.6,0.5,,15.61,1.61,2.17,39.41,5.22,11.15,14.36,0.78,0.91,3.08,3.25,11,31.52,15.57,14.62,,15.94,,4.24,25.34,,,10,6328790641.0,Forest Products,Non-Energy Minerals
UFPT,101.66,62.98,,16.7,,40.1,50.4,13.6,19.41,29.9,82.23,,10.14,70.52,16.2,0.32,0.35,349.6,3.13,86.22,29.39,54.51,0.65,0.16,,,,41.5,34.82,59.4,,,,6.13,2.41,0.73,10.31,1.6,,42.29,20.8,,,169.15,28.02,21.96,,11.87,,15.23,8.65,54.45,53,2.5,6.48,,2.31,5.44,,62.74,6.91,4.1,,53.7,50.86,68.55,2.12,4.93,20.3,1.63,12.19,37.55,17.51,17.4,,15.08,,0.98,114.25,,,10,1248563809.0,Industrial Specialties,Process Industries
UGI,8.05,36.46,,0.5,3.9,,2.1,,,10.8,22.78,9.16,,30.39,1.35,0.1,0.03,23.94,0.91,43.12,62.12,49.91,3.86,1.48,,0.46,6.23,9.46,6.56,26.34,12.25,8.48,1.97,1.6,10.57,0.31,6.06,8.7,6.23,7.98,13.2,2.09,2.57,29.69,53.2,3.2,,9.13,,17.08,1.1,7.67,7.34,,0.69,,,,,11.45,1.16,0.63,,,3.97,9.63,,0.69,4.11,0.71,4.37,14.17,9.34,14.84,,6.71,,8.31,9.07,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGIC,,45.93,,0.5,3.9,,2.1,,,10.8,45.38,17.93,15.28,44.14,1.35,0.1,0.03,57.78,0.91,43.12,62.12,49.91,3.86,1.48,,,12.55,9.46,6.56,26.34,,,,1.6,10.57,0.31,,8.88,12.55,8.16,13.2,2.09,2.57,0.0,53.2,3.2,,9.13,,17.08,1.08,7.52,7.2,,0.68,,,,,11.23,,,,,3.9,9.46,,,,0.71,4.37,14.17,9.34,14.84,,6.71,,8.31,8.87,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGP,,49.93,22.7,45.4,46.6,35.1,56.8,4.1,221.28,19.1,62.61,5.98,,54.72,4.68,0.41,0.27,3.82,1.55,12.47,14.62,12.87,2.08,1.06,,0.27,3.31,5.04,4.22,11.96,7.19,5.37,0.25,0.24,19.84,0.37,2.22,13.58,3.31,9.87,25.95,,1.74,2.87,7.85,2.8,,2.2,,3.96,1.66,7.44,7.8,0.63,0.18,,,,,8.43,0.87,0.86,,,5.51,8.8,0.36,0.65,1.93,1.16,7.7,61.36,22.66,21.33,,13.97,,0.78,13.63,,,10,4256334029.51,Specialty Stores,Retail Trade
UHAL,47.16,62.51,1.3,15.5,,5.7,,,,7.4,80.13,,15.81,68.71,1.7,0.66,0.18,76.41,1.08,72.8,357.69,14.15,3.39,0.86,,,,18,9.83,,,,3.27,3.26,5.56,0.38,,,,26.79,8.05,,,59.53,85.94,3.67,,10.07,,17.09,1.96,28.09,25.07,1.83,2.64,,1.44,,,,1.48,1.31,,,10.39,,1.84,,1.96,0.99,2.99,7.74,5.89,8.01,,4.35,,1.7,18.64,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHS,68.17,43.85,7.6,7.2,58.7,3.8,,,,14.7,53.25,0.86,28.61,45.14,2.6,0.05,0.02,203.39,1.39,50.33,372.94,52.76,2.41,0.77,,0.05,0.39,12.44,9.02,20.02,11.74,8.25,1.15,1.24,8.04,0.46,6.21,7.05,0.39,11.36,11.88,23.45,7.28,183.74,89.78,7.75,,6.66,,9.99,2.05,13.54,13.69,2.32,0.9,,1.02,1.26,,14.52,1.77,0.84,,,7.44,10.98,1.77,0.91,5.14,1.28,7.3,20.57,12.81,16.26,,9.85,,4.97,18.21,,,10,7838378461.000001,Hospital/Nursing Management,Health Services
UI,112.87,65.76,1.1,231.9,14.5,,,,,1.9,48.42,2.46,103.59,60.51,12.78,0.44,0.17,251.77,3.22,191.77,29.91,32.73,1.46,7.97,,0.41,0.95,32.81,31.6,30.96,,,7.45,8.49,3.05,0.08,27.46,3.48,0.95,33.76,7.77,15.95,5.64,291.08,38.36,6.64,,18.15,,25.88,160.36,43.48,43.48,6.3,8.15,,1.83,2.49,,29.7,18.02,1.15,,,29.04,33.24,7.66,3.16,167.85,1.59,26.89,59.26,49.98,,,39.63,,1.34,44.64,,,10,9666660723.000002,Telecommunications Equipment,Electronic Technology
UL,31.91,44.2,1.7,5.9,0.4,3.4,,,4.66,5.1,49.61,3.33,20.54,45.15,3.53,0.24,0.22,59.3,0.77,58.87,114.29,40.52,2.33,1.43,,0.6,3.13,14.92,12.97,21.07,14.06,12.34,2.55,2.67,6.7,0.25,12.52,5.57,3.22,16.98,3.33,6.71,2.34,58.43,42.24,8.96,,11.01,,17.35,6.6,20.83,19.35,,2.22,,,,,17.79,,0.95,,,14.22,13.39,,1.72,,0.56,8.51,99.79,20.43,34.46,,11.73,,4.03,19.57,,,10,127627240896.0664,Household/Personal Care,Consumer Non-Durables
ULTA,,56.43,4.9,9.9,,49.1,75.4,21.7,129.81,27.6,66.17,,,60.57,6.67,0.26,0.22,388.16,1.76,102.9,28.33,6.38,1.05,0.82,,,,12.29,10.59,19.76,14.3,11.87,1.68,1.72,8.14,0.41,8.74,5.41,,16.97,24.27,,2.81,554.79,38.69,,,10.68,,14.03,7.82,15.58,15.44,0.81,1.65,,0.5,0.61,,19.09,2.33,0.63,,,13.38,25.27,0.62,1.37,7.86,0.5,21.66,42.65,40.17,54.94,,28.58,,4.99,26.48,,,10,20359492785.0,Specialty Stores,Retail Trade
UMC,8.16,27.42,,14.8,64.8,14.1,42.9,,26.03,7.6,25.93,46.2,2.45,25.07,2.77,1.05,1.88,6.99,1.66,87.49,19.87,49.63,0.67,0.2,,0.7,6.53,8.05,4.75,,6.21,3.65,1.82,2.22,12.42,0.61,,,6.53,10.85,25.46,,7.72,7.39,33.63,33.16,,23.32,,23.62,1.6,10.53,10.66,0.47,2.49,,,,,1745.48,0.89,1.8,,,6.27,18.37,0.48,0.77,1.62,1.37,9.3,24.06,13.68,14.86,,12.08,,2.27,16.64,,,10,18619248406.57836,Semiconductors,Electronic Technology
UNFI,25.78,57.34,,0.9,,,,,,5.2,57.78,,106.69,56.1,4.62,0.02,0.01,21.8,1.44,31.79,23.99,11.01,10.82,2.16,,,,527.08,14.46,,24.3,8.46,0.15,0.15,0.19,0.22,,,,39.64,7.59,381.74,,29.42,13.56,0.69,,,,0.33,0.79,,,,0.04,,,,,,,0.46,,,5.18,,,0.43,1.33,0.52,,0.2,0.17,,,1.46,,,32.54,,,7,1101694915.0,Food Distributors,Distribution Services
UNH,11.36,46.85,0.8,11.5,14.7,13.7,14.2,9.4,11.28,13.8,54.4,2.96,20.05,48.41,3.58,0.37,0.48,597.35,0.91,,77.74,21.07,2.8,0.83,,0.29,1.34,23.55,20.15,42.97,14.57,13.21,1.31,1.45,4.25,0.32,3.37,2.38,1.41,19.92,12.36,10.25,8.02,613.98,21.92,7.33,,3.68,,7.04,5.83,38.92,22.11,1.63,1.41,,0.79,1.56,,42.35,,1.2,,,33.29,111.24,2.69,1.6,,0.91,5.02,225.68,13.24,16.13,,8.7,,0.56,36.45,,,10,450832710654.0,Managed Health Care,Health Services
UNIT,7.31,53.31,,,,81.6,,29.9,,,55.7,3.69,25.68,53.06,,0.02,0.01,5.94,0.14,,,46.15,7.15,,,0.95,7.57,14.09,8.71,,11.51,7.47,6,6.18,7.1,,,,10.1,12.88,13.16,12.42,2.88,5.7,,1.25,,5.57,,51.6,,23.76,12.58,,1.22,,,,3.58,,,,,,4,,0.97,,,0.14,1.28,12.19,14.78,,,20.01,,,,,,4,1248341455.0,Real Estate Investment Trusts,Finance
UNP,12.6,42.91,3.2,,10.3,8.6,6.6,,18.49,11.2,52.75,3.83,,44.62,3.83,0.18,0.03,249.37,0.77,21.23,23.66,31.03,2.64,1.97,,0.5,2.13,17.38,14.03,31.41,16.89,13.23,6.85,7.14,5.75,0.25,22.75,3.65,2.18,20.57,10.75,10.34,2.99,236.19,45.29,7.47,,27.33,,39.63,9.12,22.9,23.64,3.19,6.25,,1.65,1.48,,27.55,3.17,1.18,,,16.73,23.61,3.35,2.04,9.59,0.63,9.87,17.13,16.02,42.8,,11.18,,3.96,23.57,,,10,130009196089.99998,Railroads,Transportation
UPBD,4.27,60.52,,,5.6,16.8,,,,12.9,82.96,4.81,,68.84,3.01,0.21,0.06,34.32,0.7,0.97,22.43,8.86,0.91,2.47,,0.78,4.3,11.73,1.87,36.44,7.94,,0.69,0.73,8.53,0.24,2.01,4.56,4.3,7.82,27.51,,5.14,31.61,48.94,2.35,,1.91,,6.3,3.07,23.51,18.16,1.18,0.43,,,,,22.77,5.24,1.1,,,13.13,89.34,1.25,0.48,33.65,0.69,3.08,15.42,11.96,13.8,,6.07,,7.71,,,,7,1632906435.0,Finance/Rental/Leasing,Finance
UPS,,51.23,0.4,198.8,17.1,34.9,14.6,0.6,15.01,2.9,47.48,8.94,,49.62,3.45,0.4,0.23,134.29,1.14,4.43,28.01,39.54,2.38,1.56,,0.87,4.83,17.85,12.21,30.94,13.24,9.77,1.42,1.51,5.6,0.25,4.87,3.79,4.84,15.3,20.77,,3.14,164.92,17.26,9.24,,5.87,,8.39,6.82,21.91,18.03,1.05,1.27,,1.13,1.47,,26.43,3.14,0.83,,,12.47,23.65,1.23,1.53,12.32,1.14,7.58,18.36,14.08,30.1,,10.14,,3.74,17,,,10,137130671852.00002,Air Freight/Couriers,Transportation
UPWK,,76.73,,5,,,,5.6,34.85,16.8,80,,,79.19,2.98,1.75,1.36,14.7,3,,9.38,45.21,20.73,1.01,,,,916.4,100.17,28.67,12.31,11.63,2.24,2.38,0.11,0.36,7.8,2.99,,13.23,,34.04,7.41,15.33,76.18,71.34,,10,,6.82,5.36,26.72,23.7,,2.76,,,,,34.66,2.92,,,9.3,27.18,2449.15,,5.19,8.07,3,7.53,2.58,0.27,21.36,,21.31,,11.65,,,,1,1781812238.0000002,Personnel Services,Commercial Services
URBN,4.05,48.66,1.7,14.7,,66.8,587.5,36.7,46.49,16,55.73,,,50.67,3.44,0.56,0.51,36.28,1.46,62.9,30.27,5.36,2.13,0.49,,,,9.6,7.53,16.09,8.31,6.2,0.68,0.73,10.42,0.53,4.55,7.23,,9.44,23.33,6.55,4.92,36.36,33.65,,,5.83,,7.38,1.49,11.1,10.37,1.67,0.65,,,,,14.21,0.83,0.82,,,7.48,155.72,0.51,1.01,1.49,0.86,7.51,17.34,13,14.72,,9.84,,1.97,15.64,,,10,3160823739.0,Apparel/Footwear Retail,Retail Trade
URI,74.86,46.66,2.3,24.3,,22.8,42.2,,18.84,21.3,38.85,0.8,18.43,41.66,3.2,0.12,0.03,880.34,0.82,8.56,45.5,55.48,2.09,1.68,,0.16,0.72,16.36,9.62,89.24,14.84,9.14,4.2,4.43,6.11,0.3,4.96,1.29,0.74,18.81,18.6,12,4.91,560.88,40.55,6.02,,17.13,,27.03,6.74,23.01,22.33,1.4,3.91,,0.71,7.03,,81.18,7.45,2.1,,,12.04,18.79,1.29,3.4,55.93,0.77,9.56,23.98,17.56,31.38,,12.16,,1.69,42.36,,,10,30864460258.0,Finance/Rental/Leasing,Finance
USAC,,37.33,,,,,,,,6.8,26.25,9.72,,32.29,1.25,,,22.98,1.43,80.99,22.99,39.12,4.74,41.35,,3.89,9.11,18.38,9.51,106.16,16.17,8.51,5,5.55,5.44,0.02,2.76,0.93,9.11,22.03,,70.41,6.89,22.4,39.06,1.54,,9.36,,31.43,43.36,43.36,42.56,,2.71,,,,,124.8,,1.01,,,8.13,17.35,,2.3,,0.63,3.13,11.92,10.77,60.34,,10.75,,9.72,,,,5,2174902016.0,Oilfield Services/Equipment,Industrial Services
USFD,48.94,64.13,,6.6,,49.8,,48.4,301.38,11,80.48,,19.18,69.23,4.23,0.12,0.08,65.52,1.29,19.05,26.59,19,3.45,0.98,,,,19.82,14.03,26.1,12.66,10.28,0.5,0.54,5.05,0.37,2.05,4.69,,17.6,14.9,27.22,5.5,42.17,17.26,3.28,,1.42,,2.87,3.21,31.2,23.31,5.69,0.44,,,,,21.62,,,,,14.62,20.76,2.01,1.87,,0.81,3.92,33.19,9.95,10.93,,7.91,,1.82,48.53,,,8,10019306849.0,Food Distributors,Distribution Services
USM,24.21,50.4,0.4,2,,,,39.7,,,40.67,,64.02,46.97,1.37,0.3,0.07,65.2,1.57,38.09,62.42,85.11,4.5,0.84,,,,45.51,10.1,37.31,24.73,8.8,2.27,2.28,2.2,0.44,6.11,4.14,,63.48,,18.71,,28.44,56.96,0.95,,,,4.63,1.22,,65.79,,1.5,,,,,24.18,52.24,1.91,,,6.28,,,3.27,931.43,1.39,,4.93,1.95,,,,,3.54,46.57,,,9,3505305808.0,Wireless Telecommunications,Communications
USNA,,61.3,3.1,7.4,,,,,193.51,,79.69,,,68.56,7.14,3.18,276.43,40.34,3.93,136.38,18.29,,0.01,,,,,4.46,4.24,6.67,,,0.49,0.48,22.42,0.79,6.88,7.71,,16.22,5.52,,,53.58,80.86,277.22,,6.3,,9.55,1.44,14.25,14.25,,0.92,,,,,13.12,1,0.55,3.4,2.46,10.55,17.01,,0.55,1.58,3.37,8.58,94.94,17.83,10.81,,15.35,,1.61,8.17,,,10,1147873973.0,Pharmaceuticals: Other,Health Technology
USPH,,51.01,,13.9,75.2,,,,,9,56.57,4.83,,53.2,3.32,1.05,0.44,96.76,1.88,,3.03,35.91,3.69,0.53,,0.71,1.81,25.98,19.8,20.57,,19.02,1.8,2.21,3.85,0.47,10.78,4.63,1.83,33.05,2.97,7.81,8.57,103.34,19.23,8.24,,2.01,,10.58,3.01,53.16,39.49,,2.29,,,,,21.45,,0.98,,,18.96,101.87,,1.43,,1.88,1.25,36.12,5.86,2.6,,6.06,,3.84,40.48,,,10,1405360583.0,Medical/Nursing Services,Health Services
UTHR,58.59,68.39,,18.6,,20.4,11.1,,28.6,12.1,85.06,,35.64,74.11,12.99,3.81,8.32,397.73,4.58,148.37,6.71,39.13,0.26,0.07,,,,9.53,9.13,15.77,9.51,8.97,4.46,5.15,10.49,0.86,32.58,5.06,,14.23,22.47,12.03,12.57,326.66,88.94,26.84,,40.31,,48.78,2.91,17.47,16.68,,7.03,,,,,21.63,1.48,1.47,7.69,5.95,17.12,21.1,,1.76,2.96,4.41,16.09,120.95,24.46,19.26,,27.13,,7.38,27.17,,,9,10336444908.0,Pharmaceuticals: Major,Health Technology
UTZ,37.88,52.48,,2,,,,,,,61.87,1.34,,55.61,1.19,0.23,0.08,18.02,1.21,41.48,49.98,34.6,5.53,1.26,,1.01,1.33,26.41,14.15,,15.33,10.15,1.52,1.56,3.79,0.26,,,1.34,21.82,,,2.12,16.88,34.55,1.21,,,,4.19,2.17,,78.03,,1.01,,,,,18025,,,,,18.66,103.58,,2.59,,0.85,,21.25,3.42,,,,,9.78,,,,1,2013227576.0,Food: Specialty/Candy,Consumer Non-Durables
UUUU,,48.44,,28.3,,,2.6,,,160.4,40.42,,2.35,44.3,28.66,13.8,126.61,5.99,18.01,676.9,42.96,52.18,,,,,,,,,,,7.22,25.57,,0.93,,,,74.56,,,125.76,15.49,57.11,,,,,,2.68,,,,25.85,,,,,,,1.42,8.34,6.07,,,,,2.72,14.67,,,,,,,,,,,,2,1332454810.021127,Other Metals/Minerals,Non-Energy Minerals
UVV,3.73,58.88,,3.1,1.3,13.5,6.1,,8.46,11.1,81.82,6.59,,66.72,2.75,0.12,0.08,53.74,2.6,206.53,13.97,61.02,4.11,0.87,,0.62,6.01,10.06,8.1,,,,,0.85,9.94,0.47,,,6.04,,8.71,,,64.81,19.29,3.24,,4.31,,8.19,0.94,11.06,10.39,1.15,0.47,,,,,,0.74,0.75,,2.29,,,0.93,1.29,1.17,0.96,4.18,11.47,10.96,8.66,,7.11,,1.27,12.41,,,10,1176643998.0,Tobacco,Consumer Non-Durables
V,14.09,65.24,3.2,6.8,17.6,16.7,19.4,11.6,80.56,17.1,78.28,1.46,3.52,69.92,7.76,0.57,0.73,305.91,1.28,,19.4,24.69,0.81,0.53,,0.21,0.68,23.45,22.5,30.82,21.46,20.66,14.62,16.03,4.26,0.41,52.03,3.15,0.77,27.27,16.91,12.79,9.89,292.65,80.4,37.53,,54.96,,66.96,15.58,31.44,30.44,2.25,16.54,,1.27,1.34,,31.78,,1.08,,,29.78,133.33,2.13,2.37,,1.28,21.47,677.73,35.95,49.9,,27.56,,3.61,50.07,,,10,490664581454.0001,Miscellaneous Commercial Services,Commercial Services
VAC,,56.8,4.9,1.5,75.5,,,,38.07,15.9,58.33,7.28,,57.55,1.3,0.18,0.04,84.94,3.29,79.5,30.36,16.77,9.36,2.21,,0.5,3.6,18.71,13.96,50.69,5.45,7.48,1.46,1.65,5.34,0.25,3.27,5.17,3.6,12.06,8.05,,3.74,148.09,37.37,3.2,,3.42,,10.73,1.26,20.13,14.2,,0.75,,,,,23.52,,0.5,,,15.19,19.71,,0.85,,2.73,1.67,32.96,4.96,6.7,,3.54,,0.19,22.35,,,9,3743958373.999999,Other Consumer Services,Consumer Services
VAL,,41.24,1.2,,,,,,,7.6,45.8,,,43.01,2.29,0.55,0.32,52.13,1.61,,71.36,74.21,2.42,0.55,,,,11.65,8.87,,8.03,6.49,1.8,1.9,8.58,0.49,,,,7.39,,,17.03,96.27,17.63,3.39,,47.52,,12.67,1.76,3.58,3.58,,1.71,,,,,,0.53,,,,11.68,,,,1.76,1.61,25.7,22.32,10.68,56.67,,34.01,,,,,,2,5599386956.0,Contract Drilling,Industrial Services
VALE,,49.54,5.7,7.8,26.4,10.4,,,,5.8,54.82,59.91,,50.37,1.5,0.31,0.28,10.82,0.91,71.77,76.88,26.6,1.28,0.43,,0.7,12.86,4.75,4.2,13.14,4.46,3.44,1.46,1.41,21.05,0.43,12.49,11.18,16.43,5.2,36.38,,4.6,12.74,39.05,9.4,,22.82,,32.57,1.25,5,5.48,0.17,1.23,,,,,10.52,0.69,0.79,,,5.28,7.32,0.26,0.37,1.79,0.58,10.47,26.2,16.3,24.76,,14.51,,6.7,8.19,,,8,61277974290.39,Steel,Non-Energy Minerals
VCEL,17.63,55.87,,17.2,,,,,,16.5,62.27,,,59.96,9.38,2.34,1.07,48.56,4.5,78.28,110.96,79.74,13.24,0.39,,,,984.9,302.2,,,,7.22,10.17,0.1,0.65,,,,93.91,,,24.05,45.12,70.42,,,0.37,,,9.77,4856,4856,,10.88,,,,,,46.8,1.59,,37.44,54.43,,,8.85,10.03,4.16,0.23,1.28,0.73,0.36,,,,,,,,1,1633650967.0,Pharmaceuticals: Major,Health Technology
VCTR,75.55,59.67,1.6,16.1,77.2,9,5.2,13.1,2.36,4.6,59.14,2.38,10.33,58.76,2.93,0.61,0.12,64.6,1.16,,57.73,39.06,2.33,0.87,,0.33,2.24,12.43,11.38,14.12,,,5.17,5.65,8.05,0.44,39.23,7.96,2.54,10.99,27.24,15.68,21.99,36.89,56.9,4.83,,27.87,,45.31,3.73,18.2,15.89,0.57,5.08,,,,,13.01,,,,,12.82,12.7,0.7,0.85,,1.16,9.32,2006.19,16.92,22.06,,12.68,,3.93,,,,8,2179535476.0000005,Investment Managers,Finance
VCYT,34.26,63.05,,25.3,,,44,,2.46,31.1,74.95,,61.38,67.2,15.75,3.26,11.38,36.39,4.44,47.42,36.57,40.01,,0.02,,,,,,61.67,30.96,28.08,5.26,6.36,,0.92,10.04,1.44,,99.41,,,13.3,31.92,68.73,408,,,,0.51,2.47,,98.07,,6.6,,,,,66.38,6.74,1.24,20.81,12.73,52.87,,,3.22,10.43,4.17,,,,,,0.22,,,,,,,1822401204.9999995,Medical Specialties,Health Technology
VERX,72.99,66.04,,1.7,,,46,,13.75,9.8,73.7,,38.35,68.31,5.69,0.76,0.95,49.77,1.17,,35.84,77.17,4.17,1.51,,,,4662.18,81.23,82.98,,,,11.1,0.02,0.23,12.84,1.03,,71.12,,,14.87,24.83,61.55,0.29,,3.2,,0.24,33.18,382.85,99.54,,12.24,,,,,95.59,,,,,48.12,126.33,,,,1.17,2.48,1.26,0.41,8.37,,,,,,,,1,3164823235.0,Packaged Software,Technology Services
VET,,49.94,,47.4,,,,46.6,29.51,19.4,60.45,3.45,,52.3,0.03,0.39,0.27,9.97,1.09,12.41,131.6,49.62,,0.36,,1.72,3.36,,,4.36,,,1.62,1.29,,0.46,30.4,31.12,3.47,10.26,20.3,,,10.74,49.63,2.96,,,,11.43,0.77,,52.45,,1.02,,,,,3.42,1.36,0.51,,,2.04,,,0.26,0.77,1.02,,,,,,4.11,,16.64,45.3,,,6,2512479944.5730824,Oil & Gas Production,Energy Minerals
VFS,,46.57,,,,,,,,26.9,39.77,,31.83,44.28,,0.01,0.03,3.75,0.32,198.82,83.11,7.82,,,,,,,,,,,,8.99,,,,,,,,,81.87,0.0,,,,,,,,,,,6.66,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,82742008400.00002,Motor Vehicles,Consumer Durables
VGR,38.15,71.28,,,,3.7,13.2,,,4.3,82.14,2.62,45.56,71.28,2.73,1.9,0.38,14.99,2.43,37.92,2.99,7.18,3.6,,,0.64,5.34,8.5,8.35,15.99,,,2.24,2.26,11.76,,14.14,8.52,5.34,10.67,16.69,10.52,,10.49,33.38,3.32,,14.05,,25.22,,11.9,12.04,3.44,1.62,,,,,11.47,,1.43,,,11.14,13.52,1.75,2.08,,2.06,19.27,703.01,48.57,,,59.91,,5.97,17.7,,,10,1687195163.0,Tobacco,Consumer Non-Durables
VIAV,8.9,64.2,0.9,,,,5,,48.21,,65,,19.71,64.49,,2.12,0.72,10.38,3.71,90.01,38.63,75.75,8.03,0.98,,,,82.8,27.41,39.71,,8.87,2.14,2.37,1.21,0.4,6.01,2.59,,27.22,,22.58,5.57,9.39,57.29,1.1,,,,3.1,3.27,,33.47,,2.36,,,,,38.98,4.09,0.89,,,29.05,,,1.48,11.16,3.31,,7.05,1.88,,,,,4.27,518.75,,,6,2181730596.0,Information Technology Services,Technology Services
VICI,11.14,44.06,,11.3,8.7,11.9,10.3,7.5,9.22,14,48.58,8.34,12.57,44.25,1.98,0.55,0.02,31.15,28.82,,,0.79,4.79,0.68,,0.62,5.37,13.9,13.88,21.99,,,12.88,13.44,7.19,0.58,60.59,7.02,5.54,11.42,18.88,4.17,3.58,36.98,99.26,4.45,,73.9,,96.27,1.25,11.54,11.52,1.5,8.52,,,,11.47,14.02,0.8,,,,13.97,10.54,0.9,0.8,1.25,28.82,6.38,390.58,8.46,11.1,,8.53,,0.33,19.47,,,9,31801372946.0,Real Estate Investment Trusts,Finance
VICR,7.35,71.97,,14.5,,33,43.2,87.3,17.93,10,83.13,,23.82,75.7,20.25,3.8,36.44,57.52,6.41,225.12,27.88,58.77,0.21,0.01,,,,129.05,61.3,63.53,,33.62,5.63,5.93,0.77,0.88,9.35,1.28,,55.3,18.74,,,48.54,50.9,,,1.28,,4.59,4.68,639.11,133.46,9.47,7.26,,,,,78.05,5.27,1.49,13.71,6.97,41.59,,7.26,4.76,4.68,4.9,0.75,5.74,2.98,0.84,,2.49,,0.03,108.53,,,8,2591660523.0,Electronic Components,Electronic Technology
VIPS,12.37,48.7,7.2,14.1,,16.3,27.6,2.6,34.3,7.6,55.57,2.96,6.02,48.78,4.34,0.93,7.27,14.66,1.28,19.02,59.16,2.36,0.3,0.08,,0.17,2.96,3.57,3.57,4.08,0.69,0.56,0.06,0.34,28.01,0.57,8.29,16.45,2.96,6.12,30.18,2.16,,15.2,23.67,253.72,,7.52,,8.96,1.48,6.95,5.97,0.23,0.51,,0.19,0.2,,6.4,0.75,0.73,,24.01,4.09,5.55,0.25,0.52,2.12,1.11,12.63,60.54,26.48,23.52,,20.71,,2.67,14.51,,,10,7958325296.0,Internet Retail,Retail Trade
