Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CNM,37.17,53.62,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,67.34,,,57.2,3.06,0.01,0.01,44.75,2.29,62.74,46.68,61.02,3,1.6,,,,15.99,12.83,14.97,12.95,12.51,1.54,1.62,6.25,0.27,10.8,8.7,,18.3,,10.45,6.71,37.43,26.74,6.29,,5.58,,10.11,5.26,21.49,21.49,0.63,1.36,,,,,12.95,,,,,12.28,13.45,0.83,,,1.34,7.12,44.47,15.51,23.93,,11.47,,4.23,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNMD,,53.85,,3.4,,15,120.9,24.4,,10.5,46.32,1.12,,52.28,2.31,0.14,0.04,70.69,2.27,208.47,61.03,67.12,3.49,1.01,,0.21,1.12,15.75,11.56,18.77,24.24,16.5,3.66,2.42,6.35,0.4,12.9,7.61,1.12,14.61,2.86,18.26,6.53,119.88,55.65,5.22,,10.23,,15.37,2.34,16.79,18.22,,1.7,,,,,13.31,,0.71,,,12.29,11.7,,1.47,,1.06,5.71,46.57,9.89,15.32,,7.47,,4.53,54.38,,,9,3310056485.0,Medical Specialties,Health Technology
CNP,9.13,65.34,,12.2,1.3,5.5,15.5,9.9,8.68,,76.24,1.57,0.4,69.04,0.78,0.17,0.03,31.57,1.11,56.49,79.47,29.72,6.01,1.89,,0.53,2.58,21.25,11.99,,18.29,10.41,4.17,4.64,4.71,0.25,,,2.71,18.16,8.72,10.24,2.85,28.02,44.49,2.24,,11.25,,21.35,1.95,20.91,20.96,16.12,2.32,,,,,,1.71,1.5,,,9.79,,1.24,,3.12,0.92,2.37,6.19,5.07,9.6,,4.29,,,25.88,,,8,18354833057.0,Electric Utilities,Utilities
CNQ,6.42,43.64,3.2,10.7,29.6,45.6,,54.8,,35.8,45.6,13.24,,43.08,3.2,0.09,0.07,33.78,0.84,28.05,16.54,31.19,0.59,0.25,,0.55,4.59,10.44,6.21,11.12,,,3.24,2.55,9.58,0.53,23.8,10.16,4.7,13.45,27.62,,,29.33,27.06,16.01,,18.47,,24.21,2.5,12.99,12.22,0.59,2.47,,,,,10.43,1.18,1.1,,,6.86,9.62,0.51,0.69,2.5,0.53,10.01,14.77,14.84,19.15,,11.22,,9.4,23.62,,,7,70102353537.55795,Oil & Gas Production,Energy Minerals
CNS,84.06,50.33,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,37.67,4.29,45.64,45.72,16.07,26.29,2.08,99.65,33.58,,12.25,50.77,0.68,0.29,,0.83,2.37,27.24,23.62,49.22,19.74,19.08,8.04,9.51,3.67,0.68,19.33,1.98,2.37,27.73,9.07,12.31,9.88,62.92,48.51,,,26.24,,34.93,10.26,37.18,35.34,5.52,9.78,,2.34,4.31,,50.43,4.1,1.66,90.59,36.77,41.67,71.95,5.38,3.32,10.68,33.58,18.77,82.01,25.66,32.5,,30.82,,1.19,34.24,,,10,3134484051.9999995,Investment Managers,Finance
CNX,65.33,66.74,11.2,12.1,,246.7,,,39.84,12.9,71.39,,44.55,68.12,1.56,,,40.11,0.37,5.87,53.34,25.48,1.8,0.57,,,,9.58,6.21,50.02,,,4.53,5.86,10.44,0.5,11.72,2.76,,22.09,,51.02,9.9,13.94,28.03,1.15,,40.23,,12.35,1.41,12.61,240.18,800.6,4.77,,,,,41.56,4.06,2.53,,,9.41,14.57,,1.32,1.55,0.36,6.62,11.55,11.24,13.44,,1.59,,4.1,200.55,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,23.72,,12.2,,17.2,23.2,12.2,4.99,12.9,14.52,3.12,,20.74,1.34,0.14,0.05,39.76,1.57,,12.12,39.25,3.86,1.18,,0.11,3.12,12.21,5.57,19.21,,6.11,0.72,0.75,8.19,0.34,3.92,14.3,3.34,3.24,,6.31,11.54,128.41,36.18,2,,2.18,,6.73,0.61,12.91,3.46,0.14,0.26,,,,,6.9,,,,,4.15,7.73,0.14,,,1.57,1.78,86.64,5.92,5.28,,5.03,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
CNXN,20.72,45.91,,9.5,,10.9,14.5,95.6,,3.1,37.4,0.57,7.16,44.3,6.95,1.17,211.39,70.38,3.13,20.6,43.65,74.72,0.02,,,0.11,0.57,13.72,12.17,9.19,,,0.47,0.51,7.29,0.7,5.5,8.29,0.57,18.62,6.93,,3.86,47.7,18.63,,,3.23,,3.68,2.06,20.64,20.87,6.14,0.66,,1.43,0.48,,12.18,1.45,1.79,45.41,2.42,11.62,12.53,,1.29,2.25,2.82,7.39,23.76,11.72,10.52,,14.19,,1.11,23.62,,,10,1402899899.0,Information Technology Services,Technology Services
COCO,,70.3,,24.5,,6,25.6,45.2,100.1,14.5,72.11,,7.37,70.9,15.47,1.56,10447.07,36.8,3.28,65.81,28.09,50.9,,,,,,24.07,23.86,25.7,34.17,31.94,3.08,3.75,4.15,0.71,14.59,3.59,,33.05,,18.81,8.89,23.01,39.87,,,11.99,,15.15,7.98,35.84,33.95,,4.24,,,,,29.18,3.66,,37.55,9.09,28.85,,,,8.54,2.64,19.53,118.25,35.29,27.26,,62.45,,0.6,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
CODI,6.87,60.76,,3.5,,6.4,,,44.81,7.6,61.81,2.87,,62.34,1.32,0.2,0.04,22.96,4.22,251.39,28.51,58.55,6.27,1.44,,1.82,4.36,27.74,13.31,,12.95,,1.51,1.7,3.6,0.31,,,4.36,9.31,19.61,,8.31,23.21,46.1,2.2,,6.24,,10.43,1.92,41.75,,,0.77,,,,,,,0.85,,,,,,1.4,,1.62,3.58,11.8,3.86,11.21,,,,6.73,27.66,,,9,1419944567.0,Investment Managers,Finance
COGT,58.03,31.49,,,,6.3,42.3,15.3,,,22.53,,51.79,26.73,,6.32,,,6.44,,,,,,,,,,,,4.6,,,,,,,,,,,12.24,,,,,,,,,4.91,,,,,,,,,,,,3.77,6.22,,,,,4.91,6.44,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,169.86,57.98,,6.7,,,,,,4.8,62.64,,66.8,58.69,1.74,0.75,0.24,103.38,2.67,140.61,61.69,62.39,5.25,0.77,,,,79.86,24.11,156.61,14.26,,2.02,3.86,1.25,0.37,2.46,0.77,,34.22,12.01,41.68,11.85,56.81,32.17,0.86,,,,4.82,2.9,,123.51,17.4,3.13,,10.7,11.14,,128.61,,1.68,,,31.64,277.16,11.98,2.2,,1.65,,7.46,1.84,,,3.19,,1.57,156.64,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,45.04,,18.4,,17.4,,33.8,,,32.62,,,40.72,5.98,3.17,12.85,25.53,6.38,233.78,44.57,92.88,,0.02,,,,,,,,16.8,1.89,2.1,,0.86,,,,27.66,,,,19.57,46.36,,,,,,1.35,,170.2,,2.74,,,,,,4.16,1.65,9.78,3.01,164.71,,,1,2.29,4.69,,,,,,,,6.21,60.79,,,7,1657865250.9999998,Semiconductors,Electronic Technology
COIN,107.55,69.97,,71.1,,,,,,21.2,73.26,,,71.55,0.26,0.05,2.96,320.01,1.03,,9.52,13.42,2.38,0.49,,,,44.02,40.96,46.3,47.44,42.05,12.29,13.91,2.27,0.03,30.04,1.94,,84.27,,106.23,19.4,126.1,73.74,17.09,,29.76,,25.68,9.31,54.55,61.93,,17,,,,,54.98,5.37,,,17.43,54.66,84.63,,,10.63,1.03,0.62,821.56,14.76,20.89,,0.55,,,,,,3,19484029164.0,Investment Banks/Brokers,Finance
COKE,79.73,49.35,,40.9,26,25.5,39,22,266.68,10.1,60.34,0.54,36.19,53.14,4.02,1.39,0.76,1237.96,2.47,29.94,35.28,31.2,1.77,1.48,,0.03,0.33,12.63,10.41,24.46,,,,1.65,7.92,0.24,6.73,4.21,0.81,,23.18,,,721.41,39.75,404.37,,7.81,,13.04,8.44,21.54,17.6,0.52,1.67,,0.56,0.79,,24.83,5.2,2.74,,,12.98,22.62,0.7,1.88,34.5,2.15,11.2,58.51,24.35,37.64,,21.84,,,57.08,,,9,6040592380.0,Beverages: Non-Alcoholic,Consumer Non-Durables
COLD,,24.79,,,1.6,,,,,0.3,32.37,4.76,5.52,25.5,0.67,0.07,0.02,22.81,0.6,6.11,40.02,58.51,17.67,1.12,,2.21,3.86,,46.99,83.55,44.03,15.54,3.62,3.73,,0.43,4.46,1.84,3.86,50.73,,,4.76,26.31,31.55,1.73,,,,8.7,1.92,,57.31,,2.36,,,,20.13,53.01,3.12,,,,15.05,,,2.91,3.81,0.6,,,,,,2.96,,4.49,,,,4,8921115243.0,Real Estate Investment Trusts,Finance
COMP,165.6,50.96,,,,5.7,0.8,32.1,,3.8,39.52,,33.72,47.57,3.33,0.59,0.42,6.44,0.92,,1.5,5.26,,1.19,,,,,,91.73,14.12,13.44,0.56,0.65,,0.36,0.71,1.19,,257.59,,,13.3,3.35,17.85,,,,,,7.47,,,,0.59,,,,,88.73,,,,,63,,,,29.27,0.92,,,,,,,,6.15,,,,,1560443712.0,Packaged Software,Technology Services
COO,28.11,28.15,,25.1,,14.3,177.2,6.7,2.09,13.8,9.58,,11.37,20.18,4.24,0.11,0.04,99.08,1.99,214.58,65.24,63.68,2.61,0.33,,,,35.11,22.02,117.6,29.16,18.67,5.32,5.85,2.85,0.66,4.97,0.96,,24.3,7.83,,7.66,102.49,66.36,5.66,,9.45,,16.9,2.49,55.2,34.27,6.59,5.21,,1.1,9.08,,104.8,3.57,0.98,,,32.24,130.69,5.59,1.84,8.35,1.18,3.02,26.16,5.79,4.67,,3.84,,0.01,29.4,,,10,16955086253.000002,Medical Specialties,Health Technology
COOP,60.08,58.08,10.3,33.3,,13.7,24.6,,,4,57.45,,13.74,58.63,0.87,0.12,0.08,97.09,0.61,,482.55,142.44,12.45,2,,,,20.87,19.89,,,,5.25,5.46,4.79,0.29,,,,7.26,37.51,33.66,9.1,53.44,48.74,,,18.87,,26.18,1.34,12.54,12.54,,2.36,,,,,,,,,,31.71,,,1.09,,0.61,3.44,98.28,8.07,11.5,,3.25,,,18.85,,,8,3620517398.0,Finance/Rental/Leasing,Finance
COP,,59.48,,14.4,32.3,88.6,,346.9,36.73,38.8,61.83,10.25,,61.79,3.75,0.63,0.37,113.43,1.3,13.57,49.13,35.32,0.72,0.37,,0.36,2.76,8.8,5.6,15.32,8.27,5.18,2.33,2.56,11.36,0.52,16.74,7.08,2.76,13.98,26.41,,5.77,110.18,30.76,12.3,,18.01,,25.17,2.62,13.49,13.86,0.81,2.39,,,,,14.45,1.27,1.1,,,6.37,10.56,0.55,0.78,2.62,1.16,10.41,23.23,18.89,20.22,,11.18,,5.34,28.43,,,6,147973913149.0,Oil & Gas Production,Energy Minerals
COR,21.17,53.88,2,55.2,5,5.2,15.1,11.9,44.63,12.7,40.91,1.1,7.43,50.23,4.8,0.06,0.71,243.2,0.88,23.4,61.87,28.08,1.34,5.58,,0.15,0.86,22.25,14.79,16.18,14.13,11.65,0.15,0.16,4.49,0.01,1.02,6.29,0.91,16.26,20.17,8.72,6.61,220.07,3.37,18.04,,0.51,,1.07,60.65,32.38,18.19,,0.16,,,,,16.16,,1.27,,,13.93,19.68,,1.62,,0.53,2.32,102.74,15.93,167.38,,11.78,,4.68,64.17,,,8,35810259008.0,Medical Distributors,Distribution Services
COST,53.16,60.28,,10.3,13.5,12,13.9,7.2,26.58,9.1,62.24,0.86,12.18,61.57,9.8,0.31,1.35,928.08,0.97,28.83,30.73,3.7,0.68,0.35,,0.26,0.48,41.3,33.69,61.74,39.67,32.23,1.5,1.61,2.42,0.34,2.61,1.61,0.5,51.94,15.51,10.02,6.88,631.32,12.61,54.94,,2.9,,3.65,17.41,56.01,56.16,4.07,1.62,,2.69,2.42,,62.28,6.59,1.93,,,36.42,63.51,3.97,4.33,17.41,0.44,10.62,32.61,28.99,31.39,,16.01,,0.63,83.46,,,10,246550075175.00003,Specialty Stores,Retail Trade
COUR,,36.33,,,,,,,,23.2,18.63,,,30.68,1.89,2.29,193.03,6.96,2.61,,114.62,31.26,,0.01,,,,,,5.27,14.42,7.33,0.5,0.54,,0.65,10.19,6.43,,20.7,,209.15,7.73,16.88,53.37,,,,,,1.83,,21.38,,1.56,,,,,15.37,1.36,,2.76,2.2,12.19,,,,1.92,2.61,,,,,,,,4.04,,,,,2727373427.0,Internet Software/Services,Technology Services
CP,12,26.7,,59.4,2.2,,2.8,1.8,,5.8,11.28,1.1,,20.91,2.22,0.08,0.02,73.53,0.53,21.03,35.32,48.08,3.01,0.5,,0.18,0.75,20.96,15.59,56.45,22.94,17.24,7.59,7.87,4.77,0.54,14.44,2.25,0.74,20.49,7.63,14.93,10.73,99.74,51.36,6.29,,24.5,,35.01,2.17,26.21,24,,6.71,,,,,46.07,2.14,1.11,,,19.63,26.02,,1.84,4.17,0.46,4.34,10.34,7.16,8.29,,4.74,,,27.75,,,10,74405082759.37338,Railroads,Transportation
CPA,7.86,70.57,0.3,18.5,60.1,,,,55.34,65.8,84.54,5.33,,76.09,2.64,0.7,0.52,105.81,0.98,18.44,30.48,18.03,1.99,0.82,,0.32,5.33,5.83,5.83,4.87,7.36,4.93,1.41,1.53,17.15,0.42,31.36,24.89,6.07,6.3,4.51,9.07,6.64,110.77,36.21,5.57,,19.22,,22.75,1.97,6.48,7.03,,1.27,,,,,3.99,0.8,0.81,,,3.99,7.62,,0.42,2.05,0.89,12.96,26.35,24.66,33.2,,13.64,,5.23,26.39,,,8,3693262972.0,Airlines,Transportation
CPB,19.08,28.73,0.4,6.8,0.5,,,,,4.9,27.1,3.63,4.57,26.79,1.84,0.03,0.01,43.81,0.61,71.25,72.51,23.41,5.32,1.99,,0.56,3.4,20.27,14.39,30.52,12.7,9.78,1.92,2.12,4.93,0.25,6.93,5.12,3.4,13.56,8.83,6.76,3.9,51.52,30.83,4.93,,5.88,,12.74,3.45,23.18,16.48,18.31,1.36,,,,,19.72,,0.78,,,11.13,26.46,,1.15,,0.22,4.24,37.91,9.44,14.94,,7.66,,,15,,,10,12829876464.000002,Food: Major Diversified,Consumer Non-Durables
CPG,,38.64,,27.6,181.1,,63.8,80,14.56,26.4,46.45,16.53,,40.85,,0.01,,5.37,0.88,,115.69,33.36,1.44,0.43,,0.37,6.14,9.39,3.56,10.47,,,2.54,1.67,10.65,0.58,16.49,15.84,6.17,4.33,16.45,11.56,7.69,7.4,57.88,5.82,,25.09,,25.44,0.69,3.71,5.97,,1.04,,,,,6.23,0.44,0.7,,,2.02,3.08,,0.39,0.72,0.88,9.29,7.28,7.4,16.74,,7.5,,,,,,4,4540839274.133391,Integrated Oil,Energy Minerals
CPK,31.07,69.78,,12.2,10.1,4.4,8.1,,2.76,7.7,84.66,3,8.73,75.54,1.38,,,129.02,0.38,22.6,55.42,28.3,4.87,1.05,,0.45,1.88,20.76,15.04,,16.1,9.62,5.15,5.77,4.82,0.39,,,1.96,20.65,5.89,9.12,10.52,117.77,42.02,3.28,,14.16,,28.8,2.17,26.17,23.72,3,3.7,,,,,,1.93,1.31,,,12.05,67.42,3.54,4.19,3.54,0.32,3.41,8.66,7.62,8.89,,4.99,,,27.57,,,10,1977751620.0000005,Gas Distributors,Utilities
CPNG,53.79,44.46,,,,,,,40.32,24.5,37.95,,9.45,42.04,3.74,0.71,1.45,23.97,1.13,32.98,93.18,5.73,4.62,0.96,,,,86.9,47.95,45.67,58.1,34.85,1.18,1.45,1.15,0.26,3.19,2.13,,46.54,,,18.57,23.2,27.79,2.24,,3.57,,0.88,10.29,41.83,159.8,,1.51,,,,,47.14,8.88,,,,23.98,45.18,,,11.1,0.86,7.22,10.93,6.96,26.93,,8.93,,,,,,1,32713861306.0,Internet Retail,Retail Trade
CPRI,,25.5,8.3,,,7.2,28.5,,,17.9,35.79,,17.49,27.9,1.86,0.1,0.05,20.04,0.93,206.81,83.5,26.61,8.79,2.34,,,,27.71,14.31,15.28,22.37,12.67,1.22,1.18,3.61,0.22,7.71,15.66,,12.2,15.52,,,45.97,64.18,168,,,,3.5,1.59,,12.81,6.1,0.49,,,,,6.38,,0.35,,,4.39,,,0.43,,0.38,,7.84,3.8,,,2.09,,2.43,6.77,,,7,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,5.96,63.18,,28,,11.3,13,21.6,22.19,15.8,56.65,,,63.53,38.95,5.44,28.82,55.42,7.03,6.76,57.95,15.03,0.07,0.02,,,,32.54,29.02,53.19,27.16,24.7,11.16,12.07,3.07,0.89,22.7,1.8,,35.82,19.45,11.57,9.93,50.07,45.02,,,32.17,,37.1,7.1,39.87,39.87,2.25,12.71,,1.28,1.8,,56.16,3.69,1.51,21.4,15.31,36.65,51.54,2.19,3.58,7.7,6.96,17.88,50.23,22.28,20.11,,28.71,,,65.2,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
CPRX,54.92,47.47,,30.4,,39.2,,8.7,,46.2,40.94,,25.53,43.92,16.28,4.2,134.78,21.15,5.11,95.77,56,43.99,0.02,0.01,,,,12.14,9.99,9.52,7.5,,3.63,4.59,8.24,0.86,48.17,8.79,,13.99,23.7,41.5,17.22,20.76,86.32,,,31.01,,37.78,3.82,17.92,17.89,,5.58,,,,,11.61,2.01,,7.61,5.89,11.46,15.59,0.72,2.13,5.1,4.92,23.73,1452.29,33.49,27.81,,52.33,,,84.6,,,5,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CPT,36.28,54.18,,9.7,6.4,20.4,10.4,56.3,4.82,10.6,59.16,4.41,14.37,56.51,2.05,0.07,0.01,120.56,0.11,,132.32,2.51,3.23,0.73,,2.82,3.41,33.6,15.31,41.81,49.79,18.15,10.3,10.59,2.98,0.53,25.32,3.04,3.44,75.78,17.32,,2.61,120.0,61.35,2.31,,22.32,,19.66,2.71,38.15,83.03,5.16,8.5,,,,17.55,33.42,3.16,0.95,,,16.06,24.01,5.43,1.94,2.71,0.11,3.77,,5.58,7.08,,3.33,,4.72,28.84,,,10,10983485571.0,Real Estate Investment Trusts,Finance
CQP,,69.43,,,17.5,29.6,42.8,54.8,,16.2,84.98,12.66,,75.57,2.02,0.19,0.02,53.3,0.69,11.9,4.42,19.06,3.65,,,0.8,6.52,11.44,9.62,14.43,13.42,11.02,3.97,4.61,8.74,,31.95,11.06,6.52,12.4,27.21,,5.07,39.48,52.88,4.43,,31.28,,39.97,,11.51,11.5,0.65,2.86,,,,,9.02,,1,,,8.5,8.62,0.61,1.23,,0.61,15.77,22.25,22.81,,,20.25,,9.32,29.13,,,7,25687797421.0,Gas Distributors,Utilities
CR,49.21,66.18,0.7,,,,5.1,,1.57,,69.85,0.39,8.69,68.11,7.92,0.45,0.75,178.99,2.18,97.77,42.36,56.22,0.83,0.22,,0.17,0.45,28.15,24.67,41.27,22.44,20.03,4.17,4.52,3.55,0.59,10.96,2.44,0.46,30.33,1.27,15.38,8.1,98.78,38.49,12.84,,11.56,,15.73,6.51,39.43,37.29,,4.59,,,,,41.66,5.35,4.13,,61.3,36.09,57.23,,3.1,17.24,1.48,10.87,51.81,18.98,18.54,,14.79,,2.38,35.37,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,,60.59,6.2,33.2,,,,,,,58.36,2.3,5.21,60.86,1.95,0.27,0.2,58.16,0.97,17.8,68.24,31.46,1.1,0.35,,0.34,2.3,7.7,5.62,11.72,7.39,4.48,1.8,2.37,12.99,0.49,20.24,10.03,2.67,13.02,,,5.62,44.1,46.61,5.72,,20.09,,15.59,1.49,9.16,14.88,,1.68,,,,,8.39,0.99,,,,8.39,,,0.66,1.49,0.89,11.31,23.52,20.26,22.28,,7.43,,0.71,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,34.11,0.5,33.4,,,,5.6,,,32.57,1.97,,31.73,5.84,1.44,23.61,5.1,3.16,218.49,54.29,44.42,0.09,0.02,,0.36,1.97,9.74,7.31,3.78,,,,1.21,10.27,0.72,31.96,20.89,3.9,17.28,,11.2,,6.68,48.45,240.1,,8.47,,10.72,2.36,18.71,18.71,0.99,1.55,,,,,4.86,1.36,,18.21,3.09,4.49,6.81,1.12,,2.3,2.18,8.64,43.87,17.33,12.25,,16.7,,6.51,,,,6,2036178584.0,Wholesale Distributors,Distribution Services
CRDO,105.11,57.7,,,,4,,,,43.7,56.14,,95.44,56.06,48.51,5.74,23.93,42.97,7.81,147.96,72.43,79.5,,0.03,,,,,,,,110.29,21.91,31.78,,0.86,,,,119.04,,130.63,49.77,21.59,62.47,,,,,,13.18,,274.63,,32.74,,,,,,12.42,,23.23,15.8,5492.5,,,,12.9,7.36,,,,,,,,0.01,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRGY,7.72,69.37,,,,14.7,,,22.89,,76.94,3.3,,73.22,0.71,0.15,0.04,14.56,0.93,,113.01,68.47,2.76,1.17,,1.39,3.3,14.3,4.57,,4.79,1.88,1.01,2.04,6.99,0.31,,,3.3,8.06,,68.54,14.86,8.84,81.08,2.17,,2.17,,15.22,0.81,17.45,41.48,,0.99,,,,,,1.25,,,,2.33,,,,0.83,0.93,0.79,5.93,5.8,2.87,,5.3,,,,,,3,2216186091.0,Integrated Oil,Energy Minerals
CRH,59.14,61.74,4.1,6.4,37.1,21.7,56.4,5.7,76.79,13.6,56.69,5.55,14.21,60.21,3.21,0.29,0.2,100.2,1.39,72.01,48.64,46.29,2.29,0.71,,0.41,2.13,15.94,11.85,33.3,14.63,10.91,2.14,2.26,6.27,0.43,6.8,3.54,1.41,16.41,,13.65,5.39,68.29,35.3,8.72,,9.86,,13.38,3.11,20.04,19.4,1.55,1.95,,,,,29.06,2.44,,,,14.91,28.42,1.73,2.94,6.91,0.96,7.23,21.24,13.23,16.72,,8.76,,0.62,22.32,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,32.12,5.8,2.6,71,18.5,23,0.1,,4.9,33.71,11.99,,32.13,3.17,0.36,0.16,50.97,2.21,140.93,61.75,25.83,3.02,1.34,,0.51,6.2,8.69,7.63,10.13,11.09,8.31,1,0.99,11.51,0.35,9.77,15.11,6.29,10.18,19.18,,,70.62,48.28,9.99,,8.11,,10.82,2.22,8.06,8.22,2.35,0.65,,0.62,0.57,,6.62,1.5,0.49,,,5.47,6.57,1.53,0.52,6.18,0.96,9.84,27.67,17.39,28.02,,13.41,,12.71,7.72,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,6.22,66.93,,15.8,,10.5,,,4.15,12.3,70.97,0.84,0.88,68.65,1.01,0.03,0.01,15.0,0.6,12.63,116.66,50.03,3.51,1.32,,,0.84,82.84,8.24,,,6.41,3.97,5.49,1.21,0.36,,,,34.09,15.47,,9.51,6.11,,,,,,,1.91,,,,3.23,,,,,,,3.51,,,7.21,,,2.45,2.24,0.6,,1.55,1.52,,,,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,3.8,42.43,,18.1,,9.7,8.6,,6.12,11.6,26.94,,,38.14,2.59,0.21,0.08,187.9,1.48,47.39,19.4,51.89,2.79,0.73,,,,18.56,12.18,21.53,17.74,13.16,2.92,2.97,5.39,0.47,13.8,5.83,,18.22,18,7.04,1.74,221.87,34.76,4.01,,10.17,,13,2.54,23.46,16.63,1.09,2.36,,0.65,1.27,,17.33,,0.85,,,12.14,17.64,1.23,1.13,,1.14,5.18,30.76,9.3,11.44,,5.89,,2.57,28.47,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRM,30.12,62.46,,10.8,,41.8,18.7,29.9,12.81,15.7,48.79,0.37,2.04,58.87,6.23,0.6,1.11,325.7,1.04,,,62.72,1.08,0.2,,0.09,0.37,44.31,29.19,26.87,21.92,18.11,7.49,8.45,2.26,0.63,31.43,3.68,0.49,29.25,22.06,15,9.06,257.66,76.35,,,15.45,,19.06,5.41,56.64,34.65,1.03,8.78,,1.11,0.89,,27.91,10.6,1.11,,,26.49,48.5,1.39,2.36,72.86,1.04,5.97,114.68,9.63,9.61,,6.54,,4.01,190.47,,,8,208815530594.0,Packaged Software,Technology Services
CRNX,95.53,44.39,,15.6,,,,,,,35.8,,16.73,39.95,28.18,16.11,16.42,56.07,16.38,,,,,0.06,,,,,,,,,660.01,4144.57,,0.89,,,,,,,154.95,6.08,,,,,,,5.35,,,,3940.71,,,,,,,,5.98,5.87,,,,,5.44,16.38,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CROX,47.4,26.55,2.8,76,,71.1,39.2,58.9,18.41,46.8,30.34,,0.06,25.3,3.76,0.27,0.11,98.59,1.43,81.85,51.09,35.14,1.62,1.03,,,,7.07,6.65,7.76,7.62,7.1,1.74,1.79,14.14,0.37,23.09,16.36,,7.56,28.49,2.63,3.44,132.65,58.15,8.51,,20.5,,25.56,3.34,7.15,7.46,0.1,1.47,,,,,6.34,,0.95,,,5.88,4.9,0.3,0.73,,0.9,17.8,136.79,25.66,54.7,,23.57,,15.16,20.54,,,7,5424078005.999999,Apparel/Footwear,Consumer Non-Durables
CRS,132.37,67.13,,4.1,,,,4.6,153.81,21.6,76.22,0.43,44.41,70.23,5.71,0.37,0.21,180.7,3.84,126.25,48.07,69.04,1.52,0.42,,0.14,0.43,29.91,21.14,47.28,,,1.22,3.45,3.34,0.51,7.3,2.29,0.43,26.23,2.9,28.07,7.84,66.53,22.53,6.13,,8.05,,14.24,5.42,40.24,32.48,,3.23,,,,,44.43,3.03,3.18,,,29.78,124.47,,5.13,6.35,2,7.12,14.23,11.9,14.78,,12.62,,1.27,154.44,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
CRSP,,44.22,,1.5,,21.2,28.4,4.1,40.17,735.7,31.77,,,40.13,7.51,21.55,8.51,47.26,21.64,,59.29,246.38,,0.12,,,,,,,,,20.1,11.5,,0.86,,,,,,,,25.09,34.88,,,,,,2.07,,,,18.71,,,,,,,,2.49,2.48,,,,8.28,2.08,21.64,,,,,,,,,,,,2,4016631451.000001,Biotechnology,Health Technology
