Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
EDN,63.65,82.3,49.8,,66.6,,,,,,37.7,85.78,,65.28,83.6,0.64,,0.26,0.77,38.29,0.82,45.34,193.37,39.19,2.84,0.29,,,,,,,,,,17.2,,0.32,,,,,,,,5.14,24.81,0.44,,,12.19,,4.53,1.66,,394.74,,2.38,,,,,,7.45,0.91,5.01,,,26.93,,,2.34,1.66,0.69,4.25,0.65,0.7,14.01,,,,,255.27,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,17.01,76.59,5.25,,144.6,,51,48.5,,2.81,,94.28,0.79,7.92,84.02,0.73,,0.19,0.18,30.34,0.63,,59.51,49.64,10.57,1.34,,,0.79,,26.04,31.55,8.17,7.43,1.98,1.85,,0.2,5.85,4.74,0.79,12.56,,35.77,9.25,31.64,53.68,,,,,,,2.21,,,,1.21,,,,,21.24,0.96,,,,,13.54,,2.02,,,0.63,,,,,,,,0.58,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EE,36.53,69.55,16.63,,,,,,,161.77,,69.24,0.45,35.26,70.13,1.26,,3.51,0.91,30.69,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.45,3.65,2.46,4.6,,,,0.98,27.4,0.18,21.23,23.29,0.75,20.09,,22.24,,10.29,35.42,3.09,,,3.14,,23.83,1.51,31,31,,1.24,,,,,5.17,2.98,1.44,,,,3.86,,,,1.51,4.12,0.89,13.28,8.15,5.11,,7.03,,16.25,,,,5,1954373713.0,Gas Distributors,Utilities
EFX,27.54,44.71,,,12.2,,8.5,16.5,,5.86,8.1,55.8,0.59,12.44,48.77,4.01,,0.25,0.09,261.19,0.88,,27.64,63.33,3.28,1.12,,0.22,0.59,37.05,22.25,47.35,23.25,16.51,5.84,6.64,2.7,0.4,14.02,2.42,0.59,28.13,21.5,20.65,10.57,241.23,55.52,4.28,,,10.07,,17.88,6.59,58.04,37.42,0.69,5.82,,,,,41.66,1.08,,1.16,,,24.73,43.23,1.5,3.76,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.33,61.31,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,41.76,41.49,,,,,,,,,,37.62,,11.48,40.54,1.12,,1.93,0.77,15.88,3.37,120.61,43.29,14.98,1.51,0.23,,,,10.33,5.85,,,,2.11,2.87,9.68,0.68,,,,8.66,10.62,67.56,27.42,12.96,34.4,12.21,,,23.25,,26.46,0.9,11.59,11.09,,2.87,,,,,,1.23,0.69,1.25,,,6.17,11.35,,1.12,0.92,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,2.06,44.62,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,48.23,5.83,9.99,46.08,2.84,,0.08,0.01,173.84,0.57,,29.6,47.83,3.61,0.58,,1.16,3,37.51,22.28,25.32,,20.02,,16.23,2.67,0.6,64.09,4.66,3.2,36.17,12.98,8.55,11.1,190.29,72.75,6.56,,,37.19,,39.81,3.02,35.92,38.85,4.41,13.34,,1.96,1.51,21.14,20.93,0.91,2.29,1.01,,,20.93,,4.34,1.47,3.05,0.57,5.07,11197.79,6.17,8.78,,5.55,,,46.73,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,44.23,16.52,,,,,,20.6,,,42.81,,7.39,42.39,4.46,,2.07,3.29,14.99,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,17.4,,0.54,,,,113.51,,,121.97,56.98,62.23,,,,,,,9.8,,,,19.81,,,,,,0.26,,,18.51,13.27,,,,29.98,9.8,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,43.5,65.6,2.38,,0.9,,10.9,22.1,,,9.9,80.53,0.36,10.62,69.76,3.08,,0.16,0.05,102.84,1.04,,259.36,41.05,2.45,1.43,,0.15,0.6,15.38,11.46,48.63,14.65,10.72,2.24,2.51,6.5,0.3,5.17,2.6,0.66,21.54,6.31,13.18,9.64,74.06,95.49,5.9,,,8.1,,15.76,5.29,24.84,24.43,10.18,2.04,,2.12,3.38,,38.98,1.39,5.44,1.61,,,11.34,39.68,,2.58,27.28,1.04,6.78,22.91,15.45,24.14,,11.71,,1.17,28.49,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,26.62,65.62,,,,5.1,17.6,29.6,21.1,10.62,5.3,80.86,4.38,12.53,72.48,0.75,,0.02,0.01,88.36,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.53,20.77,11.36,,15.19,9.23,4.01,4.16,4.81,0.19,,,3.53,15.51,5.75,28.81,5.34,71.61,41.7,1.6,,,8.72,,16.93,2.44,25.99,29.49,1.59,1.98,,,,,,1.23,1.79,1.2,,,7.32,,1.83,,2.44,0.81,1.82,5.86,4.65,9.75,,3.41,,,31.11,,,9,27428144722.0,Electric Utilities,Utilities
EL,,51.08,,0.3,,8.4,,,,,,84.83,6.56,,63.02,2.79,,0.43,0.24,73.96,1.32,208.04,107.08,43.56,5.72,1.97,,1,3.56,36.84,19.38,25.45,25.76,15.93,2.28,2.2,2.71,0.24,8.63,5.02,1.89,46.49,,,,187.36,72.29,4.26,,,1.31,,10.35,5.22,132.07,28.12,,1.73,,,,,20.06,0.39,,0.44,,,12.71,323.01,,1.72,,0.9,0.91,17.16,5.58,3.73,,3.95,,1.26,17,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELAN,2.99,43.3,,,,,,,,,6.6,26.62,,,39.18,1.06,,0.37,0.11,13.13,2.55,300.46,51.3,75.07,3.26,0.67,,,,15.51,7.75,27.84,43.16,11.34,2.27,2.33,6.45,0.49,8.35,5.73,,14.24,,,2.5,13.91,54.69,0.99,,,4.6,,5.68,0.99,32.83,20.42,,1.48,,,,,17.82,0.94,,,,,12.75,7.12,,1.01,,1.31,1.47,22.82,5.27,3.32,,0.95,,8.69,,,,2,5907180309.0,Biotechnology,Health Technology
ELME,31.73,50.12,,,,,,42.2,,,6.7,67.11,2.22,8.34,54.39,0.74,,0.02,0.01,16.95,0.09,,141.56,21.66,5.71,0.63,,,4.23,87.5,17.8,23.03,,,,9,1.14,0.59,39.07,6.27,4.23,,,,4.49,18.68,60.31,0.62,,,,,9.76,1.36,,,,6.22,,,,17.97,15.94,0.91,,0.83,,,15.94,,,0.81,1.36,0.09,,,1.48,,,1.16,,,18.23,,,7,1306813146.0,Real Estate Investment Trusts,Finance
ELP,,60.35,,,3.2,2.5,,,,,3.7,80.18,6.24,,68.95,1.51,,0.73,0.46,6.64,1.45,3.58,47.71,61.4,3.48,0.65,,0.17,2.29,10.21,7.11,10.62,9.54,6.94,2.06,1.53,9.79,0.45,16.05,13.87,2.29,9.23,3.82,,4.04,3.88,20.95,49.37,,,13.97,,17.6,1,8.33,7.65,8.5,1.17,,,,,7.15,1.71,0.79,,,,6.83,,,0.52,1.87,1.43,5.54,30.57,7.16,12.73,,6.09,,,8.85,,,10,5415668451.629999,Electric Utilities,Utilities
ELS,,55.25,,,4.2,9.3,9.3,9.4,,4.1,7.7,63.01,4.17,12.19,57.54,2.34,,0.03,0.01,72.09,0.14,,89.48,,4.88,2.44,,1.03,2.58,34.05,24.02,47.58,33.63,23.8,10.94,11.8,2.94,0.25,24.8,2.61,2.63,36.52,9.03,8.51,5.75,73.6,49.46,3.04,,,25.06,,29.2,9.42,37.16,39.59,6.49,9.71,,2.22,3.4,24.56,39.27,0.98,4.07,1.03,,,22.73,37.04,5.56,3.43,9.42,0.14,6.44,,10.09,25.31,,7.37,,2.25,47.43,,,10,12506578788.0,Real Estate Investment Trusts,Finance
EME,95.4,63.73,12.53,4.9,11.9,29.2,47.3,34.4,8.1,31.93,18.6,58.03,0.42,7.5,61.66,6.67,,0.26,2.96,507.95,1.28,3.39,27.95,84.32,0.25,0.13,,0.04,0.18,18.28,16.58,17.93,,,,1.62,5.47,0.38,9.01,5.49,0.19,22.88,22.63,19.63,9.32,231.92,18.45,98.98,,,6.51,,8.75,8.47,25.81,25.81,1.33,1.69,,0.96,0.62,,18.66,2.19,4.92,2.94,,52.8,17.55,18.12,1.03,2.33,21.09,1.25,13.66,232.15,38.97,36.01,,21.7,,2.82,67.55,,,10,10033162267.0,Engineering & Construction,Industrial Services
EMN,28.62,53.27,4.78,4.8,1.6,6,16.3,1.3,,7.8,7.5,62.18,4.3,5.19,56.99,2.73,,0.24,0.12,104.23,1.52,91.73,93.74,35.7,2.64,0.89,,0.44,3.11,11.69,8.65,27.9,11.88,8.6,1.69,1.78,8.55,0.38,6.37,4.92,3.11,11.94,13.33,15.08,3.8,89.74,23.55,5.52,,,9.47,,12.65,2.14,13.95,14.22,10.16,1.32,,,,,20.81,1.16,2.87,1.11,,,10.28,13.7,1.88,0.94,13.03,0.78,5.98,22.38,11.67,16.02,,7.06,,7.71,13.84,,,10,9365902885.0,Chemicals: Major Diversified,Process Industries
EMR,22.89,76.22,4.11,1.5,31.8,1.3,16.3,22.2,,2.97,12.3,79.73,1.7,,77.74,4.7,,0.62,0.44,132.59,1.77,95.65,53.99,57.77,2.04,0.38,,0.38,1.59,34.66,20.06,27.62,23.39,15.87,4.4,4.6,2.89,0.49,16.65,3.85,1.6,22.23,7.22,8.49,4.89,120.03,50.8,6.73,,,11.25,,15.24,3.49,38.77,24.15,4.93,4.35,,,,,26.17,1.1,,1.55,,,22.83,23.68,,1.92,,1.4,4.36,48.63,6.05,9.4,,5.47,,1.26,21.32,,,10,56498490349.0,Electronic Equipment/Instruments,Electronic Technology
ENB,20.62,56.14,3.2,,,3.1,14.3,5,30.1,3.05,3.1,46.58,8.18,12.97,53.76,0.87,,0.1,0.02,42.9,0.62,18.07,56.41,35.44,5.27,1.45,,1.35,6.26,16.92,12.29,33,14.69,10.65,6.4,4.57,5.91,0.32,14.44,5.55,6.11,20.13,11.23,5.32,,33.86,38.45,2.13,,,13.73,,19.5,2.23,19.77,21.63,4.41,2.66,,,,,18.46,1.27,2.58,1.48,,,10.07,16.16,3.23,1.34,6.67,0.54,3.48,11.54,7.53,10.29,,3.78,,,28.79,,,10,74115354831.26869,Oil & Gas Pipelines,Industrial Services
ENFN,,64.1,9.27,,,,8.9,3.6,,9.24,2.8,63.1,,,64.91,15.2,,2.05,2.29,10.02,3.62,,10.14,56,1.13,0.3,,,,138.53,49.6,44.08,23.1,18.21,3.87,4.76,0.72,0.52,10.8,2.23,,34.19,,71.09,17.35,10.41,67.16,,,,1.7,,3.44,13.36,250.5,100.2,,6.02,,,,,63.31,0.96,7.71,,,45.55,40.36,,,,13.36,3.62,2.88,11.85,6.97,5.6,,5.97,,,,,,3,1094982384.0,Packaged Software,Technology Services
ENIC,,41.84,1.08,,9.9,,98,,,9.63,18.7,28.78,1.5,,37.27,1.01,,,,2.69,1.16,6.96,108.09,106.83,1.79,0.57,,0.5,9.18,4.92,3.97,5.32,,,,1.29,20.33,0.38,23.22,33.26,9.18,11.66,35.55,,,2.78,33.76,8.47,,,16.68,,21.37,0.76,4.18,5.19,0.3,0.78,,,,,3.32,0.97,0.44,,,,3.32,,0.23,0.32,0.76,1.16,6.31,60.87,12.46,17.05,,6.26,,1.19,,,,9,4471484632.186967,Electric Utilities,Utilities
ENLC,13.4,67,12.11,2.6,,2.2,28.1,,23.9,27.33,22.6,72.09,1.3,14.72,68.8,1.64,,0.01,,15.85,0.42,4.87,7.26,4.06,3.91,5.15,,1.65,3.39,21.49,9.74,18.44,14.35,8.43,1.67,1.82,4.65,0.12,9.89,9.08,3.39,20.89,17.52,44.51,3.98,10.3,20.59,2.38,,,1.97,,9.6,7.69,75.48,49.84,,1.08,,,,,10.99,1.54,8.05,1.8,,,6.75,14.1,5.18,1.28,29.35,0.36,1.6,8.9,8.04,13.49,,7.14,,7.82,,,,5,5681037018.0,Oil & Gas Pipelines,Industrial Services
ENLT,,56.44,,,30.7,,,,,2.28,32,67.31,,,59.93,0.44,,0.2,0.06,16.1,0.53,,163.5,46.38,10.88,2.61,,,,25.99,17.06,,32.56,15.69,11.84,13.79,3.85,0.24,,,,58.97,,84.04,35.47,25.67,52.29,1.55,,,13.58,,41.96,1.58,36.59,36.59,,5.76,,,,,,0.63,1.85,0.4,,,11.37,,,,2.09,0.53,1.04,5.76,4.72,4.13,,2.58,,,161,,,8,1957609651.067926,Alternative Power Generation,Utilities
ENOV,,63.02,,,,,,23.4,,0.32,8.4,66.78,,,64.68,1.28,,0.07,0.03,48.45,2.27,232.38,61.77,63.62,7.96,0.43,,,,,22.77,,13.98,9.58,1.8,2.02,,0.6,,,,15.43,,,11.27,68.88,56.83,,,,,,,0.81,,46.86,,1.35,,,,,,0.7,,1.4,,,29.23,,,0.85,,1.12,,,,,,,,,75.7,,,7,2904237782.0,Industrial Machinery,Producer Manufacturing
ENPH,,44.65,,,24.5,,55.1,54.6,43.7,28.16,43.1,65.86,,,51.89,3.52,,3.11,1.35,72.36,4.16,100.97,51.01,109.79,8.53,1.4,,,,126.59,59.18,26.96,28.1,28.97,5.48,7.25,0.79,0.29,26.89,3.44,,19.68,24.16,,,106.07,46.19,3.46,,,4.91,,2.47,10.49,164.45,61.9,0.66,7.75,,,,,29,0.68,6.35,1.34,,344.57,25.54,120.57,2.48,1.67,14.68,3.88,1.85,19.96,2.62,6.48,,2.39,,3.01,104.87,,,5,16403552293.0,Semiconductors,Electronic Technology
ENR,3.46,81.38,,,,,,,39.8,30.82,,83.17,3.12,12.14,83.69,1.36,,0.26,0.07,38.26,1.8,135.15,78.69,51.38,10.03,24.36,,0.36,3.12,27.95,17.74,17.65,12.12,9.54,2,2.03,3.58,0.03,11.49,12.05,3.12,10.79,7.24,6.06,1.39,30.29,38.25,2.19,,,1.32,,11.79,20.24,73.58,11.52,,0.97,,,,,8.56,1.26,,,,,6.61,15.7,,1.58,,1,0.87,21.5,5.77,22.9,,6.73,,9.69,41.59,,,7,2449083058.0,Household/Personal Care,Consumer Non-Durables
ENS,11.34,47.38,0.41,2,6.5,6.7,14.4,20.9,10.3,169.43,7.9,49.99,1.08,,48.23,3.51,,0.59,0.33,96.26,2.97,107.57,50,54.44,2.74,0.67,,0.12,0.94,13.2,10.4,23.62,11.16,8.45,1.27,1.33,7.58,0.47,5.65,5.17,0.99,10.84,16.69,12.36,6.78,89.36,28.31,8.71,,,8.25,,11.42,2.08,13.63,12.12,1.2,1.13,,1.05,1.22,,19.92,1.08,1.71,0.98,,,12.51,22.81,0.95,1.19,5.44,1.87,8.05,25.78,12.2,16.47,,14.42,,5.4,21.06,,,10,3967738819.000001,Electrical Products,Producer Manufacturing
ENSG,40.61,46.89,3.15,,20.7,4.7,6.9,6.1,,1.88,14.7,50.91,0.2,27.18,47,3.38,,0.74,0.28,145.98,1.56,,9.07,45.8,5.04,1.16,,0.06,0.16,30.76,24.55,50.91,21.82,17.99,2.07,2.39,3.25,0.38,4.7,2.31,0.16,23.81,19.28,22,11.72,128.32,15.51,34.9,,,5.84,,6.82,4.79,35.43,35.43,1.66,2.08,,,,,44.03,1.14,2.81,1.47,,,25.61,46.38,2.15,1.88,5.03,1.56,5.55,10.83,8.87,15.12,,6.48,,,52.14,,,10,5225555356.0,Medical/Nursing Services,Health Services
ENTG,0.26,51.31,,,30.4,7.7,13.4,1.3,,4.78,19.6,56.28,0.56,,53.65,2.89,,0.74,0.1,104.96,2.92,131.57,29.9,52.53,4.98,1.17,,0.14,0.38,42.22,23.34,75.17,23.26,17.7,5.55,6.15,2.37,0.42,8.18,1.65,0.38,27.68,12.92,22.36,4.52,104.54,45.08,2.49,,,7.13,,17.88,4.41,69.51,37.35,2.65,5.01,,1.2,5.27,,60.83,1,,1.34,,,26.57,99.97,3.18,2.79,,1.83,2.61,18.59,5.67,6.6,,7.09,,8.93,61.38,,,10,13809961425.999998,Industrial Machinery,Producer Manufacturing
ENV,69.25,70.3,,,,,,,,59.97,7.1,83.97,,,76.11,1.35,,0.31,0.2,63.14,0.59,,8.68,33.12,,1.87,,,,,,25.06,21.6,12.74,2.73,3.21,,0.29,12.8,4.89,,19.08,,24.49,11.86,65.32,29.86,,,,,,2.25,6.64,,25.26,,2.6,,,,,20.32,0.97,,0.79,,,12.99,,,2.99,,0.59,,,,,,1.71,,0.94,,,,4,2765973660.0,Packaged Software,Technology Services
ENVA,111.6,72.58,3.57,6.7,18.5,,,,16.9,,25.5,79.9,,42.85,75.34,2.59,,0.26,0.02,105.54,17.43,,65.46,,11.24,2.82,,,,23.55,20.44,4.39,8.81,8.32,1.87,2.4,4.25,0.24,54.83,49.8,,9.73,37.27,23.37,17.99,83.21,46.61,,,,7.19,,10.21,2.35,16.83,12.56,0.62,1.22,,,,,2.21,1.27,1.32,1.47,,3.81,2.14,11.3,1.11,0.21,3.13,17.43,3.9,186.09,5.91,15.1,,4.57,,,21.99,,,10,1536596524.0,Finance/Rental/Leasing,Finance
ENVX,,46.89,2.16,,83.6,,,,,,,51.69,,,48.35,0.01,,3.38,1.03,9.23,3.77,69.65,187.98,21.87,,1.16,,,,,,,,,44.77,83.46,,0.37,,,,,,19.84,170.62,0.0,,,,,,,,9.82,,,,78.21,,,,,,,,,,,,,,,13.98,3.61,,,,,,,,,,,,,2347460885.0,Electrical Products,Producer Manufacturing
EOG,0.14,54.2,,0.2,11.6,32.7,66.4,217.6,49.1,171.24,32.5,40.58,12.61,,50.96,4.82,,1.39,1.49,133.09,2.31,68.3,138.75,41.58,0.31,0.14,,0.3,2.72,7.83,5.46,12.18,7.99,5.64,3.36,3.05,12.77,0.64,25.07,7.96,2.9,11.85,25.71,,1,123.47,73.39,63.57,,,30.05,,36.12,2.54,10.72,11.27,0.66,3.23,,,,,12.85,1.08,1.13,1,,,6.11,9.31,0.45,1.03,2.54,2.07,15.96,27.54,22.92,24.93,,18.75,,6.63,26.2,,,7,76963236773.0,Oil & Gas Production,Energy Minerals
EPAC,60.93,58.22,10.14,3.4,1.8,,27.2,,22.2,,7.1,53.08,0.08,17.08,55.87,6.2,,1.29,0.86,47.83,2.88,98.61,56.94,62.18,1.47,0.5,,0.01,0.08,22.3,20.06,37.97,15.97,13.37,2.75,4.5,4.48,0.5,11.86,2.7,0.08,25.21,19.32,,,28.55,51.06,9.55,,,14.55,,21.91,6.62,30.66,16.27,0.88,4.47,,,,,37.52,1.68,4.66,1.92,,,32.26,39.42,0.93,3.24,30.08,2.31,11.21,96.57,18.72,24.6,,17.85,,1.36,,,,6,1528265364.0,Industrial Machinery,Producer Manufacturing
EPAM,,70.56,,,19.3,,8.7,23.2,3.6,9.49,20.4,72.95,,6.34,71.64,12.27,,3.02,12.44,245.79,4.56,,3.33,73.01,0.25,0.05,,,,23.02,18.65,21.28,19.51,17.39,2.39,2.63,4.34,0.8,12.38,4.12,,21.75,14.45,6.04,7.12,292.44,30.84,,,,9.68,,11.44,3.92,31.92,22.8,1.23,3.12,,0.73,0.8,,25.24,0.84,2.22,0.7,12.06,6.33,24.12,37.94,2.02,1.54,4.88,4.56,10.4,67.92,14.44,13.05,,19.4,,3.09,44.85,,,10,15281937744.999998,Information Technology Services,Technology Services
EPC,,63.67,,3.5,3.6,,1.3,0.2,3.7,,6,84.13,1.62,,71.29,1.81,,0.37,0.16,36.7,1.66,137.45,58.47,19.88,4.55,0.82,,0.2,1.62,14.65,10.13,16.57,10.16,7.79,1.26,1.28,6.83,0.43,7.74,9.76,1.62,11.37,5.17,8.42,2.13,41.88,42.41,3.07,,,4.38,,10.44,1.13,18.72,11.99,,0.83,,,,,10.49,0.88,,0.77,,,7.89,10,,0.68,,0.81,2.63,37.13,6.13,6.32,,6.05,,9.19,159.57,,,8,1974041835.0000005,Household/Personal Care,Consumer Non-Durables
EPD,9.13,78.11,,0.2,4.6,3.6,9.6,13.8,18.4,35.81,22.4,78.74,7.06,2.98,79.87,2.02,,0.11,0.05,33.65,1.07,24.51,8.67,50.42,3.36,1.13,,0.77,6.18,13.87,10.7,28.05,12.95,9.81,1.52,1.8,7.21,0.38,6.4,4.97,6.24,11.74,11.64,6.09,11.38,30.39,12.56,5.14,,,10.33,,12.13,2.57,12.6,12.6,2.52,1.28,,,,,20.38,1.11,1.46,0.86,,,9.03,15.55,2.22,0.99,3.82,0.83,8.11,15.61,12.47,21.06,,10.98,,4.58,15.23,,,10,58659027345.0,Oil & Gas Pipelines,Industrial Services
EPR,3.45,46.58,,,,29.6,30.6,,90.1,,17.8,57.28,5.25,14.3,50.27,0.74,,0.16,0.01,45.78,3.75,,527.96,39.33,6.24,1.28,,1.36,7.34,19.79,13.14,17.12,15.99,11.42,9.88,10.14,5.05,0.42,59.23,10.88,7.43,17.08,20.29,,1.37,45.09,90.78,2.85,,,31.4,,55.96,1.44,19.82,18.42,26.31,5.45,,,,9.8,9.23,1.02,1.09,0.68,,,9.23,,1.78,0.61,1.46,3.75,3.51,178.39,5.95,8.19,,6.43,,7.8,18.39,,,9,3208817779.0,Real Estate Investment Trusts,Finance
EQC,5.05,60.1,,4.2,,,,186.2,61.6,20.76,1.6,67.17,,2.75,62.45,46.75,,79.62,,20.25,83.01,,296.72,90.96,,,,,,,,0.48,,,,1.01,,0.99,212.69,5.72,,,,,,20.04,54.38,,,,85.42,,,0.95,51.92,26.68,,37.51,,,,20.01,17.59,1.01,1.06,1.39,0.99,1,17.59,,,0.81,0.95,83.01,2.05,,,2.08,,,,0.14,14.36,,,9,2073905529.0,Real Estate Investment Trusts,Finance
EQIX,14.81,74.73,11.78,,3.5,10.8,10.6,21,146.6,8.2,8.7,90.51,2.67,19.35,80.93,2.81,,0.74,0.17,979.1,1.16,,76.33,45.52,5.25,1.41,,1.54,1.72,65.71,30.21,576.02,52.48,24.44,11.65,12.84,1.52,0.38,2.23,0.2,1.72,73.51,7.14,14.83,8.17,845.57,49.26,3.62,,,12.29,,18.27,6.95,88.29,88.29,17.31,10.87,,4.76,15.58,30.79,486.89,1.16,7.69,1.27,,,28.53,165.45,12.68,7.61,15.05,1.16,3.21,8.39,5.63,8.44,,4.33,,0.72,180.98,,,9,72626964233.0,Real Estate Investment Trusts,Finance
EQNR,,48.23,,3.2,24.1,23.2,75.9,,113.3,266.35,45.2,43.69,6.64,,48.53,2.73,,0.85,0.98,24.37,1.49,22.43,61.09,38.68,0.69,0.67,,0.43,5.51,1.99,1.53,7.82,2.15,1.66,0.72,0.63,50.25,0.33,8.46,13.31,5.51,8.44,35.91,,,27.59,41.98,30.01,,,8.98,,29,1.58,7.48,7.99,0.25,0.7,,,,,8.26,0.88,0.83,0.72,,,3.6,4.47,0.34,0.35,1.85,1.4,6.81,56.51,31.8,19.95,,9.81,,13.89,14.77,,,7,98209793093.99974,Integrated Oil,Energy Minerals
EQR,32.14,63.66,1.67,,1.1,3.2,,16.3,2.5,,3.3,81.34,4.19,13.65,70.07,2.2,,0.02,,77.48,0.1,,47.49,,4,0.8,,1.84,3.48,30.54,17.47,30.86,40.23,20.19,12.43,12.89,3.27,0.52,41.78,4.18,3.49,46.42,4.34,,3.95,69.85,63.64,3.27,,,31.57,,30.47,2.71,31.75,53.1,106.2,10.28,,,,20.88,24.64,1.11,2.53,1.02,,,19.3,18.3,,1.52,2.71,0.1,4.61,272.08,6.44,8.43,,4.38,,3.24,19.37,,,10,23939686937.0,Real Estate Investment Trusts,Finance
EQT,,68.59,14.44,,1.9,172.6,78.7,,13.9,19.15,6.3,61.17,1.38,,67.69,1.06,,0.04,0.01,45.28,0.51,,173.96,45.66,5.03,0.68,,0.47,1.38,59.81,14.9,81.81,18.43,8.43,5.75,8.55,1.67,0.51,10.45,1.85,1.38,16.95,,63.53,17.72,18.25,49.16,,,,6.57,,,1.33,53.9,33.79,,4.47,,,,,40.76,2.48,1.51,2.36,,,7.83,24.99,,1.1,1.51,0.51,1.12,2.74,2.64,1.97,,,,,,,,5,17079631506.0,Oil & Gas Production,Energy Minerals
EQX,10.61,47.26,,,10.4,,,,,,,44.62,,1.08,47.34,0.95,,0.2,0.12,5.6,0.85,140.22,38.49,16.48,1.98,0.46,,,,7.09,5.08,,,,1.57,3.06,14.1,0.48,,,,5.1,,164.56,34.89,5.42,14.38,1.52,,,20.09,,9.28,0.77,11.41,,,1.74,,,,,,1.03,,,,,8.1,10.81,,2.01,0.77,0.33,4.69,12.56,11.48,9.07,,1.26,,,,,,3,1605417441.9240685,Precious Metals,Non-Energy Minerals
ERIC,70.85,53.08,13.59,,4.4,21.6,,,,,4.2,59.48,9.98,44.03,53.57,2.01,,0.43,1.18,8.18,1.19,90.3,70.29,63.01,1.65,0.5,,0.28,3.18,73.08,10.35,7.42,12.79,8.66,1.16,1.11,1.37,0.32,15.97,13.99,3.18,15.73,14.13,87.24,,5.98,42.64,13.58,,,,,19.53,3.45,,8.65,,1.22,,,,,7.6,1.37,2.36,1.09,,,6.91,27.2,1.35,1.16,13.63,0.95,,19.08,2.16,,,328.86,,1.37,204.5,,,7,16779336880.784998,Telecommunications Equipment,Electronic Technology
ERII,,33.17,0.11,,8.3,,,,31.7,,11,24.95,,31.22,28.74,20.46,,6.29,10.03,15.2,10.06,253.44,26.28,79.91,0.58,0.05,,,,53.03,38.01,34.29,,,,5.78,1.89,0.89,16.86,2.59,,27.72,,29.07,13.97,25.77,66.13,,,,14.35,,10.9,3.76,44.71,44.71,4.1,6.6,,,,,38.75,0.59,2.81,0.74,9.81,5.47,34.84,87.96,,2.96,3.98,8.29,7.87,19.01,6.47,8.96,,10.82,,,60.8,,,8,1297351822.0,Industrial Machinery,Producer Manufacturing
