Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
EHC,30,57.16,,0.9,,10.9,22.1,,,9.9,57.22,0.39,19.57,56.75,2.84,0.22,0.05,92.43,1.35,,262.33,41.59,2.69,1.6,,0.15,0.65,14.87,11.06,56.5,14.53,10.5,2.08,2.39,6.72,0.29,4.23,2.31,0.73,19.86,5.57,12.5,9.41,71.92,95.49,5.65,,7.88,,15.63,5.06,23.58,22.88,9.53,1.85,,1.84,3.52,,43.87,6.14,1.49,,,10.8,43.19,,2.44,36.82,1.35,6.54,22.51,14.96,24.17,,11.5,,1.01,25.96,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,24.52,58.52,,,5.1,17.6,29.6,21.1,9.9,5.3,59.48,4.43,21.85,56.82,0.74,0.06,0.01,85.97,1.03,19.58,72.99,43.42,6.5,2.43,,1.09,3.58,24.26,12.47,,14.37,9.04,3.98,4.28,4.12,0.18,,,3.63,15.36,6.74,28.12,5.15,69.9,42.47,1.41,,6.81,,14.99,2.41,34.66,40.94,2.2,1.97,,,,,,2.09,1.2,,,8.15,,2.23,,2.41,0.96,1.4,5.06,4.04,7.38,,3.15,,,29.75,,,9,27428144722.0,Electric Utilities,Utilities
EL,,42.02,0.3,,8.4,,,,,,49.91,5.69,,44.83,3.03,0.6,0.35,91.87,1.39,213.31,112.47,40.66,4.98,1.85,,1.02,2.87,32.38,18.85,26.06,21.05,14.43,2.4,2.39,3.09,0.25,9.23,4.37,2.87,31.52,0.72,24.47,4.2,210.49,71.66,4.13,,2.5,,10.01,6.2,85.06,35.33,,2.12,,,,,23.01,,0.55,,,14.05,86.43,,1.92,,1.01,1.71,21.65,6.86,7.04,,5.1,,,20.6,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELAN,29.51,48.92,,,,,,,,6.6,46.78,,,47.35,0.62,0.3,0.07,14.05,2.93,303.31,54.87,77.03,,0.96,,,,,,28.74,,,,2.76,,0.43,9.46,6.12,,13.9,,,2.41,14.61,55.19,1.11,,,,6.68,1.17,,32.21,,1.55,,,,,16.31,,,,,12.42,,,1.16,,1.75,,,,,,2.2,,2.5,,,,2,5907180309.0,Biotechnology,Health Technology
ELF,62.56,29.01,,30.3,,74.1,172.6,34.7,25.15,42.5,25.4,,,25.83,8.9,0.36,0.36,114.38,1.77,186.42,77.81,37.26,1.63,0.43,,,,44.83,34.87,163.02,24.04,21.83,4.94,5.74,2.23,0.58,3.56,0.62,,32.52,20.73,21.3,21.13,162.84,70.92,8.71,,10.8,,12.35,9.16,54.47,39.31,,5.92,,,,,165.05,8.91,,,220.19,135.2,1110.47,1.57,5.41,45.39,1.1,12.61,79.98,19.66,20.73,,18.98,,,,,,9,6849097099.999999,Household/Personal Care,Consumer Non-Durables
ELP,9.58,43.23,,3.2,2.5,,,,,3.7,31.39,10.35,,38.2,1.46,0.74,0.43,7.58,1.57,4.35,52.62,60.33,4.3,0.68,,0.3,3.71,14.67,9.37,10.37,8.08,6.43,1.85,1.68,6.82,0.44,17.07,13.18,2.02,15.22,3.3,,4.11,4.13,29.09,36.52,,9.92,,13.97,1.14,13,7.9,8.78,1.27,,,,,7.51,0.87,,,,7.18,,,0.59,2.15,1.55,3.93,22.89,5.43,9.25,,5.57,,,10.24,,,10,5415668451.629999,Electric Utilities,Utilities
EME,82.02,74.89,4.9,11.9,29.2,47.3,34.4,8.1,31.93,18.6,91.78,0.47,9.86,82.5,6.31,0.22,2.25,431.63,1.29,3.55,28,83.83,0.29,0.13,,0.05,0.2,17.43,15.7,19.55,,,,1.44,5.74,0.39,7.39,5.04,0.23,20.73,22.64,16.67,6.91,219.95,17.73,88.32,,6.01,,8.14,7.35,24.74,24.68,1.27,1.49,,0.84,0.61,,20.1,4.54,2.63,,49.11,18.62,19.67,0.99,2.27,18.6,1.26,12.7,202.3,36.06,33.77,,19.9,,2.25,61.57,,,10,10033162267.0,Engineering & Construction,Industrial Services
EMR,7.77,54.39,1.5,37,1.3,8,5.5,,,,68.92,2.17,,61.03,3.72,0.3,0.21,107.5,1.16,96.76,54.07,57.69,2.69,0.52,,0.4,1.95,27.81,17.15,57.85,19.2,14.28,3.77,4.05,3.6,0.46,6.99,1.93,1.95,18.02,6,12.2,7.86,118.09,50.26,6.97,,10.12,,15.62,2.96,36.07,20.28,11.27,3.64,,,,,52.06,,1.32,,,38.45,20.98,,1.59,,0.86,3.81,54.94,6.47,8.29,,5.51,,2.06,17.62,,,10,56498490349.0,Electronic Equipment/Instruments,Electronic Technology
ENB,14.89,63.54,,,3.1,14.3,5,30.1,2.94,3.1,63.37,8.64,11.88,62.53,0.83,0.22,0.04,40.84,0.77,20.04,59.35,36.47,5.57,1.37,,1.34,6.55,18.36,13.03,28.53,14.39,10.42,6,4.95,5.45,0.33,17.39,6.31,6.63,18.28,10,6.89,,31.15,41.41,2.27,,13.54,,21.14,1.99,21.21,20.52,4.19,2.67,,,,,15.4,2.25,1.53,,,9.05,16.19,3.82,1.19,5.56,0.68,3.19,10.68,6.94,9.25,,3.76,,3.47,27.23,,,10,74115354831.26869,Oil & Gas Pipelines,Industrial Services
ENFN,,71.35,,,,8.9,3.6,,9.24,2.8,85.37,,,78.15,16.7,1.93,1.91,9.55,4.15,,10.08,55.31,1,0.28,,,,135.37,48.24,47.76,21.62,17.04,3.62,4.61,0.74,0.54,9.12,1.92,,32.07,,67.67,17.58,10.63,66.94,,,1.99,,3.41,13.7,239.75,135.07,,5.85,,,,,73.73,9.05,,,47.95,43.35,,,,13.7,4.15,3.49,11.58,7.12,6.8,,6.73,,,,,,3,1094982384.0,Packaged Software,Technology Services
ENIC,,41.41,,9.9,,98,,,9.63,18.7,36.53,1.55,,40.05,0.96,,,2.65,1.16,7.32,113.67,112.11,1.79,0.59,,0.54,9.29,4.93,4,5.25,,,,1.36,20.28,0.36,23.33,32.05,9.29,11.48,35.71,,,2.46,33.9,7.89,,17.38,,21.32,0.72,4.19,5.48,0.32,0.75,,,,,3.2,0.42,,,,3.2,,0.23,0.31,0.72,1.16,6.38,63.32,13.04,17.39,,5.97,,1.17,6.46,,,9,4471484632.186967,Electric Utilities,Utilities
ENLC,7.97,64.52,2.6,,2.2,28.1,,23.9,27.33,22.6,70.71,1.37,0.53,67.85,1.73,,,14.67,0.65,4.38,7.38,4.21,3.77,5.11,,1.26,3.57,19.57,9.22,18,13.64,7.98,1.52,1.68,5.11,0.11,9.33,9.42,3.63,18.03,14.44,35.59,7.62,10.44,20.43,2.48,,2.14,,9.6,7.22,48.88,35.68,,0.98,,,,,10.53,7.47,1.62,,,6.16,13.03,5.74,1.23,34.92,0.59,1.76,9.14,8.02,14.45,,7.41,,8.31,,,,5,5681037018.0,Oil & Gas Pipelines,Industrial Services
ENLT,,48.5,,30.7,,,,,2.28,32,49.52,,,48.36,0.47,0.28,0.07,15.87,0.59,,162.25,48.61,10.83,2.45,,,,25.15,16.69,,29.46,12.42,10.76,14.51,3.98,0.25,,,,37.79,,82.83,34.56,25.6,50.45,1.35,,18.61,,34.57,1.57,35.27,35.27,,6.4,,,,,,1.8,0.47,,,13.51,,,,2.07,0.59,1.28,5.79,4.54,4.92,,1.9,,,176.33,,,8,1957609651.067926,Alternative Power Generation,Utilities
ENOV,,47.34,,,,,23.4,,0.32,8.4,48.27,,,47.79,1.25,0.07,0.03,43.63,2.26,231.04,64.14,62.68,8.16,0.43,,,,,21.94,,13.05,9.18,1.68,1.99,,0.6,,,,14.05,,,11.93,69.59,57.17,,,,,,0.73,,2296.32,,1.24,,,,,,,1.34,,,33.49,,,0.75,,1.08,,,,,,,,,46.91,,,7,2904237782.0,Industrial Machinery,Producer Manufacturing
ENPH,2.57,53.85,,24.5,,55.1,54.6,43.7,28.16,43.1,59.05,,7.32,55.71,5.31,3.11,1.26,116.77,4.23,90.18,42,111.44,5.45,1.47,,,,97.17,64.29,51.3,28.66,22.47,7.66,10.82,1.03,0.28,20.88,1.88,,24.94,22.38,,,144.96,46.56,11.08,,9.12,,6.92,17.88,128.32,88.53,0.95,11.44,,,,,54.81,10.14,2.17,,,45.51,212.67,3.57,2.84,25.72,3.9,3.86,44.56,5.79,13.56,,6.79,,2.24,179.65,,,5,16403552293.0,Semiconductors,Electronic Technology
ENR,,45.6,,,,6.2,10.2,1.5,,1.2,55.17,4.17,8.62,46.01,1.26,0.21,0.04,29.7,1.99,139.19,76.35,49.87,11.22,26.9,,0.36,4.05,29.96,17.87,19.65,10.66,8.31,1.8,1.83,3.34,0.03,9.26,12.55,4.05,8.42,8.71,6.48,,31.2,38.2,2.24,,0.35,,12.36,17.27,212.14,9,,0.73,,,,,8.05,,,,,5.99,32.85,,1.3,,1.01,0.23,17.49,4.79,5.91,,5.94,,13.11,31.26,,,7,2449083058.0,Household/Personal Care,Consumer Non-Durables
ENS,4.35,49.77,2,6.5,6.7,14.4,20.9,10.3,169.43,7.9,41.84,1.04,7.97,49.07,3.95,0.5,0.38,99.23,2.7,107.62,49.69,54.53,2.06,0.5,,0.12,0.92,13.21,10.4,15.91,10.43,8.37,1.21,1.29,7.57,0.51,8.11,7.16,0.97,11.12,15.35,,6.94,89.66,27.82,8.64,,7.73,,11.2,2.21,15.01,13.06,1.29,1.16,,1.05,0.81,,14.31,1.69,1.01,,40.11,10.42,16.43,1.14,1.25,4.89,1.66,7.78,25.6,12.16,15.79,,14.15,,8.58,22.05,,,10,3967738819.000001,Electrical Products,Producer Manufacturing
ENSG,58.19,58.64,,20.7,4.7,6.9,6.1,,1.88,14.7,52.21,0.2,19.6,55.99,3.49,0.69,0.26,151.29,1.53,,9.14,45.44,5.14,1.18,,0.06,0.16,33.41,26.59,49.98,23.26,16.18,2.24,2.55,2.99,0.37,5.08,2.33,0.16,25.05,22.5,21.31,11.35,124.69,15.62,33.72,,5.68,,6.83,5.21,38.89,38.89,1.83,2.22,,,,,43.17,3.08,1.63,,,27.12,50.65,1.95,2,5.49,1.53,5.38,10.51,8.66,14.88,,6.38,,,56.45,,,10,5225555356.0,Medical/Nursing Services,Health Services
ENTG,27.77,49.52,,30.4,7.7,13.4,1.3,,4.78,19.6,52.17,0.53,,51.3,3.03,0.73,0.08,112.79,3.58,129.34,26.86,49.75,5.16,1.2,,0.15,0.36,47.3,25.49,74.97,21.4,17.66,5.58,6.31,2.11,0.42,8.42,1.62,0.36,26.32,13.35,26.69,6.6,111.73,43.83,2.26,,5.61,,17.64,4.86,92.45,41.47,2.94,5.21,,1.21,4.95,,61.83,,1.43,,,28.06,107.01,3.42,3.07,,2.14,2.03,16.06,5.15,5.4,,7.28,,7.18,67.94,,,10,13809961425.999998,Industrial Machinery,Producer Manufacturing
ENV,31.5,49.3,,,,,,,59.97,7.1,44.25,,11.17,46.65,1.55,0.45,0.12,62.6,1.14,,9.58,34.62,,1.91,,,,,,40.95,22.36,13.04,2.81,3.31,,0.29,8.09,3.06,,19.71,,23.47,11.02,64.95,28.67,,,,,1.81,6.69,,26.52,,2.64,,,,,32.47,,0.79,,,16.55,,,3.19,,1.14,,,,,,1.28,,0.78,,,,4,2765973660.0,Packaged Software,Technology Services
ENVA,80.71,58.56,6.7,18.5,,,,16.9,,25.5,64.36,,40.78,60.59,2.48,0.18,0.02,83.34,13.03,,68.19,,11.77,2.81,,,,22.88,19.63,4.33,8.3,7.83,1.7,2.26,4.37,0.24,52.59,56.74,,8,44.76,20.86,14.13,77.25,47.12,,,7.52,,9.89,1.92,13.91,11.19,0.55,1.06,,,,,2.01,1.14,1.28,,3.25,1.94,10.72,0.79,0.18,2.59,13.03,4.05,174.13,5.68,14.75,,4.36,,,17.73,,,10,1536596524.0,Finance/Rental/Leasing,Finance
ENVX,,38.59,,83.6,,,,,,,34.6,,28.59,38.31,,3.68,1.29,8.71,3.98,39.17,139.05,19.08,,1.14,,,,,,,,,28.14,87.86,,0.35,,,,,,25.48,212.25,0.0,,,,,,,9,,,,88.16,,,,,,,,,,,,,,12.84,3.84,,,,,,,,,,,,,2347460885.0,Electrical Products,Producer Manufacturing
EOG,3.49,60.6,0.2,11.6,32.7,66.4,217.6,49.1,171.24,32.5,85.09,13.12,1.65,68.93,4.87,1.17,1.33,128.51,2.12,68.94,131.98,40.3,0.3,0.14,,0.28,2.76,7.31,5.22,14.1,7.85,5.29,3.11,2.96,13.68,0.65,21.06,6.92,2.83,10.93,25.66,,,122.26,72.51,64.88,,31.23,,37.84,2.51,9.92,10.38,0.6,3.1,,,,,14.72,1.08,0.95,,,6.41,10.17,0.42,1.09,2.51,1.89,17.12,29.29,24.51,26.79,,20.24,,6.26,25.55,,,7,76963236773.0,Oil & Gas Production,Energy Minerals
EPAC,55.32,61.44,2.8,,,29.2,90,,,8.6,67.11,0.1,15.82,64.82,5.68,1.09,0.68,41.95,2.85,103.57,57.82,61.88,1.45,0.54,,0.02,0.1,19.24,17.27,28.77,15.97,13.37,2.75,3.94,5.2,0.49,13.69,3.55,0.1,19.34,17.96,33.6,4.5,28.19,51.15,8.78,,14.13,,20.8,6.22,27.6,25.98,6.19,3.91,,,,,28.81,6.48,1.72,,,26.61,29.91,1.64,2.84,36.16,2.2,10.88,95.8,19,24.76,,16.49,,1,,,,6,1528265364.0,Industrial Machinery,Producer Manufacturing
EPC,5.38,36.94,2.7,5.3,,12.2,,,10.11,6.8,33.19,1.64,6.67,34.64,1.87,0.37,0.15,36.5,1.79,138.79,59.66,20.12,4.15,0.83,,0.2,1.64,12.82,9.18,18.61,10.16,7.65,1.25,1.28,7.8,0.43,6.88,8.67,1.64,11.31,5.54,9.55,1.7,43.13,42.79,3.24,,5.27,,11.1,1.14,15.47,11.93,,0.81,,,,,11.75,,0.75,,,8.96,11.77,,0.66,,0.94,3.19,42.48,7.03,7.71,,6.34,,9.21,93.59,,,8,1974041835.0000005,Household/Personal Care,Consumer Non-Durables
EPR,13.61,72.45,,,29.6,30.6,,90.1,,17.8,83.11,4.87,14.92,76.55,0.82,0.18,0.01,49.6,4.06,,497.24,35.64,6.08,1.25,,1.24,6.78,20.14,13.49,16.68,,11.88,11.72,10.39,4.97,0.43,62.34,10.77,6.91,18.48,16.54,,,44.3,90.95,2.97,,32.31,,56.51,1.55,20.33,18.35,26.21,5.8,,,,10.25,9.3,1.13,0.72,,,9.3,,2.41,0.7,1.57,4.06,3.68,179.69,6.09,8.53,,6.61,,7.28,19.68,,,9,3208817779.0,Real Estate Investment Trusts,Finance
EPRT,40.35,84.37,,6.9,6.4,18.1,32.5,17.1,6.56,11.2,96.05,7.19,23.13,90.53,2.08,0.29,0.01,34.34,5.91,386.23,,124.27,5.23,0.59,,0.97,3.33,31.01,21.57,27.81,23.37,15.88,14.86,19.75,3.22,0.62,70.46,4.71,3.38,27.14,13.55,5.4,18.98,27.93,98.8,4.12,,48.12,,62.84,1.86,29.35,29.35,5.75,14.11,,,,18.71,20.14,1.56,,,,20.14,,3.12,1.38,1.86,5.8,4.05,326.06,5.45,6.41,,5.4,,,,,,7,3663922680.0,Real Estate Investment Trusts,Finance
EQC,9.46,32.66,4.2,,,,186.2,61.6,20.76,1.6,17.95,,7.14,24.61,49.38,84.6,,19.72,85.27,,304.89,99.01,,,,,,,20.82,0.37,,,,0.68,,0.99,211.63,5.97,,,,,,25.43,55.55,,,171.4,,,0.91,22.67,22.67,,35.98,,,,19.24,16.99,0.96,1.54,0.98,1.03,16.99,,,0.8,0.91,85.27,4.21,,,4.27,,,,2.82,12.4,,,9,2073905529.0,Real Estate Investment Trusts,Finance
EQIX,13.12,68.45,,3.5,10.8,10.6,21,146.6,8.2,8.7,75.99,2.98,3.37,71.92,2.67,0.65,0.11,884.71,1.22,,75.12,45.26,5.06,1.46,,1.5,1.92,62.11,28.16,306.27,45.14,22.3,10.46,11.82,1.61,0.37,3.85,0.39,1.92,70.35,6.18,11.42,7.92,839.73,48.76,3.62,,12.24,,17.91,6.84,81.02,81.78,16.04,9.91,,4.03,7.45,28.18,257.11,7.73,1.17,,,25.47,130.96,13.68,7.49,16.52,1.22,3.22,8.24,5.44,8.49,,4.43,,0.38,170.79,,,9,72626964233.0,Real Estate Investment Trusts,Finance
EQNR,,43.77,3.2,24.1,23.2,75.9,,113.3,266.35,45.2,59.83,6.21,0.86,47.6,2.78,0.9,0.94,25.58,1.54,23,61.87,39.76,0.73,0.75,,0.38,5.09,2.16,1.62,9.49,2.27,1.74,0.77,0.68,46.3,0.33,7.11,10.54,5.27,8.2,34.7,,,28.52,42.05,29.31,,9.14,,29.4,1.7,7.8,7.79,0.24,0.71,,,,,10.08,0.83,0.73,,,4.03,5.17,0.31,0.37,1.99,1.44,6.91,57.57,31.65,19.94,,10.34,,8.15,15.59,,,7,98209793093.99974,Integrated Oil,Energy Minerals
EQT,,69.19,,1.9,172.6,78.7,,13.9,19.15,6.3,90.19,1.77,,78.88,1.78,0.02,0.01,35.95,0.73,,187.7,46.11,1.73,0.33,,0.41,1.75,27.86,9.17,61.58,11.27,5.23,3.66,5.73,3.59,0.61,9.33,2,1.75,12.03,,71.86,20.33,17.93,50.67,,,15.22,,,1.05,22.75,23.65,,3.44,,,,,37.84,1.05,1.83,,,6.19,13.49,,0.88,1.05,0.73,2.87,4.26,4.25,4.89,,,,,,,,5,17079631506.0,Oil & Gas Production,Energy Minerals
EQX,33.56,56.73,,10.4,,,,,0.68,,53.32,,11.26,56.65,0.96,0.27,0.12,6.28,1.1,141.45,41.12,18.47,2.13,0.46,,,,8.01,5.59,,,,1.64,3.57,12.48,0.48,,,,5.98,,156.25,30.13,5.11,9.3,0.56,,22.91,,3.65,0.82,12.56,,,1.93,,,,,,,,,,10.18,15.77,,2.39,0.82,0.45,5.3,13,11.66,9.78,,0.56,,,,,,3,1605417441.9240685,Precious Metals,Non-Energy Minerals
ERIC,44.81,66.73,,4.4,21.6,,,,,4.2,76.67,10.36,36.28,69.16,1.4,0.37,0.98,7.61,1.14,95.63,72.1,65.6,1.99,0.57,,0.28,3.28,,11.04,10.08,11.62,8.16,1.03,1.07,,0.3,10.54,9.84,3.42,15.44,18.12,86.68,,5.83,40.8,3.83,,,,5.5,3.1,,8.45,,1.04,,,,,10.1,2.45,0.93,,,8.62,,0.8,1.1,16.18,0.9,,,,,,5.63,,0.77,190.13,,,7,16779336880.784998,Telecommunications Equipment,Electronic Technology
ERJ,137.35,60.3,0.1,,,,,,,10.1,61.49,,26,59.99,1.19,0.31,0.44,36.34,1.5,537,172.29,33.61,6.98,0.96,,,,26.5,19.87,,14.27,10.38,1.25,3.39,3.77,0.26,,,,17.81,,48.19,17.38,18.79,17.05,0.81,,5.42,,5.4,2.4,52.14,51.18,,2.94,,,,,,6.65,4.55,,,,,,16.27,15.94,0.66,1.23,16.47,4.48,4.74,,1.62,,7.99,,,,5,2668627051.265,Aerospace & Defense,Electronic Technology
ERO,21.09,58.12,,50.2,,24.1,,,,10.3,66.15,,14.16,61.53,2.36,0.25,0.08,22.47,0.68,47.41,77.81,8.8,20.21,0.83,,,,,95.89,,,,2.8,6.08,,0.46,,,,6.21,7.59,82.63,37.95,18.0,34.16,18.78,,,,19.66,3.5,,36.84,1.49,5.01,,,,,,2.38,,,,72.03,,3.86,14.33,3.5,0.5,,,,,,5.82,,,,,,6,1754247366.4508257,Other Metals/Minerals,Non-Energy Minerals
ES,6.71,47.22,,,16.6,,8,,26.34,9.1,22.58,5.84,15.36,37.98,0.66,0.01,,66.6,0.75,29.17,101.16,46.69,13.18,1.95,,0.65,4.24,46.22,24.02,,17.51,12.27,3.94,4.65,2.16,0.25,,,4.3,13.83,,5.56,4.91,77.34,46.07,2.8,,,,24.03,1.59,,15.67,,2.07,,,,,,1.26,0.83,,,11.94,,,,2.3,0.66,,2.85,2.28,,,,,,19.14,,,9,22414799889.0,Electric Utilities,Utilities
ESAB,49.98,64.46,,,,18.3,9.7,1.2,39.05,12.1,80.33,0.25,,70.59,3.12,0.35,0.2,106.69,1.86,88.15,68.53,54.02,2.34,0.69,,0.05,0.25,16.97,14.65,23.66,15.67,14.01,2.6,2.65,5.89,0.43,11.19,4.8,0.3,19.98,,14.36,,0.0,37.22,5.65,,9.06,,16.3,3.78,26.09,22.48,,2.34,,,,,20.95,,,,,18.24,,,,,1.21,6.51,58.99,13.41,15.74,,10.6,,2.4,,,,5,4115715080.0,Industrial Machinery,Producer Manufacturing
ESE,14.47,69.78,0.3,6,,28.7,10.3,1.1,15.95,9.7,88.7,0.26,16.31,78.15,5,0.2,0.3,126.58,2.1,121.17,48.85,71.93,1.08,0.17,,0.08,0.25,24.45,17.58,55.46,,,,3.39,4.09,0.66,6.11,1.88,0.25,25.96,13.82,14.24,10.58,110.92,39.22,12.05,,9.95,,13.93,2.73,32.79,32.13,4.17,3.27,,1.89,3.01,,53.5,4.32,1.25,,91.75,31.71,49.14,2.73,2,13.08,1.39,5.69,41.63,9.59,8.66,,7.16,,0.13,38.13,,,10,2722638535.0,Electronic Equipment/Instruments,Electronic Technology
ESI,37.69,50.47,0.7,0.9,85.7,5.2,5.6,5.5,1.81,9.2,54.8,1.24,5.94,52.02,1.98,0.83,0.16,26.01,3.5,84.75,37.27,71.23,5,0.81,,0.3,1.22,35.76,20.28,30.15,14.15,13.15,3.07,3.31,2.8,0.48,10.99,4.12,1.22,15.86,8.87,31.67,4.9,20.74,41.28,5.74,,8.24,,13.07,2.65,32.11,24.51,6.81,2.63,,,,,24.27,,1.53,,,19.54,35.47,,1.38,,2.6,3.91,24.4,4.74,8.41,,8.36,,0.84,,,,5,4716314277.0,Chemicals: Major Diversified,Process Industries
ESLT,,41.58,,9.7,,2.5,,,3.84,8.3,26.66,1,,34.34,1.47,0.03,0.09,195.77,1.13,179.75,88.97,139.85,3.21,0.53,,0.3,1.02,28.67,19.34,69.27,,,,1.53,3.49,0.29,2.3,1.74,1.02,23.03,7.49,12.53,6.08,181.99,23.99,4.83,,3.85,,6.17,2.88,35.99,29.57,6.57,1.39,,2.56,5.22,,60.31,3.14,1.06,,,24.92,64.92,4.04,2.81,7.52,0.63,2.44,14.05,6.83,8.31,,4.61,,,27.57,,,10,8858517924.730385,Aerospace & Defense,Electronic Technology
ESRT,31.4,63.18,1.7,,,17.3,,10.9,38.65,9.1,67.14,0.33,6.22,65.81,0.78,0.74,0.22,11.07,1.42,,50.35,114.99,6.66,1.42,,0.61,1.26,21.1,10.13,17.41,27.8,10.93,5.08,5.02,4.74,0.4,28.74,11.85,1.26,96.26,13.09,,1.5,9.38,54.21,1.51,,6.3,,20.32,1.05,42.58,47.92,12.29,3.89,,,,12.06,13.6,2.04,0.63,,,13.6,,7.15,1,1.94,1.42,1.12,98.44,4.9,4.14,,3.69,,2.82,38.17,,,8,1383845455.0,Real Estate Investment Trusts,Finance
ESS,37.31,61.9,0.4,,3.6,,17.5,6.3,,4.4,51.71,3.75,22.36,58.87,2,0.28,0.02,304.73,0.77,,224.53,2.13,4.05,1.16,,1.53,3.12,26.07,16.72,29.63,42.07,21.59,14.08,15.29,3.84,0.44,51.47,4.5,3.21,50.36,4.91,,4.5,261.25,81.66,3.41,,30.31,,44.68,3.57,37.71,48.9,22.23,11.44,,2.59,1.62,20.94,22.23,2.78,0.96,,,19.08,20.51,,1.64,3.57,0.77,4.15,1616.57,8.29,9.4,,6.38,,1.48,39.63,,,10,14455363768.0,Real Estate Investment Trusts,Finance
ESTA,,41.57,,,,,,,,21.1,30.19,,,37.69,1.4,1.3,0.28,40.45,4.44,483.59,219.3,127.25,,4.39,,,,,,,,,10.16,8.36,,0.16,,,,,,45.91,24.39,59.47,66.04,,,,,,25.12,,,,7.23,,,,,,,,,,,,,,32.62,2.91,,,,,,,,,,,,,1340076881.0,Medical Specialties,Health Technology
ESTC,32.81,34.56,,13.4,,14.2,,88.1,28.34,20.4,58.67,,3.2,39.08,3.57,1.49,1.94,76.6,1.91,,20.72,64.49,,0.78,,,,,,45.54,142.54,108.93,5.1,5.54,,0.35,12.12,2.03,,49.8,,24,16.03,107.47,73.93,,,4.62,,,10.37,139.27,59.38,5.35,6.01,,,,,50.06,7.05,,,105.55,48.94,,5.2,7.55,18.59,1.91,3.08,,,9.93,,5.32,,,,,,1,7705228876.000001,Packaged Software,Technology Services
ET,16.86,58.03,,16.7,5,18.6,25,34.6,39.17,19.6,73.91,6.26,3.79,63.7,1.41,0.06,0.01,16.32,1.14,12.98,38.03,39.4,4.09,1.7,,1.03,7.75,11.88,7.94,16.94,9.81,6.94,1.21,1.36,8.42,0.28,8.01,12,7.84,10.48,14.42,8.98,7.57,11.7,17.76,3.25,,5.34,,10.91,1.6,13.71,13.34,,0.64,,,,,8.1,1.16,1.36,,,5.57,11.89,,0.78,2.27,0.92,3.96,10.98,9.51,12.86,,8.37,,,13.05,,,9,42716184034.0,Oil & Gas Pipelines,Industrial Services
ETN,41.07,70.68,,8.3,5.6,22.2,22.9,4.2,48.18,9.4,89.41,1.43,,79.59,5.42,0.34,0.27,327.36,1.56,91.74,80.88,69.16,1.95,0.55,,0.35,1.12,30.91,25.69,46.04,25.85,21.44,5.14,5.74,3.24,0.49,12.51,2.32,1.14,27.52,12.99,13.1,7.65,209.61,37.53,36.43,,15.12,,17.96,6.78,36.01,32.25,3.89,5.45,,2,2.91,,43.54,,3.08,,,34.05,36.79,2.89,3.2,,1.07,9.58,65.77,14.68,19.44,,11.16,,1.27,51.47,,,10,86838359756.0,Electrical Products,Producer Manufacturing
ETNB,,37.17,,,,15.1,13.4,14.3,,,18.64,,,30.12,,12.76,,,13.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,1.7,1.54,,,,,1.53,13.92,,,,,,,,,,,,,1310348136.0000002,Pharmaceuticals: Major,Health Technology
