Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
PWR,71.63,64.23,,11.1,16.3,23.5,31.9,9.2,6.83,22.1,67.7,0.64,18.86,65.21,4.41,,0.12,0.15,330.78,1.23,3.99,37.88,71.46,2.54,0.71,,0.04,0.11,41.16,26.75,29.19,32.05,21.82,1.96,2.3,2.43,0.38,7.89,3.7,0.11,32.51,21.62,17.55,11.92,225.38,14.15,6.02,,,3.54,,5.15,6.91,61.03,40.99,2.15,2.17,,1.57,0.88,,27.34,,2.88,,,20.86,25.83,2.06,3.24,,1.19,4.96,40.58,11.5,12.57,,6.93,,0.02,100.85,,,10,28929444499.000004,Engineering & Construction,Industrial Services
PWSC,0.22,66.09,,,,8.8,,28.2,0.49,14.6,56.75,,6.67,63.08,1.12,,0.04,0.02,22.81,0.28,,13.21,43.34,6.52,0.79,,,,350.58,30.66,57.71,32.24,15.89,5.53,6.48,0.29,0.34,11.23,2.19,,20.13,,16.45,11.37,20.29,58.83,0.19,,,,,2.04,2.94,,49.48,,5.62,,,,,33.49,,,,,24.87,,,,,0.28,,67.53,0.42,,,0.4,,,,,,,4583111317.0,Packaged Software,Technology Services
PX,22.98,65.63,0.3,86.6,,26.5,,63.5,,53.6,69.64,1.11,37.18,67.27,2.04,,1.2,0.18,12.3,3.34,,28.25,30.37,4.7,0.96,,1.16,1.11,36.21,22.48,22.84,,,5.49,5.94,2.76,0.41,25.87,5.17,1.15,12.92,,,9.79,15.02,43.15,1.88,,,4.49,,16.69,3.86,123,105.13,,5.39,,,,,20.8,,,,,19.65,,,,,3.34,1.48,201.36,6.31,3.34,,3.34,,3.7,,,,4,1308597387.0,Investment Managers,Finance
PYCR,,61.06,,26.2,,14.4,16.5,,3.48,21.4,37.44,,2.35,54.91,1.53,,0.09,7.72,16.16,1.15,,35.88,23.64,0.13,0.01,,,,,29.83,64.14,64.89,33.33,3.93,4.22,,0.53,6.58,1.51,,28.84,,,11.61,32.23,65.96,,,,,,,2.26,,,,4.31,,,,,65.42,,,,43.21,27.14,,,,9.33,1.15,,,,,,,,0.13,,,,,4037971502.0,Packaged Software,Technology Services
PYPL,43.16,58.71,2.9,4.7,,4.3,16.5,,399.88,14.2,51.69,,25.53,57.52,2.05,,0.24,1.2,84.09,1.25,,879.29,452.59,1.4,0.49,,,,13.63,11.63,11.94,14.56,12.34,2.5,2.64,7.34,0.24,22.4,8.36,,17.19,16.63,13.54,6.25,90.68,45.76,15.29,,,14.08,,18.09,4.19,20.07,18.53,1.28,2.84,,0.85,0.58,,12.68,2.82,,,,11.64,24.07,1.59,0.91,9.63,1.25,5.41,411.19,18.24,21.64,,21.39,,7.02,30.8,,,10,70504985302.0,Miscellaneous Commercial Services,Commercial Services
PZZA,,37.29,0.1,,25.1,13.6,24.6,,99.85,5.1,21.48,8.23,6.77,30.75,4.13,,0.06,0.02,47.15,0.8,8.11,14.41,17.51,4.01,,,0.7,3.9,14.75,10.45,50.39,17.8,11.62,1.2,1.19,6.78,,2.35,3.21,3.9,19.36,25.33,,,80.31,20.25,3.11,,,4.51,,6.58,,16.37,18,0.79,0.74,,,,,31.28,,0.52,,,12.64,22.06,0.86,10.12,,0.66,11.02,36.31,29.63,,,15.1,,3.53,25.77,,,10,2516482685.9999995,Restaurants,Consumer Services
QCOM,32.02,46.52,0.4,38.7,7.5,1.4,6.2,9.5,12.46,5.7,48.55,2.73,,46.36,6.14,,1.27,0.91,164.71,2.4,133.51,49.4,25.83,1.15,0.56,,0.37,2.02,16.69,14.45,16.49,12.73,11.88,4.32,4.73,5.99,0.48,28.65,6.1,2.08,14.71,14.46,5.4,5.87,146.87,56.22,14.47,,,26.03,,25.92,6.98,18.32,18.23,2.03,4.81,,,,,16.65,3.23,1.14,,,15.26,21.74,1.79,1.54,12.88,1.79,19.19,163.91,25.53,42.24,,28.03,,4.75,30.22,,,9,126264239319.0,Semiconductors,Electronic Technology
QDEL,,40.75,,33.5,,,,,,5.6,36.32,,,39.44,0.09,,0.14,0.05,38.58,1.38,142.88,63.35,38.1,,0.87,,,,,,,13.85,8.37,1.85,1.82,,0.47,,,,14.95,42.87,,,61.58,47.57,0.53,,,,,3.57,0.81,,16.14,0.46,0.92,,0.52,,,,,0.25,,,25.95,,,0.36,,0.81,,,,,,1.37,,2.5,12.73,,,5,5058721333.000001,Medical Specialties,Health Technology
QLYS,,58.09,2,,,15.1,32.9,19.8,72.63,18.3,41.86,,,54.82,8.18,,0.99,8.12,141.45,1.38,,3.66,72.62,0.24,0.11,,,,27.48,24.69,22.17,20.53,18.74,7.55,8.31,3.64,0.5,37.47,4.29,,23.23,20.07,7.31,7.89,179.94,81.52,,,,28.72,,30.23,11.53,31.16,27.24,1.5,9.13,,0.87,0.76,,24.37,3.8,0.8,,66.41,23.52,37.45,1.63,1.76,11.93,1.38,20.22,281.47,38.97,43.17,,24.49,,2.2,62.59,,,10,5499101360.0,Packaged Software,Technology Services
QRVO,11.08,19.13,5.2,,,,,,352.02,3.7,23.58,,6.17,18.05,2.04,,0.82,0.56,66.28,1.9,112.45,43.71,46.13,5.23,0.58,,,,114.96,19.03,9.13,,26.65,1.94,1.81,0.87,0.52,19.6,12.35,,13.95,,84.1,3.54,113.71,39.19,3.01,,,,,5.68,1.84,,23.42,,1.61,,,,,8.26,3.52,0.52,,,7.06,24.21,,0.58,11.92,1.38,,4.05,1.14,,,50.9,,6.98,28.82,,,6,9392549131.0,Semiconductors,Electronic Technology
QS,,36.43,,41.1,,49.4,39.6,,,,21.67,,,31.49,,,13.86,,,14.07,,,,,,,,,,,,,,262.54,,,,,,,,,7.98,,,,,,,,,,2.18,,,,,,,,,,,,3.55,3.5,,,,,2.18,14.07,,,,,,,,0.26,,,,,3362173209.0,Electrical Products,Producer Manufacturing
QSR,,47.44,,10.5,3.5,17.2,19,17.2,62.74,15,58.22,4.04,,49.74,1.4,,0.53,0.07,69.45,1.02,11.83,54.09,33.3,6.47,4.95,,0.7,3.34,17.22,15.57,30.71,12.28,11.29,2.83,4.85,5.81,0.13,15.81,5.43,3.39,18.29,10.02,11.21,12.85,84.44,37.24,3.71,,,15.98,,28.48,7.13,17.9,21.79,8.38,4.07,,,,,25.74,,0.77,,,22.66,39.77,3.53,1.81,,0.94,5.3,64.61,10.3,42.13,,11.15,,,31.78,,,10,31560662124.01161,Restaurants,Consumer Services
QTWO,131.79,63.19,,,,,19,,48.73,11.4,45.9,,30.01,58.64,4.48,,1.93,0.75,99.61,2.5,,16.2,27.99,20,1.1,,,,,219.75,59.74,,30.79,7.7,8.82,,0.39,14.76,1.71,,49.04,,,11.42,49.25,50.26,,,,,,,11.76,,,,8.51,,,,,57.75,,0.91,,,44.52,,,9.74,,2.5,,,,,,,,0.84,,,,,1908279274.0,Information Technology Services,Technology Services
R,40.14,59.48,6.5,18.5,5.9,10.6,,,14.87,17,48.43,2.35,18.57,57.44,1.42,,0.05,0.02,159.35,0.74,2.71,31.14,45.43,3.05,2.87,,0.25,1.92,15.25,5.37,,,,,1.23,6.56,0.19,,,2.04,11.72,9.43,7.86,6.16,116.98,19.93,2.75,,,3.81,,8.11,2.21,14.91,13.82,1.28,0.56,,1.2,,,,1.69,1.25,,,3.21,,1.24,,4.65,0.74,2.97,9.06,7.95,15.55,,4.83,,,19.22,,,8,4643325132.0,Finance/Rental/Leasing,Finance
RACE,34.23,35.31,0.8,20.6,17,27,33.8,88.5,35.57,20.8,31.25,1.29,14.22,32,9.94,,0.54,0.5,428.48,1.63,111.4,100,17.47,1.24,0.93,,0.3,0.61,41.23,30.03,80.55,34.8,25.84,10.11,11.61,2.43,0.37,14.48,1.27,0.61,45.79,20.04,13.23,9.24,364.23,49.8,50.69,,,22.14,,27.72,22.04,51.64,51.64,3.29,11.44,,1.82,3.52,,79.38,12.72,,,,37.75,51.51,2.68,6.55,70.5,1.26,16.85,111.29,29.15,45.85,,23.99,,1.09,90.51,,,10,74219346711.43097,Motor Vehicles,Consumer Durables
RAMP,,64.24,1,,,,,,82.2,13.3,58.92,,,64.48,6.77,,1.75,8.94,28.51,2.92,,158.8,99.39,1.67,0.04,,,,173.81,65.27,17.47,98.16,70.76,2.53,2.16,0.58,0.78,12.36,4.7,,17.23,,106.24,12,33.86,72.34,,,,0.4,,1.24,2,570.2,380.13,,2.7,,,,,22.17,8.85,0.7,21.76,5.84,21.05,,,35.64,4.63,2.92,0.24,12.77,0.87,0.3,,0.08,,5.27,26.16,,,5,1939288252.0,Packaged Software,Technology Services
RBA,31.63,71.23,,46.4,10.4,22.4,18.3,,3.61,22.4,76.57,1.89,8.19,74.11,2.45,,0.45,0.15,93.6,1.28,27.27,23.06,39.96,3.16,0.74,,0.33,1.18,28.47,15.96,28.35,22.62,15.09,4.94,5.1,3.51,0.48,18.67,4.55,1.24,25.28,22.08,12.22,8.95,85.99,47.38,3.12,,,9.06,,18.28,3.43,50.87,27.77,1.45,4.25,,1.28,1.33,,22.87,,1.11,,,16.46,20.92,1.47,1.98,,1.17,3.16,28.08,7.08,6.95,,5.55,,,63.24,,,10,11871943674.34594,Internet Software/Services,Technology Services
RBC,18.67,70.41,,24.5,,39.2,32.4,14,5.58,30.2,77.04,,,74.22,4.46,,0.3,0.08,322.51,3.48,256.08,50.86,56.85,2.46,0.4,,,,31.68,23.62,43.43,,,,6.99,3.16,0.61,16.09,2.53,,32.86,21.97,10.93,6.59,286.09,43.61,5.05,,,14.06,,22.5,3.28,47.08,35.25,1.72,5.93,,2.46,1.27,,36.87,,1.26,,,31.45,39.37,1.41,2.04,,1.28,4.77,34.16,7.99,8.13,,6.48,,2.17,69.06,,,10,6979277167.0,Metal Fabrication,Producer Manufacturing
RBLX,5.33,59.62,,,,,,,,38,42.51,,21.37,55.61,2.29,,0.68,1.32,52.24,0.98,,26.88,40.24,,9.26,,,,,,54.98,,127.12,7.5,9.79,,0.03,17.8,1.79,,,,14.75,29.7,56.95,77.58,,,,,,,176.57,,,,9.7,,,,,54.58,,,,,41.79,,,,3645,0.98,,,,,,,,,,,,,17214047785.0,Packaged Software,Technology Services
RCKT,,26.38,,,,,,,,,8.71,,,18.5,,,5.89,,,6.05,,,,,,,,,,,,,,108.46,,,,,,,,,18.75,,,,,,,,,,3.77,,,,,,,,,,,,7.26,7,,,,,4.69,6.05,,,,,,,,,,,,,1888323692.0,Biotechnology,Health Technology
RCL,89.44,69.67,,,,,,,65.69,68.3,63.98,0.17,40.88,68.46,1.9,,0.04,0.02,234.67,0.19,10.6,34.87,9.43,3.69,3.06,,0.03,0.17,19.46,14.28,,17.27,12.65,4.59,5.2,5.14,0.19,,,0.7,16.38,15.91,33.89,12.23,158.53,47.13,2.42,,,16.21,,25.24,8.96,24.12,20.53,,4.02,,,,,,3.04,1.59,,,13.28,30.14,,,10.12,0.16,7.34,13.88,16.61,47.57,,9.88,,0.57,,,,7,24956409272.000004,Hotels/Resorts/Cruise lines,Consumer Services
RCM,33.55,74.69,,108.2,,,,104.7,,,93.03,,14.64,83.07,1.74,,0.39,0.07,14.31,1.79,,5.43,40.08,5.55,0.82,,,,80.31,19.63,43.95,,14.82,2.73,3.32,1.25,0.49,7.57,3.08,,60.38,0.39,,12,17.2,19.19,1.45,,,,,9.42,2.15,,,,2.49,,,,,33.51,,1.22,,,21.29,61.95,,1.99,,1.79,,28.24,2.01,,,4.75,,,,,,5,6485477328.0,Miscellaneous Commercial Services,Commercial Services
RCUS,27.26,36.47,,,,,,,,3.6,20.61,,9.11,31.02,0.37,,5.07,18.78,14.51,5.24,,,46.91,,0.1,,,,,,,,,0.92,1.1,,0.45,,,,,,,,23.57,,,,,,,,2.34,,,,4.74,,,,,,,,3.28,3,,,,,2.34,5.24,,,,,,,,,,,,1,1532540307.0000002,Biotechnology,Health Technology
RDNT,112.4,62.76,,42.5,,4.9,,,,5.9,56.23,,18.64,62.24,2.45,,1.59,0.43,79.85,2.16,,69,37.69,5.35,1.94,,,,59.68,21.08,82.18,,,,3.86,1.68,0.27,4.7,1.41,,114.56,2.34,46.42,8.86,27.16,13.95,1.44,,,,,6.36,6.6,,361.31,53.13,3.2,,31.31,6.19,,71.32,30.95,4.52,,,20.58,206.86,,8.39,59.59,2.16,,9.22,4.54,,,4.21,,,399.25,,,9,1932197662.0,Medical/Nursing Services,Health Services
RDY,19.12,29.48,,17.3,17,30,33,,50.65,13.7,16.01,1.33,16.72,24.89,6.14,,0.49,1.3,14.35,1.92,192.29,91.52,95.9,0.55,0.16,,0.17,0.68,13.42,11.1,116.46,13.03,10.33,3.09,3.27,7.45,0.66,2.81,0.85,0.68,17.78,22.09,,6.63,14.92,59.29,37.93,,,17.79,,22.06,3.31,23,25.26,1.1,3.36,,,,,120.4,2.39,0.98,,11.57,29.7,28.99,1.03,1.9,5.02,1.36,13.41,48.73,24.7,19.03,,19.23,,,34.17,,,10,11652751801.924482,Pharmaceuticals: Major,Health Technology
REG,17.43,58.26,,1.5,3.3,15.6,41.7,11.5,10.6,7.7,60.19,4.18,19.18,59.88,1.52,,0.26,0.02,74.25,0.89,,305.99,43.64,5.04,0.74,,0.76,3.59,31.03,18.61,24.03,33.53,19.27,14.7,12.85,3.22,0.55,53.49,5.72,3.77,35.41,13.87,3.45,6.01,69.57,70.04,2.69,,,28.02,,34.33,2.06,35.02,21,4.12,9.48,,1.53,1.53,18.91,17.69,1.43,0.95,,,17.69,,2.41,1.12,2.2,0.89,3.24,168.94,4.96,5.82,,4.07,,0.47,39.08,,,10,11832926742.0,Real Estate Investment Trusts,Finance
REGN,23.46,14.52,,32.1,,5,7.9,22.8,8.8,16,13.1,,0.85,12.93,8.66,,2.68,3.62,744.6,5.28,522.18,109.13,149.18,0.49,0.09,,,,15.23,13.93,23.09,15.07,14.04,5.18,5.53,6.57,0.78,23.97,4.06,,16.43,15.81,8.61,6.23,844.88,86.12,64.93,,,33.61,,29.54,2.8,18.43,17.13,0.97,6.16,,0.55,0.83,,25.83,1.49,0.79,48.79,7.31,20.19,28.57,1.48,1.17,2.91,4.46,13.44,52.57,16.19,17.19,,17.89,,1.97,24.1,,,10,89387249461.0,Pharmaceuticals: Major,Health Technology
RELX,30.01,36.73,0.9,19.2,6.9,10.9,18.7,17.8,73.41,9.5,28.56,2.33,9.3,32.65,4.44,,0.03,0.02,45.29,0.48,36.01,271.91,80.73,2.01,2.17,,0.57,1.7,26.51,21.05,35.55,22.23,18.41,7.25,7.83,3.77,0.22,22.09,3.1,1.7,27.82,7.69,13.49,5.42,38.27,65.31,9.32,,,20.34,,29.67,20.87,35.66,34.78,6.69,7.26,,2.61,2.37,,32.96,,1.55,,,26.71,34.09,7.03,3.49,,0.42,12.81,1278.6,29.46,57.08,,14.52,,3.23,44.4,,,10,65494446979.65019,Miscellaneous Commercial Services,Commercial Services
RELY,,74.8,,,,,,23.7,,45.7,64.51,,5.27,73.1,7.86,,1,23.71,19.97,2.66,,15.52,112.64,,0.02,,,,,,37.78,,,,3.06,,0.65,8.1,2.44,,,,,25.52,18.53,58.86,,,,,,,6.2,,,,3.26,,,,,45.01,,,,7.51,38.22,,,,6.95,2.66,,,,,,,,,,,,,4711164612.0,Miscellaneous Commercial Services,Commercial Services
REPL,10.87,38.2,,,,,,,,,17.42,,79.04,30.26,,,9.87,,,10.11,,,,,,,,,,,,,,12.55,,,,,,,,,17.78,,,,,,,,,,1.93,,,,,,,,,,,,2.34,2.26,,,,,1.93,10.11,,,,,,,,,,,,,1055444175.9999998,Biotechnology,Health Technology
RES,,43.85,,17.4,,,,154.4,87.81,39.2,44.42,2.76,,43.95,6.01,,2.06,8.06,5.84,5.04,34.28,28.6,77.56,0.12,0.03,,0.29,2.76,6.69,3.65,7.31,,,1.24,0.69,14.95,0.81,9.44,11.09,2.76,17.18,,,,6.97,19.1,186.18,,,8.07,,8.7,1.17,10.43,10.43,,0.83,,,,,8.99,0.76,0.62,64.89,2.99,3.56,5.14,,0.83,1.25,4.19,9.17,19.06,13.2,11.47,,10.78,,4.2,34.35,,,6,1895742592.0,Oilfield Services/Equipment,Industrial Services
REXR,,41.61,,16.2,20.9,13.5,34.6,,3.22,13,56.07,9.02,,45.54,1.6,,0.14,0.02,42.95,0.79,,271.16,60.58,5.21,0.42,,1.43,3.81,34.66,20.14,137.2,,,,14.32,2.89,0.65,10.43,0.99,3.9,33.19,13.8,11.79,14.14,61.59,77.49,4.13,,,30.53,,38.83,1.18,34.72,37.49,3.6,10.18,,,,19.15,97.27,1.43,0.73,,,19.2,30.74,3.19,1.13,1.22,0.79,2.35,,3.3,3.5,,3.04,,,61.04,,,10,10718454864.0,Real Estate Investment Trusts,Finance
REYN,13.48,36.28,,7,16,,,44,,3.9,45.23,3.34,4.53,38.54,2.73,,0.18,0.05,27.57,2.03,78.57,37.97,34.37,2.49,0.88,,0.53,3.34,12.5,10.3,17.75,13.27,10.88,2.03,2.04,8,0.43,11.47,7.31,3.34,15.75,3.23,8.72,,27.67,27.32,4.48,,,10.03,,15.6,2.8,15.7,15.7,,1.57,,,,,13.68,,,,,10.93,13.71,,1.47,,0.89,7.63,46.97,13.83,18.51,,10.58,,7.66,,,,8,5403537432.0,Household/Personal Care,Consumer Non-Durables
REZI,28.09,80.02,,10.7,,17.6,76,18,28.41,1.7,86.56,,,84.38,1.76,,0.32,0.26,26.12,1.82,82.1,72.7,57.45,4.32,0.61,,,,16.58,12.19,13.93,,4.98,0.78,0.89,6.03,0.41,6.44,10.81,,10.55,25.16,18.14,6.83,20.91,27.86,8.14,,,2.72,,8.85,1.34,23.53,15.82,0.78,0.59,,,,,9.32,,,,,7.64,10.46,0.68,0.9,,1.1,2.45,28.83,6.17,5.91,,6.71,,,,,,8,2368349848.0,Electronics Distributors,Distribution Services
RGLD,36.67,52.18,,8.3,11.3,8.1,6.2,30.7,6.75,6.6,62.23,1.71,14.66,53.78,23.99,,1.48,2.56,147.89,2.34,15.55,16.87,23.21,0.09,0.02,,0.37,1.09,25.04,17.97,22.12,24.69,12.61,10.04,14.33,3.99,0.92,64.8,4.46,1.09,22.7,7.4,21.26,14.58,131.38,62.42,26.25,,,42.93,,56.18,3.2,33.92,33.87,1.05,14.52,,,,,22.38,2.19,1.12,,,19.86,71.41,5.52,2.33,3.2,2.21,8.63,12.52,11.82,9.8,,9.23,,4.26,63.2,,,8,7394580987.000001,Precious Metals,Non-Energy Minerals
RH,36.63,45.29,4.4,,,6.7,,,,10.4,36.44,,27.34,41.47,1.55,,0.08,0.02,323.68,1.21,169.38,44.16,7.07,9.37,,,,,34.9,23.9,,17.76,14.77,2.8,3.14,2.87,,,,,26.81,11.86,47.77,8.8,332.52,44.39,1.11,,,1.13,,8.74,,190.4,208.83,13.65,2.04,,6.68,,,,,1.08,,,208.53,,21.89,2.37,,0.3,0.82,10.51,8.29,,,10.28,,0.18,36.74,,,9,5586114300.999999,Specialty Stores,Retail Trade
RHI,,58.49,2.4,12.3,12.2,12.1,14,3.9,33.21,10.2,40.73,4.96,,54.22,5.86,,0.44,2.39,71.32,1.72,,15.56,55.09,0.69,0.16,,1.14,2.89,29.71,21.02,22.88,16.44,14.24,1.21,1.23,3.37,0.49,5.38,4.3,2.95,24.32,7.41,,,67.74,38.99,,,,4.84,,4.14,4.99,26.03,39.17,5.93,1.28,,2.68,1.25,,23.28,3.22,1.02,,9.85,19.9,17.82,,1.18,5.96,1.72,9.59,31.68,14.21,18.62,,9.69,,5.91,16.98,,,10,8041879291.000001,Personnel Services,Commercial Services
RHP,12.94,52.7,,36.7,59.4,,,,89.69,57.3,42.59,3.96,3.68,50.43,1.52,,0.99,0.15,111.68,1.36,3.21,80.94,18.48,4.64,6.35,,0.77,3.96,18.41,12.76,49.37,,11.79,3.91,4.14,5.43,0.11,8.39,2.92,4.13,22.77,,,5.61,111.99,31.38,2.14,,,14.84,,21.43,12.13,19.84,19.55,,3.03,,,,11.98,35.24,3.66,1.01,,,11.6,19.81,,3.34,15.43,1.36,6.72,13.06,11.28,64.26,,14.82,,0.11,53.69,,,8,5140728660.0,Real Estate Investment Trusts,Finance
RIG,,49.08,,,,,,,22.72,,46.37,,,48.55,0.07,,0.3,0.06,4.2,1.64,210.06,146.49,62.36,19.66,0.68,,,,,29.07,,17.07,7.55,2.65,3.11,,0.52,,,,27.45,153.19,,11.96,5.31,77.57,0.65,,,,,5.22,0.36,,,,1.08,,,,,,,1.19,,,10.68,,,0.46,0.36,1.34,,,,,,0.84,,6.07,,,,2,6502910082.0,Contract Drilling,Industrial Services
RILY,,37.71,,,50.4,,,,,21.3,20.46,680.51,,32.09,0.37,,0.66,0.08,4.81,3.49,67.14,32.11,28.48,17158.23,9.99,,,41.58,,16772.28,22.24,,,,1.43,,0.05,6.45,68.84,,,2.23,,,65.06,61.45,0.68,,,,,8.02,0.63,,,,0.09,,,,,1.37,,0.07,,,1.28,,,0.39,,3.13,,,,,,1.64,,79.66,2.12,,,7,1398353234.0,Investment Banks/Brokers,Finance
RIO,,41.15,,7.1,3.8,3.2,2,,,8.7,46.03,12.84,,40.95,2.92,,0.82,0.69,62.43,1.7,110.61,56.19,22.24,0.64,0.26,,0.67,6.97,6.28,4.68,14.67,5.72,4.39,2.03,1.92,15.92,0.54,13.18,7.12,6.97,9.16,15.7,,,63.66,59.96,9.52,,,19.84,,28.62,1.83,9.48,9.56,1.62,1.85,,0.45,0.53,,14.2,0.92,0.88,,,6.64,7.8,1.6,0.6,1.99,1.16,10.62,25.05,18.56,19.94,,13.31,,6.17,9.88,,,9,110453113491.712,Other Metals/Minerals,Non-Energy Minerals
RIOT,,57.03,,32.3,,45.2,,,,77.3,47.91,,,54.32,13.96,,4.32,17.55,12.27,5.68,,19.44,18.8,,0.01,,,,,,,,19.01,5.76,11.27,,0.94,,,,227.26,,,44.67,8.22,24.21,,,,3.97,,,1.45,61.35,,,9.64,,,,,,,0.67,10.67,7.3,,,,,1.51,5.68,0.53,,,0.56,,,,,,,,,1995743894.0,Information Technology Services,Technology Services
RIVN,,45.35,,,,,,,,,41.56,,,44.92,,,3.49,1.08,10.17,5.09,147.74,50.55,20.1,,1.06,,,,,,,,,1.91,2.15,,0.41,,,,,,26.74,19.04,34.69,,,,,,,,1.77,,,,2.23,,,,,,,,,7.11,,,,,1.77,3.7,,,,,,,,,,,,,22930169974.0,Motor Vehicles,Consumer Durables
RKLB,156.77,80.14,,,,,,,,86.7,81.3,,154.35,81.08,7.2,,1.64,0.94,20.5,2.58,143.6,40.48,32.46,,1.12,,,,,,,,,17.58,26.58,,0.36,,,,,,42.07,52.88,9.14,26.06,,,,,,,22.96,,,,26.14,,,,,,,,,,,,,,33.55,2.16,,,,,,,,,,,,,2474632287.9999995,Aerospace & Defense,Electronic Technology
RL,69.4,54.14,4.7,2.9,,73.7,126.8,54.1,,18.5,42.15,1.54,22.85,50.49,4.96,,0.81,0.63,205.53,1.72,177.41,72.62,23.84,2.4,1.09,,0.28,1.54,15.59,12.47,14.72,15.08,12.02,2.04,2.06,6.41,0.36,13.99,7.39,1.62,17.43,,13.79,4.02,140.51,67.52,19.09,,,10.15,,12.6,5.22,19.59,18.53,1.19,1.96,,,,,14.28,2.67,1.45,,,12.24,15.8,,1.86,8.66,1.18,10.12,40.41,17.56,28.02,,18.16,,6.84,37.51,,,8,7433686129.0,Apparel/Footwear,Consumer Non-Durables
RLAY,,26.2,,,,,19.3,,1111.85,,9.66,,1.36,18.98,2.72,,17.88,16.86,4.8,18.42,,,5.27,,0.06,,,,,,,,,8.33,2.87,,0.9,,,,,,,,54.27,,,,,,,,0.97,,,,64.34,,,,,,,,1.09,1.06,,,,,0.98,18.42,,,,,,,,,,,,,1144392945.9999998,Biotechnology,Health Technology
RLJ,,58.43,2,,108,,,,,43.3,53.99,0.66,,58.92,0.49,,1.65,0.17,9.59,1.93,,55.54,8.5,6.53,1.02,,1.87,4.71,21.82,10.61,12.52,31.48,11.23,2.76,2.8,4.58,0.47,22.32,20.5,6.22,58.48,1.04,,2.65,12.54,28.27,1.45,,,5.19,,10.89,0.77,33.28,40.04,,1.09,,,,6.71,4.89,1.16,0.5,,,4.89,,,0.38,0.76,1.93,1.44,130.66,3.71,3.02,,3.28,,6.87,39.33,,,8,1587394346.0,Real Estate Investment Trusts,Finance
RMBS,,58.78,1.2,5.6,,122.5,,4.2,219.77,24.1,46.93,,,55.6,17.04,,5.84,14.33,52.29,8.26,156.27,75.24,57.16,0.12,0.03,,,,25.74,21.25,25.82,28.51,23.12,7.38,10.05,3.89,0.83,38.91,3.62,,21.41,,,18.81,55.23,80.16,109.27,,,34.03,,30.41,5.36,32.48,37.7,,11.03,,,,,28.37,3.57,1.81,25.26,13.94,25.23,29.7,,1.69,7.6,7.6,14.31,129.47,17.61,17.43,,17.74,,2.09,163.41,,,5,6062253484.0,Semiconductors,Electronic Technology
RMD,61.14,47.34,,18.7,7.2,11.1,13.1,27.2,27.89,13.3,47.2,1.1,9.8,46.2,13.01,,0.47,0.5,238.12,2.92,160.03,37.45,58.46,0.52,0.16,,0.24,0.86,25.25,21.89,26.41,22.07,20.8,6.98,7.4,3.96,0.72,28.02,3.85,0.9,25.43,15.23,12.82,7.69,269.19,57.67,45.74,,,23.15,,30.84,6.73,31.54,28.72,1.99,7.31,,1.48,1.92,,26.09,4.94,1.1,,56.97,24.4,28.76,2.17,2.55,19.1,1.91,16.1,68.88,23.15,23.76,,19.95,,3,52.11,,,10,21382712375.0,Medical Specialties,Health Technology
RNG,15.96,49.23,,,,35.1,48.8,,153.76,20.2,33.18,,,43.49,0.78,,0.28,0.13,35.56,1.12,0.91,20.34,44.01,7.99,,,,,,22.91,12.05,15.32,6.89,1.75,1.92,,,16.22,11.89,,8.39,,14.4,7.75,39.73,70.41,,,,,,,,,9.91,,1.38,,,,,8.64,,0.23,,,7.07,,,,,1.12,,,,,,,,13,,,,,2832962360.9999995,Packaged Software,Technology Services
