Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DOCS,71.94,50.94,16.27,,134.4,,40.4,54.2,25.4,58.37,25.8,36.91,,50.41,46.78,37.66,,6.09,59.71,48.2,7.24,,13.02,76.53,0.06,0.01,,,,40.46,38.51,39.21,,35.94,15.21,15.81,2.47,0.86,42.06,2.42,,42.6,,11.93,10.91,45.2,89.94,,,,33.69,,39.06,9.36,55.4,51.88,0.66,19.41,,,,,46.2,1.07,4.89,,13.89,11.24,44.92,61.91,2.03,,10.37,7.24,16.43,474.43,21.69,19.29,,54.5,,1.82,,,,6,4131794326.999999,Packaged Software,Technology Services
DOCU,67.25,66.8,24.66,,48.2,,,,54.3,29.99,19.1,62.32,,21.78,65.12,5.87,,0.58,6.92,83.03,0.84,,8.02,46.75,0.49,0.07,,,,86.87,55.93,16.83,25.13,21.73,4.92,5.41,1.15,0.52,32.15,5.65,,22.5,,8.84,6.62,62.93,79.17,35.39,,,34.56,,4.92,8.27,16.91,24,,5.87,,,,,18.26,1.32,3.62,,,,16.61,203.94,,2.31,11.86,0.84,30.39,48.46,12.79,81.78,,24.07,,6.05,,,,1,8930863338.999998,Packaged Software,Technology Services
DOOO,,34.17,,4.7,,87.1,26.6,31.8,21.5,28,25.3,45.92,3.04,,37.62,2.4,,0.12,0.09,48.51,1.32,121.77,68.12,19.56,3.13,5.52,,0.11,1.21,13.87,7.93,12.45,9.95,6.48,0.91,0.85,7.21,0.09,6.87,12.5,1.25,12.6,27.03,,,66.8,23.65,4.54,,,2.77,,9.35,9.01,20.73,9.38,0.32,0.57,,0.27,0.24,,8.42,0.73,,0.64,,,4.46,11.52,0.38,0.85,,0.37,3.76,21.15,13.24,35.96,,12.08,,8.93,13.39,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,58.24,67.03,5.42,0.9,12,,18.2,11.2,7.4,5.54,21.9,65,,26.31,66.2,4.5,,0.08,0.07,139.45,2.34,194.23,51.32,96.17,1.92,0.51,,,,16.69,14.52,26.93,13.79,12.36,2.27,2.42,5.99,0.52,8.99,4.16,,18.52,21.95,20.67,4.41,105.56,39.54,6.76,,,9.43,,14.39,3.45,23.32,21.42,1.97,2.18,,1.72,2.13,,24.53,1.32,2.83,0.91,,22.82,19.8,23.04,1.1,1.78,8.39,1.16,8.13,27.66,16.22,15.73,,11.73,,5.24,33.28,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,38.14,60.58,5.43,0.9,15.7,1,13,23.5,8,17.28,9.3,63.39,1.08,2.05,61.46,5.56,,0.16,0.11,204.74,1.57,80.35,61.37,61.33,1.39,0.59,,0.26,1.01,14.66,12.61,28.16,18.43,16.04,3.75,3.45,6.82,0.48,12.26,3.89,1.02,21.75,18.39,5.73,,149.12,36.77,10.83,,,17.47,,16.26,4.93,18.31,26,2.22,3.22,,,,,26.1,1.37,,1.54,,,22.43,15.37,1.71,1.8,,1.06,13.59,99.01,23.26,29.77,,12.45,,2.6,29.5,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DOW,1.3,30.97,,1.9,16.6,,,4.4,,,6.6,46.73,6.17,,33.83,1.93,,0.27,0.16,45.46,1.66,60.36,45.15,43.53,3.88,0.98,,1.31,6.17,25.48,10.04,66.25,12.96,7.06,1.04,1.07,3.92,0.31,1.6,2.17,6.17,14.73,23.69,24.12,1.74,48.78,10.76,2.36,,,2.46,,4.33,1.74,30.31,21.24,4.43,0.72,,,,,45.64,0.93,1.96,,,,8.36,80.29,1.8,0.65,4.09,1.04,1.82,7.04,3.77,5.71,,4.54,,4.58,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DPZ,15.51,58.01,2.53,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,61.66,2.89,,59.15,3.02,,0.37,0.04,453.35,1.71,9.43,13.54,21.64,5.26,,,0.35,1.28,22.62,20.64,40.93,21.59,19.76,4.05,4.37,4.42,,10.69,3.19,1.34,25.73,14.11,9.54,6.32,424.83,39.05,4.41,,,12.26,,18.49,,27.86,27.86,2.19,3.39,,0.89,1.02,,31.93,1.07,,1,,,25.89,29.69,2.49,14.07,,1.57,32.99,121.3,74.79,,,56.18,,3.25,40.41,,,10,13634675294.000002,Restaurants,Consumer Services
DQ,,44.28,38.16,3.4,90.3,,53.8,179.5,67.5,16.91,50.6,39.27,,,40.92,1.56,,3.68,,18.8,4.61,47.53,19.48,23.55,,,,,,15.2,15.2,3.35,1.3,1.22,0.8,,6.58,0.67,,,,50.41,59.89,,,13.75,,,,,,,,0.26,,9.22,0.1,1,,,,,,1.37,0.34,0.8,,2.25,,,,0.12,0.27,4.28,,,,,,,,,4.33,,,10,2436091878.0,Chemicals: Specialty,Process Industries
DRH,7.65,56.32,4.6,0.1,,,,,,,50.5,64.03,1.31,4.72,58.15,0.96,,0.24,0.06,9.16,0.92,,118.06,52.92,4.81,0.74,,0.43,1.31,21.83,12.05,24.22,16.67,10.51,2.69,2.72,4.58,0.52,11.24,6.59,1.31,19.28,,12.65,3.25,9.84,54.53,1.98,,,6.3,,12.06,1.15,32.71,32.83,,1.76,,,,11.08,15.49,0.93,1.3,0.72,,,9.62,75.1,,2.04,1.15,0.92,2.17,4.89,4.75,4.27,,4.36,,4.21,61.07,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,2.97,50.96,4.69,3.1,,50.1,25,21.2,5.1,23,20,48.77,7.21,8.35,49.7,2.47,,0.08,0.04,167.69,0.35,12.04,16.63,2.03,2.95,2.48,,0.61,3.22,18.35,13.55,24.65,17.1,12.73,2.07,2.14,5.45,0.19,8.69,5.04,3.33,17.75,,9.98,6.2,176.81,21.16,9.18,,,9.11,,11.75,9.23,19.34,19.06,0.72,1.74,,0.75,0.95,,20.28,0.95,,1.08,,,12.47,18.34,,1.98,,0.22,9.19,17.53,14.69,48.36,,9.81,,2.98,29.89,,,9,18138252624.0,Restaurants,Consumer Services
DRS,54.39,65.08,1.46,,,,,8,4.9,11.15,,65.78,,19.22,65.06,4.39,,0.23,0.43,36.25,2.11,52.77,44.4,22.27,1.26,0.19,,,,35.41,26.65,35.34,,,1.44,3.05,2.82,0.64,8.46,2.81,,34.4,,17.92,8.88,0.0,22.37,10.69,,,6.23,,8.75,3.87,48.99,41.67,6.95,2.99,,,,,34.66,,4.02,,,20.25,27.27,34.1,8.3,,8.73,1.7,5.18,67.09,9.52,8.39,,6.88,,0.97,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,8.56,57.69,2.14,1.2,,,,170.4,,33.01,38.8,46.42,,32.32,54.3,0.76,,0.52,0.05,16.69,1.9,26.04,26.17,26.64,10.15,4.24,,,,29.46,16.21,,15.99,10.56,2.53,2.8,3.39,0.17,,,,13.39,,23.36,7.3,31.73,53.09,1.86,,,0.27,,13,2.84,417.25,16.2,,1.12,,,,,,0.53,,,,,11.25,,,,,1.72,0.11,7.32,4.07,0.69,,0.62,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,49.14,46.22,8.26,,28.2,,15.8,,1.7,15.12,23.2,41.72,,9.1,44.09,2.32,,0.22,0.07,38.08,2.81,103.39,35.07,50.25,7.99,1.24,,,,73.21,24.21,138.45,,,1.29,1.47,1.37,0.38,1.06,1.03,,22.26,20.63,,10.21,30.6,34.21,0.68,,,0.13,,2.06,2.62,1904,132.22,4.86,1.05,,11.47,8.33,,96.13,1.24,,1.3,,,45.86,153.54,6.82,2.41,,1.55,0.14,5.5,2.56,0.34,,,,,90.67,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,31.58,63.13,7.18,,12.4,,19.6,34.4,18.2,25.07,19.6,63.98,,7.28,63.52,24.7,,1.24,34.87,116.08,1.79,2.64,41.88,31.42,0.03,0.01,,,,55.91,39.91,48.97,40.89,30.31,12.15,15.69,1.79,0.84,32.86,2.01,,57.61,19.77,19.08,13.04,100.1,75.91,149.15,,,21.02,,29.45,7.71,78.43,76.22,4.08,17.07,,2.21,1.83,,51.88,1.16,14.92,1.58,,90.69,50.5,56.95,4.3,3.24,64.13,1.79,8.65,948.98,13.44,10.4,,10.89,,,163.49,,,10,6354964279.391107,Packaged Software,Technology Services
DT,3.16,45.74,6.8,,19.9,,4.7,66.5,17.1,4.99,24.9,47.92,,12.14,44.66,8.68,,0.96,12.47,55.46,1.42,,17.9,82.91,0.4,0.04,,,,99.64,72.34,33.79,90.85,68.69,8.8,9.43,1,0.64,27.9,2.78,,41.81,,12.81,16.18,59.96,81.3,,,,10.44,,9.46,7.31,95.4,55.82,,10.1,,,,,36.21,0.92,7.48,,,55.46,34.2,80.72,,3.5,21.33,1.42,5.17,125.2,6.97,8.21,,5,,0.58,,,,6,13614524493.000002,Packaged Software,Technology Services
DTE,22.52,54.6,3.96,,,,5.9,11.8,,31.22,1.5,77.48,3.36,11.45,61.29,0.92,,0.3,0.08,124.6,0.83,52.55,56.41,45.31,5.95,2.14,,0.56,3.29,19.84,11.61,,18.04,11.01,3.27,3.9,5.04,0.23,,,3.29,17.3,1.63,5.01,1.44,94.84,35.47,2.5,,,12.33,,18.37,2.23,16.88,17.01,5.87,2.09,,1.47,,,,1.31,1.44,1.45,,,7.56,151.91,,9.46,2.73,0.62,3.3,8.2,5.99,13.73,,4.94,,,17.83,,,10,22015430118.0,Electric Utilities,Utilities
DUK,32.67,53.15,6.92,,0.7,2.1,16,34.2,,,6,72.33,3.99,15.89,58.18,0.7,,0.02,,114.7,0.7,101.1,89.03,51.85,5.76,1.73,,0.77,3.58,20.71,11.81,,20.07,11.88,5.88,5.77,4.83,0.27,,,3.62,18.1,4.55,9.18,4.03,107.08,48.81,2.32,,,14.31,,25.38,1.84,21.08,21.54,4.49,2.94,,1.87,,,,1.07,1.71,1.14,,,7.71,55.94,3.07,5.8,3.07,0.45,2.4,6.93,5.14,8.77,,3.78,,,25.38,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,28.7,69.91,34.81,,,,32.5,,91.5,1.7,31.2,77.51,,59.14,71.89,23.37,,2.57,16.12,351.97,3.09,,5.85,42.25,0.87,0.07,,,,265.36,226.3,60.12,52.81,49.16,14.55,20.59,0.38,0.67,33.14,1.48,,118.46,,120.63,30.9,217.71,73.13,,,,12.59,,7.76,18.8,192.33,192.33,,23.52,,,,,70.88,1.62,12.94,,31.97,23.39,64.48,119.21,,,19.58,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,64.12,,,32.8,,38.1,45.9,100,8.93,28.1,68.34,,,65.85,12.12,,4.11,3.85,20.07,6.57,,38.58,111.4,0.68,0.08,,,,32.73,22.16,19.84,,,4.14,4.83,3.06,0.86,23.47,4.45,,40.3,,18.03,14.46,40.58,82.42,74.39,,,10.33,,12.74,3.03,54.24,53.24,1.73,5.31,,,,,22.68,0.49,3.86,,18.93,8.61,19.5,55.23,1.96,,6.29,6.57,5.26,38.77,8.04,6.08,,6.44,,1.55,,,,6,4841300506.0,Packaged Software,Technology Services
DVA,64.01,61.31,7.1,6.9,,,10.7,6.3,14.6,,11.4,75.2,,21.08,66.71,1.77,,0.37,0.09,165.51,1.37,5.61,20.77,64.41,4.73,31.54,,,,13.4,9.53,17.35,12.29,9.03,1.87,1.94,7.46,0.02,11.18,10.43,,14.68,20.27,16.64,4.02,121.84,32.8,4.4,,,6.53,,14.88,35.37,17.85,17.65,1.18,1.15,,0.96,0.49,,10.25,1.36,,1.1,,,7.5,16.17,1.42,0.76,,1.33,4.82,30.83,12.72,98.51,,9.45,,8.83,27.59,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,,54.02,,,108.1,,,,,110.27,57.8,49.16,,,51.79,2.67,,10.91,3.05,12.42,13.23,472.32,36.63,74.48,6.43,0.37,,,,35.86,28.55,49.01,,,3.46,4.26,2.79,0.64,8.69,1.39,,48.89,,183.39,18.38,8.24,82.85,,,,7.85,,,2.39,95.54,95.54,,6.81,,,,,88.73,1.51,3.19,0.41,4.25,2.99,71.8,,,2.06,2.4,12.34,2.03,23.34,3.27,3.23,,,,0.33,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,45.73,,,35.9,89.8,,,99.2,27.3,22.9,51.46,100.69,,47.57,2.36,,0.23,0.07,39.45,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,5.07,7.28,4.47,,7.23,4.28,2.37,2.17,13.74,0.47,,,3.73,8.71,,,5.3,50.35,33.19,13.05,,,21.71,,29.96,1.82,7.32,5.14,,1.59,,,,,,0.78,0.66,0.91,,,3.68,7.37,,0.89,1.92,1.01,13.18,22.39,20.51,27.15,,16.08,,7.08,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,55.24,1.49,11.1,,,,8.8,,1.38,,61.02,,24.68,56.52,1,,0.31,0.26,22.3,1.25,,26.67,76.02,2.71,1.58,,,,20.69,4.27,7.47,,3.87,0.57,0.56,4.83,0.22,7.5,24.62,,7.03,42.07,5.54,,28.26,23.26,0.15,,,0.18,,0.32,1.35,278.75,6.35,,0.32,,,,,4.27,0.79,1.58,0.62,,,2.98,26.81,,0.39,8.78,1.25,0.17,14.4,3.73,0.81,,0.1,,23.32,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,57.33,1.11,,4.1,,30.6,0.6,19.3,,19.9,54.19,,,57.9,5.8,,1.44,0.96,72.83,2.46,135.11,68.52,86.5,2.66,1.31,,,,38.25,29.92,54.55,35.46,22.21,6.31,7.38,2.61,0.31,13.53,1.88,,35.85,,23.37,13.81,148.57,61.68,33.05,,,17.22,,15.88,14.36,43.61,41.86,,7.64,,,,,56.68,0.49,5.35,0.51,,,36.83,57.02,,5.13,15.4,2.12,10.48,58.88,15.76,30.96,,27.39,,,158.33,,,5,37371446919.0,Medical Specialties,Health Technology
E,,35.71,,3.4,16.4,18.3,64,,228.7,19.27,31.8,28.44,8.21,,32.9,1.77,,0.49,0.48,29.01,1.3,30.22,75.63,56.87,1.52,0.69,,0.64,7.29,3.96,2.65,12.25,5.09,3.41,0.7,0.68,25.25,0.37,5.57,12.07,7.29,7.2,31.3,,,29.79,12.4,0.97,,,2.85,,8.57,0.85,17.3,9.08,0.61,0.5,,,,,9.01,0.97,0.64,0.78,,,3.31,4.61,0.38,0.42,0.98,1.11,1.79,24.37,14.52,4.76,,2.46,,3.55,39.74,,,7,54559459892.66246,Oil Refining/Marketing,Energy Minerals
EA,7.05,77.58,,2.3,1,30.8,21,19.2,7.9,12.28,13,82.07,0.45,7.83,80.06,6.46,,0.92,1.31,166.67,1.43,,26.15,38.66,1.04,0.26,,0.18,0.45,29.94,23.06,21.96,21.66,18.48,5.7,5.86,3.34,0.56,26.7,4.52,0.45,21.73,13.41,23.14,4.76,139.44,78.34,33.16,,,14.12,,19.69,5.92,42.85,39.84,3.43,6.02,,3.34,1.41,,22.83,1.2,6.8,1.07,,,20.52,31.14,4.03,1.54,26.08,1.43,7.92,257.54,14.06,13.97,,9.3,,3.46,34.36,,,10,32634017305.0,Packaged Software,Technology Services
EAF,,59.44,169.9,1.3,,,,,,342.71,,47.45,,,55.99,,,0.96,0.15,2.08,3.79,204.43,40.24,65.03,,,,,,,,,,29.31,2.41,2.44,,,,,,,55.61,31.94,,2.05,,,,,,,,,,,,0.96,,,,,,1.01,,,,,,,,0.15,,1.98,,,,,,,,,3.06,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,160.16,75.41,35.51,0.7,,,5.1,11,,24.94,10.5,72.5,,44.01,74.68,3.17,,0.03,0.01,125.62,0.32,8.27,14.23,4.68,4.59,158.19,,,,28.55,17.12,34.5,21.75,14.13,1.58,1.65,3.5,0.01,4.78,3.89,,22.94,6.11,19.19,4.74,43.34,14.88,4.92,,,4.11,,6.75,433.17,30.64,26.47,,1.26,,,,,26.58,2.9,,2.08,,,13.52,22.49,,4.35,,0.17,7.4,13.47,13.52,,,11.35,,3.7,36.95,,,10,1402226934.0,Restaurants,Consumer Services
EBR,,31.6,,,2.2,,,,,31.19,,23.47,1.31,,28.77,0.71,,1.06,0.39,6.08,2.06,22.61,109.42,49.68,4.3,0.6,,0.11,1.31,8.85,6.76,26.21,4.93,4.45,2.28,2.89,11.3,0.43,11.88,6.37,1.31,8.44,,54.3,3.04,6.7,80.74,1.65,,,26.69,,25.33,0.65,7.48,8.67,,2.12,,,,,16.74,0.91,0.87,1.26,,,9.22,19.75,,0.92,1.85,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.22,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,34.87,,,2.2,,,,,31.19,,28.2,5.32,,32.76,0.71,,1.06,0.39,6.72,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,5.32,9.51,7.26,26.21,4.93,4.45,2.28,3.11,10.52,0.43,11.88,5.76,5.32,44.79,,54.3,3.04,7.47,80.74,1.65,,,26.69,,25.33,0.65,8.27,9.59,,2.11,,,,,16.57,0.9,0.86,1.24,,,9.16,19.6,,0.91,1.84,2.04,3.73,34.68,5.31,8.86,,5.58,,,12.92,,,7,17034658709.929998,Electric Utilities,Utilities
ECPG,4.36,51.96,,9.1,0.8,,,,,11.47,2.9,42.57,,3.19,49.55,0.84,,1.08,0.07,49.14,1.48,,,,29.46,3.39,,,,50.43,36.85,38.96,8.14,,2.73,3.34,1.98,0.21,8.58,9.79,,6.56,,,,55.75,47.79,1.35,,,,,24.94,1.11,,,,0.89,,,,,10.47,0.88,,1.01,,,7.01,,,0.46,2.77,1.48,,52.75,2.04,,,8.11,,,10.68,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,66.28,,5.2,,,23,5.3,,100.54,16.8,60.45,,,66.02,1.08,,1.1,0.14,8.19,2.54,36.7,25.33,42.29,4.53,1.22,,,,15.97,8.73,15.96,,8.26,2.27,2.46,6.26,0.4,15.41,11.33,,9.83,30.77,20.63,4.42,10.31,28.03,1.93,,,7.72,,14.27,1.3,17.65,15.62,,1.37,,,,,8.85,0.79,1.75,,,,5.57,14.35,0.87,0.51,4.4,2.06,2.94,15.84,6.23,7.58,,5.79,,1.7,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ECX,,42.42,12.47,,,,,,,,24,45.45,,62.35,41.95,,,0.17,0.32,1.61,0.62,16.9,150.35,96.04,,,,,,,,,,,,1.03,,,,,,,,,26.71,0.0,21.41,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,1177509931.0,Packaged Software,Technology Services
ED,16.77,45.67,5,,3.6,1.9,11.7,8.7,,,4.8,67.23,3.77,9.96,50.69,1.11,,0.02,,98.36,1.01,23.78,77.79,58.62,4.78,1.2,,0.65,3.35,17.92,10.99,,17.71,10.54,3.75,4.02,5.58,0.32,,,3.35,17.44,2.15,6.38,3.82,95.78,53.27,2.33,,,12.26,,17.79,1.55,18.49,19.24,3.93,2.29,,,,,,1.03,1.16,1.1,,,10.44,,3.2,5.23,1.58,0.93,2.76,6.57,5.56,8.59,,3.43,,,18.42,,,10,31557057962.0,Electric Utilities,Utilities
EDN,65.85,75.94,33.13,,66.6,,,,,,37.7,66.76,,39.93,74.01,0.62,,0.26,0.77,36.29,0.82,45.34,193.37,39.19,2.84,0.29,,,,,,,,,,16.86,,0.32,,,,,,,,4.97,24.81,0.44,,,12.19,,4.53,1.62,,374.12,,2.25,,,,,,7.3,0.89,4.9,,,25.57,,,2.29,1.62,0.69,4.25,0.65,0.7,14.01,,,,,241.93,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,19.23,65.93,6.4,,144.6,,51,48.5,,2.81,,84.85,0.81,9.5,71.71,0.72,,0.19,0.18,29.78,0.63,,59.51,49.64,10.57,1.34,,,0.81,,25.66,31.1,8.05,7.33,1.95,1.82,,0.2,5.85,4.86,0.81,12.42,,35.77,9.25,31.85,53.68,,,,,,,2.15,,,,1.19,,,,,20.78,0.94,,,,,13.25,,1.98,,,0.63,,,,,,,,0.59,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EDU,,39.61,,0.8,,,2.5,113.9,6.2,,,55.46,,,42.2,2.85,,1.62,6.77,57.36,1.85,14.46,17.69,2.57,1.22,0.18,,,,9.01,9.01,5.4,18.58,14.7,1.01,1.13,11.1,0.52,20.87,10.45,,17.62,10.05,,20.01,75.03,52.82,,,,8.38,,9.43,2.36,23.9,7.86,,2.1,,,,,9.91,0.76,0.92,0.51,8.8,5.36,9.91,1108.84,,2.31,2.44,1.82,5.38,54.7,12.87,10.15,,8.58,,,56.24,,,9,10014240538.71236,Other Consumer Services,Consumer Services
EE,36.2,72.61,21.33,,,,,,,161.77,,79.3,0.44,31.46,74.91,1.25,,3.51,0.91,30.57,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.44,3.68,2.48,4.51,,,,0.98,27.17,0.18,21.23,23.38,0.79,19.97,,22.24,,10.22,35.42,3.09,,,3.14,,23.83,1.5,30.88,30.88,,1.18,,,,,5,2.99,1.44,,,,3.74,,,,1.5,4.12,0.89,13.28,8.15,5.11,,7.03,,16.48,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,10.91,61.7,,4.6,,,51.5,71.6,52.9,44.9,14.7,72.09,,,65.38,2.06,,0.67,0.96,105.51,1.26,,39.3,33.32,3.57,1.78,,,,8.61,6.92,6.92,7.76,5.73,1.08,1.21,11.61,0.22,17.43,14.67,,10.81,25.89,13.48,7.96,125.9,39.88,6.31,,,8.46,,12.25,3.4,15.25,12.5,2.23,1.32,,0.82,0.36,,7.48,0.84,3.26,0.61,,,6.46,7.3,0.75,0.78,19.08,1.26,5.67,115.34,19.76,26.57,,8.22,,,25.49,,,9,4154993368.0,Data Processing Services,Technology Services
EFX,29.23,35.49,,,12.2,,8.5,16.5,,5.86,8.1,44.89,0.62,12.38,37.31,3.94,,0.25,0.09,253.58,0.88,,27.64,63.33,3.28,1.12,,0.22,0.62,36.3,21.8,46.4,22.78,16.18,5.72,6.5,2.75,0.4,14.02,2.49,0.62,27.26,21.53,20.91,10.62,241.02,55.52,4.28,,,10.07,,17.88,6.4,56.35,36.33,0.67,5.66,,,,,40.48,1.05,,1.13,,,23.96,42.01,1.45,3.65,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.38,59.53,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGP,4.68,36.79,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,29.02,5.89,8.99,34.4,2.8,,0.08,0.01,171.98,0.57,,29.6,47.83,3.61,0.58,,1.16,3.03,36.99,21.97,24.97,,19.74,,16,2.7,0.6,64.09,4.71,3.27,35.66,13.05,8.93,11,190.24,72.75,6.56,,,37.19,,39.81,2.99,35.53,38.43,4.37,13.27,,1.94,1.5,20.92,20.72,0.9,2.27,1,,,20.72,,4.29,1.45,3.01,0.57,5.07,11197.79,6.17,8.78,,5.55,,,46.23,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,5.38,36.31,14.67,,,,,,20.6,,,18.35,,2.71,29.08,3.9,,2.07,3.29,14.06,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,15.26,,0.54,,,,108.14,,,122.78,58.74,62.23,,,,,,,8.68,,,,18.01,,,,,,0.24,,,17.36,12.44,,,,28.12,9.19,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,44.55,51.41,6.22,,0.9,,10.9,22.1,,,9.9,39,0.38,11.88,46.69,3.01,,0.16,0.05,101.12,1.04,,259.36,41.05,2.45,1.43,,0.15,0.62,14.86,11.07,47,14.16,10.36,2.17,2.43,6.73,0.3,5.17,2.65,0.68,21.18,6.41,13.18,9.64,73.95,95.49,5.9,,,8.1,,15.76,5.2,24.43,24.02,10.01,1.95,,2.08,3.32,,38.28,1.37,5.35,1.58,,,11.16,38.97,,2.53,26.82,1.04,6.78,22.91,15.45,24.14,,11.71,,1.21,28.01,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,30.24,64.93,1.73,,,5.1,17.6,29.6,21.1,10.62,5.3,86.33,4.45,13.61,73.21,0.75,,0.02,0.01,86.48,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.59,20.7,11.32,,15.14,9.2,4,4.14,4.83,0.19,,,3.59,15.2,5.67,28.81,5.34,71.73,41.7,1.6,,,8.72,,16.93,2.39,25.44,28.87,1.55,1.95,,,,,,1.21,1.75,1.17,,,7.16,,1.79,,2.39,0.81,1.82,5.86,4.65,9.75,,3.41,,,30.45,,,9,27428144722.0,Electric Utilities,Utilities
EL,,35.74,,0.3,,8.4,,,,,,61.76,6.91,,41.96,2.71,,0.43,0.24,69.93,1.32,208.04,107.08,43.56,5.72,1.97,,1,3.75,34.37,18.08,23.75,24.04,14.86,2.13,2.05,2.91,0.24,8.63,5.31,2,43.96,,,,187.49,72.29,4.26,,,1.31,,10.35,4.94,124.88,26.59,,1.65,,,,,18.95,0.37,,0.42,,,12.04,305.39,,1.62,,0.9,0.91,17.16,5.58,3.73,,3.95,,1.39,16.08,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELAN,6.12,47.7,,,,,,,,,6.6,38.63,,,46.33,1.07,,0.37,0.11,13.36,2.55,300.46,51.3,75.07,3.26,0.67,,,,15.71,7.85,28.2,43.71,11.49,2.3,2.36,6.37,0.49,8.35,5.62,,14.36,,,2.5,13.92,54.69,0.99,,,4.6,,5.68,1.02,33.5,20.84,,1.49,,,,,17.82,0.96,,,,,12.73,7.14,,1.03,,1.31,1.47,22.82,5.27,3.32,,0.95,,8.51,,,,2,5907180309.0,Biotechnology,Health Technology
