Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
JOBY,9.63,64.98,,,,,,,,,87.08,,12.45,72.71,9.95,,15.51,22.38,6.16,16.12,,6488.96,,,0.04,,,,,,,,,146.31,3703.41,,0.81,,,,,,,508.89,0.0,77.99,,,,,,,5.66,,,,3084.5,,,,,,,,8.59,8.14,,,,,5.82,16.12,,,,,,,,,,,,,4537447902.000001,Aerospace & Defense,Electronic Technology
JOE,21.74,35.8,0.3,7.8,84.6,25.8,16.6,24.4,5.29,34.9,41.04,0.99,1.33,36.65,3.2,,0.78,0.13,52.14,1.47,7.22,44.28,46.29,3.69,0.88,,0.42,1,29,21.22,183.04,,,,9.35,3.45,0.46,5.11,0.65,1.08,,17.78,,,60.9,41.55,2.54,,,17.77,,22.61,4.25,44.19,44.19,1.45,7.9,,,,,154.71,2.9,0.68,,,33.94,,1.78,,4.25,1.43,4.45,181.3,8.71,9.85,,4.44,,0.13,62.07,,,9,3338880721.0000005,Real Estate Development,Finance
JWN,65.31,47.67,,39.3,27.1,,,,,9.7,44.17,3.34,8.6,45.72,1.85,,0.21,0.16,22.61,1.07,82.48,58.13,7.51,3.2,4.46,,0.32,3.34,13.81,5.5,53.46,17.5,6.92,0.48,0.49,7.24,0.11,0.91,3.66,3.34,11.37,,,1.47,19.93,36.54,3.23,,,1.9,,3.09,3.92,13.22,9.38,,0.25,,,,,31.59,1.49,0.54,,,5.65,55.69,,1.31,5.31,0.41,3.27,11.6,9.87,35.19,,5.02,,9.63,11.59,,,9,2381523068.0,Department Stores,Retail Trade
K,55.44,61.53,0.3,1,0.9,,,,12.85,,66.56,2.95,30.21,61.21,3.28,,0.11,0.09,81.23,0.77,56.83,104.62,40.05,3.28,1.78,,0.61,2.77,20.88,17.14,36.53,17.88,14.48,2.54,2.65,4.79,0.23,7.24,3.31,2.81,20.69,,7.94,,64.1,34.87,5.12,,,7.85,,13.05,7.67,27.91,21.89,,2.18,,,,,30.27,,1.34,,,18.24,47.88,,2.08,,0.53,6.23,41.35,15.06,29.01,,9.39,,5.16,23.34,,,10,20527106601.0,Food: Specialty/Candy,Consumer Non-Durables
KAI,32.32,83.71,,15.5,6,20.7,26.5,15.6,30.98,14.1,96.37,0.38,14.12,90.26,6.66,,0.43,0.27,401.99,2.29,105.09,31.2,51.41,1.48,0.38,,0.12,0.31,28.52,22.71,36.47,25.97,,4.57,4.84,3.51,0.57,13.29,2.91,0.31,38.02,19.39,5.53,5.96,252.22,44.13,10.14,,,11.12,,16.73,5.54,41.15,38.5,2.57,4.57,,1.54,1.64,,34.42,11.15,2.27,,,29.09,36.18,2.28,2.26,71.02,1.46,8.6,57.74,15.58,14.56,,10.9,,,59.38,,,10,2585598870.0,Industrial Machinery,Producer Manufacturing
KALU,28.37,67.94,,,4.7,16.6,10.3,,2.08,37.5,73.7,5.22,,71.11,2.26,,0.12,0.04,83.92,2.6,65.07,36.62,43.07,4.86,1.61,,1.15,3.68,22.79,10.8,47.8,19.71,10.16,0.79,0.8,4.39,0.29,1.68,3.7,3.68,15.39,11.53,43.72,3.82,70.56,11.24,2.14,,,1.59,,3.21,2.02,28.94,31.41,,0.45,,,,,27.02,1.78,0.44,,,6.89,21.28,3.46,1.26,2.24,1.36,2.06,6.59,5.49,7.2,,4.06,,5.07,97.58,,,7,1238137876.0,Aluminum,Non-Energy Minerals
KAR,9.37,79.88,5.9,,,,,,,13.7,91.68,,,85.92,1.18,,0.05,0.4,20.37,1.08,,254.71,69.85,0.92,0.25,,,,8.94,6.52,10.04,,,1.31,1.39,11.19,0.29,13.44,10.42,,21.21,,19.98,4.24,17.33,45.69,1.69,,,4.26,,15.16,1.64,109.52,31.83,,1.3,,,,,9.78,,1.24,,,7.96,15.89,,0.75,,1.08,1.53,115.14,12.13,5.43,,4.28,,4.55,16.56,,,9,1703117975.0,Miscellaneous Commercial Services,Commercial Services
KBH,55.95,55.55,6.1,20,18.6,35.1,31,61.2,27.52,20,69.83,6.87,13.66,60.45,4.45,,0.45,0.22,80.98,7.63,372.63,27.56,3.76,2.2,0.43,,0.12,1.11,10.01,9.53,27.24,8.29,7.01,1,1.12,9.99,0.58,4.12,4.58,1.23,8.91,24.74,12.01,6.85,55.95,21.25,,,,9.31,,11.2,1.49,10.38,10.38,0.36,0.96,,0.34,0.79,,24.22,0.85,1.66,,1.7,21.13,25.29,0.43,0.85,1.49,0.92,9.16,15.75,12.54,15.76,,10.49,,11.37,14.62,,,10,3852347992.0,Homebuilding,Consumer Durables
KBR,31.25,68.46,1.4,,10.5,,,,,8.3,85.96,1.42,3.89,74.35,2.76,,0.17,0.11,71.9,1.07,,38.94,45.45,3.86,1.89,,0.19,0.81,20.64,16.46,28.13,14.98,13.01,1.34,1.65,4.84,0.22,5.86,4.5,0.83,18.51,0.1,,12.65,64.55,14.25,4.12,,,4.35,,7.28,6.37,30.21,22.97,,1.29,,,,,22.29,,2.01,,,19.04,24.82,,2.18,,1.07,5.39,144.44,14.01,22.07,,7.9,,,,,,6,8123308796.0,Information Technology Services,Technology Services
KC,,77.05,,,,,4.4,11.2,,,89.07,,,82.93,,,0.26,1.16,4.37,0.89,,127.74,97.29,,0.24,,,,,,,,469.14,0.36,1.19,,0.42,,,,,,30.64,8.82,3.54,15.13,,,,,,,1.12,,,,1.11,,,,,,,,,,,,,,5.91,0.89,,,,,,,,,,,,,1311921381.15665,Data Processing Services,Technology Services
KD,40.29,76.17,,,,76.8,73.5,22.1,,,90.55,,,82.25,1.66,,0.31,0.32,28.43,1.03,,39.89,37.22,3.32,3.85,,,,41.44,7.49,184.2,,,0.61,0.6,2.41,0.1,0.33,0.76,,44.45,,,,12.92,19.76,2.63,,,,,1.96,6.2,,,,0.42,,,,,120.06,,,,,9.59,,,,142.23,1.03,,6.24,3.71,,,,,2.2,,,,,3666850895.0,Data Processing Services,Technology Services
KDP,17.47,31.53,0.4,2.9,11.4,10,3.5,,24.13,8.8,49.48,2.89,6.91,34.13,1.53,,0.07,0.03,33.09,0.53,68.49,186.05,32.75,3.89,0.66,,0.48,2.64,17.35,14.37,56.87,15.62,13.3,3.75,4.03,5.76,0.47,7.03,2.37,2.79,16.16,11.38,11.66,4.42,38.09,55.69,6.29,,,15.04,,22.91,1.8,20.05,17.98,1.75,3,,,,,42.37,,0.94,,,27.17,38.28,2.42,1.07,,0.36,4.36,99.41,7.95,9.08,,5.15,,1.07,11.73,,,10,46528736934.0,Beverages: Non-Alcoholic,Consumer Non-Durables
KEN,26.72,64.88,0.7,4.8,,,,,0.87,21.8,69.34,13.22,9.65,67.33,1.21,,2.44,0.49,28.74,3.08,,110.07,38.35,11.47,1.36,,,13.23,68.02,17.23,,,,,3.11,1.47,0.28,,,22.93,,,,,43.17,18.71,0.77,,,,,7.56,1.36,,,,2.08,,,,,,,,,,8.78,,,0.7,1.88,3.08,,1.81,0.92,,,2.78,,,5.06,,,7,1264362880.0,Electric Utilities,Utilities
KEP,14.49,47.15,,,,,,,,14.7,26.93,,,41.26,0.4,,0.07,0.04,7.61,0.37,40.6,19.87,40.05,6.31,3.68,,,,17.6,6.5,444.12,,3.86,0.1,1.55,5.68,0.15,0.4,2.73,,2.78,,,3.33,8.93,9.79,1.43,,,2.95,,7.27,0.37,4.74,4.98,,0.16,,,,,42.05,0.31,0.55,,,0.96,5.73,,,0.39,0.24,1.11,4.37,4.4,7.46,,2.1,,,,,,5,8722276505.639507,Electric Utilities,Utilities
KEX,63.32,64.73,0.8,1.9,,,17.6,,,12.5,79.85,,8.74,70.17,3.3,,0.08,0.06,127.77,1.7,70.17,39.41,59.08,2.41,0.37,,,,19.23,17.15,40.65,,11.08,2.56,2.67,5.2,0.56,6.58,2.9,,18.9,,31.04,7.2,90.37,24.87,8.51,,,9.37,,13.45,2.24,24.52,24.66,,2.29,,,,,35.04,1.6,1.45,,,12.25,19.63,,1.7,2.24,1.05,5.34,12.41,8.94,9.48,,7.91,,5.97,58.08,,,8,5056904873.000001,Marine Shipping,Transportation
KEYS,27.98,63.27,2,14.4,,14.3,36,12.5,78.87,11,71.12,,5.86,66.68,6.3,,0.84,0.8,162.51,2.05,200.87,56.07,61.46,1.66,0.39,,,,29.54,23.47,31.75,28.96,25,5.38,5.75,3.39,0.56,18.33,3.25,,23.33,20.8,,,149.63,63.46,11.36,,,18.25,,18.39,5.39,31.25,24.62,,5.72,,,,,31.3,3.77,1.38,,,26.82,38.04,1.42,2.08,12.81,1.52,10.17,49.52,13.74,18.63,,14.63,,2.42,41.14,,,10,23592569603.0,Electronic Equipment/Instruments,Electronic Technology
KFRC,,61.97,4.2,0.1,21.6,5.7,10,,,6.3,70.72,5.85,,66.8,10.47,,,,61.78,2.06,,15.41,60.38,0.52,0.25,,0.52,2.42,16.1,14.98,15.83,20.19,14.58,0.89,0.86,6.21,0.45,5.43,6.56,2.46,17.46,13.4,,,60.29,27.52,,,,3.87,,5.33,7.09,21.41,21.41,1.83,0.82,,0.69,1.12,,15.14,3.1,1.22,,31.75,13.37,18.58,3.09,1.09,10.09,2.06,15.07,46.62,29.67,32.92,,21.75,,6.13,19.49,,,10,1173844471.9999998,Personnel Services,Commercial Services
KFY,49.07,71.66,1.3,9.6,36.6,9.4,19.7,2.6,20.43,16.8,82.83,4.2,11.31,77.66,3.38,,1.02,1.18,79.53,2.15,,54.8,76.06,1.67,0.33,,0.26,1.77,15.21,11.72,14.29,10.96,8.93,1.47,1.45,6.57,0.51,10.15,6.8,1.77,16.49,18.3,12.43,3.49,58.36,88.31,14.89,,,6.68,,10.84,2.36,22.72,17.22,1.04,1.49,,0.8,0.51,,14.29,2.03,1.2,,,12.18,15.91,1.31,1.07,5.44,2.15,5.33,76.23,9.77,10.85,,11.3,,3.33,26.51,,,10,2481333982.0,Personnel Services,Commercial Services
KGC,89.58,40.9,0.8,,27.9,,,,,2.6,30.01,1.29,29.38,36.06,1.61,,0.37,0.28,9.38,1.61,130.77,12.13,21.29,0.73,0.26,,0.2,1.26,10.74,5.51,12.94,12.85,6.39,2.45,2.64,9.31,0.62,20.97,8.82,1.26,10.62,1.7,34.05,6.59,7.62,32.69,22.91,,,15.26,,24.59,1.78,15.63,15.63,52.1,2.43,,,,,11.68,1.13,1.51,,,5.6,7.86,,1.12,1.78,0.63,6.97,13.76,12.63,11.84,,8.32,,5.4,234.38,,,5,6358967665.041489,Precious Metals,Non-Energy Minerals
KGS,82.91,77.71,,,,,,,,,89.19,4.37,16.76,83.08,1.06,,0.02,,36.37,1.27,51.08,37.47,58.17,5.74,2.13,,2.53,4.35,25.78,12.59,,,,4.4,5.41,3.88,0.28,,,4.52,19.31,,141.14,18.25,0.0,37.89,1.4,,,2.23,,24.19,2.44,125.41,59.33,,2.85,,,,,,3.45,,,,11.22,,,,4.52,0.93,0.64,7.64,6.49,1.99,,4.47,,7.7,,,,3,1051380000.0000002,Oilfield Services/Equipment,Industrial Services
KHC,7.08,27.71,0.1,,,17.3,1.1,,,0.4,17.69,3.6,,22.36,1.02,,0.17,0.06,32.18,1.06,78.66,96.16,30.09,5.12,0.42,,0.53,4.97,19.65,14.82,19.57,10.6,8.98,2.19,2.22,5.09,0.55,11.48,7.71,4.97,10.48,2.78,2.73,,36.13,34.6,5.78,,,5.24,,20.21,0.81,28.99,10.73,,1.53,,,,,13.18,,,,,9.54,50.01,,0.57,,0.56,1.53,42.08,3.62,2.79,,4.23,,6.61,22.82,,,9,41086453823.99999,Food: Major Diversified,Consumer Non-Durables
KIM,29.5,65.75,,5.8,19.9,,11.4,8.2,3.01,5.6,75.89,3.04,22.13,69.29,1.31,,2.5,0.09,25.04,3.52,,151.96,44.19,6.74,0.8,,1.64,3.82,36.72,19.62,25.65,33.1,17.5,13.63,12.5,2.72,0.52,48.71,5.67,3.98,35.72,,,6.11,22.15,68.71,2.19,,,19.5,,32.51,1.6,45.52,42.87,,8.39,,,,17.85,17.26,1.75,1.13,,,17.26,,,1.07,1.6,3.52,2.01,493.36,3.55,3.77,,2.83,,,18.68,,,10,11703391589.0,Real Estate Investment Trusts,Finance
KKR,113.36,74.97,,6.9,7,,,44.8,0.32,29.4,84.43,0.49,31.47,78.56,1.02,,2.13,2.3,153.66,4.07,,74.29,5.4,5.41,2.1,,0.21,0.44,7.73,7.73,8.97,23.34,22.83,7.22,3.17,12.94,0.07,33.98,5.68,0.45,25.29,,121.95,,83.06,17.58,0.31,,,13.11,,4.36,5.66,47.43,,,6.21,,,,,18.44,,1.26,,,18.16,26.7,,,8.52,4.07,0.9,645.24,3.27,13.54,,0.43,,,52.44,,,9,56967496882.0,Investment Managers,Finance
KLAC,50.44,39.8,4.2,4.3,16.2,16,17.7,21,30.26,17.4,37.53,1.72,11.9,39.02,6.38,,0.96,0.68,663.27,2.13,268.72,32.38,63.24,1.65,1.92,,0.23,0.87,24.33,22.01,28.98,19.49,17.79,7.83,8.86,4.11,0.23,30.71,3.55,1.02,21.62,22.74,14.95,10.54,517.22,59.75,12.08,,,28.92,,37.6,24.93,30.29,26.16,0.96,8.76,,0.84,0.92,,28.52,10.57,1.8,,,26.28,33.2,1.05,2.35,95.3,1.48,19.91,136.98,35.8,92.37,,32.94,,2.3,49.31,,,10,62100993776.0,Electronic Equipment/Instruments,Electronic Technology
KLIC,0.8,61.74,2.9,19.2,16.6,9.1,15.7,19.8,0.32,9.5,66.5,4.49,,64.06,8.27,,3.63,15.18,49.0,6.1,168.27,42.88,93.98,,0.04,,11.29,1.65,,,38.7,,19.83,2.53,2.87,,0.77,7.42,2.02,1.65,26.53,25.69,,6.76,34.64,38.08,,,,,,,2.76,,699.93,37.23,3.81,,30.58,2.22,,51.74,9.78,1.79,8.38,3.66,36.26,,,1.11,3.13,5.05,,,,,,,,6.12,23.78,,,10,2681352121.0,Industrial Machinery,Producer Manufacturing
KMB,17.72,35.57,0.2,13.7,3.3,,,3.8,122.32,2.6,41.42,4.31,4.08,35.89,4.18,,0.16,0.15,133.11,0.83,55.1,101.8,40.96,1.82,5.8,,0.66,3.63,15.21,12.42,17.49,15.3,12.98,2.52,2.53,6.57,0.08,14.44,6.54,3.66,17.46,1.71,6.49,,133.48,36.03,12.42,,,12.97,,17.06,34.57,17.26,18.21,,2.24,,,,,15.49,,0.96,,,12.39,14.72,,2.09,,0.55,15.15,43.12,32.52,257.61,,22.05,,6.69,20.64,,,10,42276526342.0,Household/Personal Care,Consumer Non-Durables
KMI,50.24,80.22,0.7,,2.7,5.2,16.2,13.9,143.18,9.9,89.96,6.16,29.45,83.69,1.12,,0.02,,27.41,0.46,29.12,68.26,33.98,4.82,1.05,,1.03,4.19,21.46,13.93,23.27,15.65,11.11,5.8,6.09,4.66,0.43,25.97,6.46,4.21,21.66,7.04,9.2,3.29,16.54,55.32,2.32,,,16.77,,28.39,2,24.04,24.62,30.78,4.02,,,,,15.51,2.78,1.42,,,9.41,12.57,,1.09,7.16,0.35,3.61,11.58,6.65,8.37,,4.73,,3.52,40.3,,,10,38034780704.0,Oil & Gas Pipelines,Industrial Services
KMX,13.84,58.23,1.1,12.9,,2.5,,,,13.4,69.35,,0.6,63.58,1.79,,0.24,0.03,77.17,2.25,57.79,14.34,3.23,11.45,3.11,,,,21.83,18.25,55.31,35.44,27.16,1.13,1.18,4.58,0.23,2.13,4.62,,20.44,,19.71,2.61,73.25,10.62,,,,1.61,,,1.94,29.01,29.01,,0.47,,,,,21.9,1.59,0.63,,,11.9,84.16,,11.9,1.99,0.68,1.53,18.97,5.59,6.85,,,,0.34,15.85,,,10,13169368867.0,Specialty Stores,Retail Trade
KN,14.53,67.36,0.9,,,4.1,9.5,3.7,,,79.26,,2.38,72.57,2.33,,0.5,0.4,19.22,2.35,112.17,32.21,49.02,,0.3,,,,,,13.04,,,2.02,1.97,,0.66,15,8.27,,16.19,10.32,,,17.89,37.34,3.26,,,,,6.32,2.18,,19.61,,1.85,,,,,12.38,2.09,0.97,,40.31,11.15,,,1.11,4.93,1.67,,,,,,5.44,,,,,,6,1298803699.0000002,Electronic Components,Electronic Technology
KNF,60.06,59.39,,,,11.8,7.4,29.8,,9.1,56.44,,14.2,58.28,4.48,,0.63,0.37,97.9,2.72,54.83,21.98,37.42,1.6,0.5,,,,18.85,13.33,36.86,,11.98,1.98,2.09,5.31,0.5,5.81,3.02,,23.57,,14.38,5.09,0.0,19.67,5.53,,,6.89,,10.71,3.83,28.09,28.09,,1.93,,,,,33.31,2.46,,,,16.75,,,,4.77,1.91,7.45,18.25,13.95,15.37,,10.4,,1.3,,,,4,2837361362.0000005,Construction Materials,Non-Energy Minerals
KNSA,83.93,41.46,,10.8,,49.7,,,71.56,,45.93,,36,40.86,8.15,,2.33,21.12,22.98,3.24,115.63,23.99,16.28,,0.02,,,,,,129.57,,,,3.78,,0.79,2.89,0.67,,41.55,,,36.26,30.59,75.75,,,,,,,3.79,,,,4.36,,,,,151.2,,,15.78,8.63,149.24,,,,3.94,2.95,,,,,,,,0.15,,,,2,1202660597.9999998,Pharmaceuticals: Major,Health Technology
KO,22.66,23,,10.3,3.9,6.9,11.3,3.9,40.57,11.4,17.81,3.58,9.97,19.45,4,,0.64,0.39,63.58,1.06,91.98,348.51,31.37,2.99,1.75,,0.68,3.01,20.91,19.46,88.23,20.66,18.8,6.3,6.49,4.78,0.25,7.36,1.25,3.05,21.36,7.71,5.7,3.48,66.66,60.43,8.25,,,22.45,,29.16,10.34,26.27,22.55,3.22,5.92,,,,,80.58,,1.02,,,49.75,113.54,,2.32,,0.9,10.36,153.93,19.57,39.71,,14.28,,2.55,30.42,,,10,250552555809.00003,Beverages: Non-Alcoholic,Consumer Non-Durables
KOS,,45.08,,27.4,,63.1,,8.4,60.56,21.3,57.03,,,47.93,0.57,,0.09,0.02,3.8,0.75,63.42,116.8,22.37,2.84,2.25,,,,8.66,4.7,,,3.27,2.2,2.49,11.55,0.22,,,,5.75,11.24,,7.54,5.82,49.22,8.25,,,12.22,,41.07,1.49,8.63,4.93,0.32,1.04,,,,,,0.58,0.48,,,2.3,,0.26,,1.49,0.47,4.18,11.69,11.12,20.04,,7.9,,,,,,3,3303585453.0,Integrated Oil,Energy Minerals
KR,26.13,65.47,1.7,8.5,17.4,1.3,11.1,,,6.8,71.23,4.14,,68.34,4.55,,0.24,0.2,59.77,0.87,22.06,29.6,4.87,2.49,1.55,,0.25,2,14.7,7.53,33.33,12.48,7.18,0.38,0.39,6.8,0.24,1.17,4.07,2.15,13.03,12.25,,1.17,49.62,22.43,10.51,,,1.86,,2.81,3.45,15.65,12.85,3.47,0.29,,0.7,1.06,,24.68,1.65,1.26,,,7.38,18.22,1.94,1.17,4.81,0.46,5.49,12.48,11.54,23.94,,7.64,,3.89,19.22,,,10,33245970572.0,Food Retail,Retail Trade
KRG,22.85,67.97,,3.6,17.4,10.8,,19,2.31,5.7,85.35,2.65,21.34,74.51,0.92,,2.06,0.14,27.56,2.92,,344.74,29.72,6.72,1.03,,3.95,3.66,81,17.53,33.93,,13.75,,10.9,1.23,0.47,32.12,4.39,3.91,78.75,8.36,88.42,3.03,22.64,74.56,1.37,,,,,19.86,1.81,,145.05,37.19,7.32,,,,13.21,22.81,3.49,1.29,,,14.72,22.63,,1.49,1.9,2.92,,461.26,1.63,,,2.67,,2.22,,,,4,5052162123.0,Real Estate Investment Trusts,Finance
KRNT,51.12,79.54,,13.9,,,,,,,92.62,,57.61,85.19,16.14,,12.36,26.61,31.85,16.5,208,17.22,153.92,,0.02,,,,,,47.79,,,,5.2,,0.93,10.13,1.34,,74.7,,,4.97,18.02,37.66,,,,,,,1.91,,,,7.6,,,,,75.11,,1.51,3.46,2.51,61.41,,,2.81,2,14.87,,,,,,,,2.44,,,,6,1042525312.0,Industrial Machinery,Producer Manufacturing
KROS,102.16,73.03,,,,,,,,,88.05,,10.15,78.71,34.3,,18.3,27.52,67.37,19.03,,,106.67,,0.04,,,,,,,,,5622.95,3436.3,,0.92,,,,,,,418.32,0.0,,,,,,,,4.96,,,,3742.75,,,,,,,,5.53,5.29,,,,,4.96,19.03,,,,,,,,,,,,,1078553637.0,Pharmaceuticals: Major,Health Technology
KRP,4.91,61.66,,19.9,25.8,,,,13.3,2.9,65.56,12.84,4.98,64.43,3.44,,1.96,0.14,16.53,5.2,,13.55,64.98,1.83,0.3,,3.29,11.19,15.27,11.27,,11.8,8.21,3.61,4.82,6.55,0.7,,,9.92,19.84,,,8.68,12.13,50.15,3.86,,,17.95,,33.6,1.58,32.41,29.41,,5.91,,,,,,1.44,,,,8.17,60.29,,4.59,1.58,5.2,4.49,8.26,7.99,6.02,,8,,,,,,3,2907565381.0,Investment Trusts/Mutual Funds,Miscellaneous
KRYS,81.32,66.34,,23,,,,,,,76.43,,15.48,71.71,36.52,,6.57,78.7,193.6,7.97,219.45,100.82,90.18,0.04,0.01,,,,28.84,27.88,88.69,19.76,19.76,10.16,20.9,3.47,0.9,24.04,1.04,,32.8,,,125.61,0.0,92.55,,,,21.69,,26.89,6.28,108.76,66.57,,23.62,,,,,99.75,4.37,,11.47,9.15,91.3,,,42.55,6.28,7.76,6,90.6,21.39,6.45,,22.13,,,,,,1,3364060183.0,Biotechnology,Health Technology
KSS,,48,11.2,2.3,41.6,49.2,,,60.3,15,56.19,8.61,,50.17,1.79,,0.07,0.03,18.48,1.08,119.72,49.56,,5.28,1.95,,0.78,10.81,14.05,6.6,13.15,15.34,6.93,0.56,0.55,7.12,0.27,4.14,34.49,10.81,9.25,31.4,,,26.29,40.08,1.96,,,1.66,,3.88,0.54,7.25,7.25,36.25,0.12,,,,,2.89,0.42,0.3,,,1.72,3.47,1.33,0.2,0.54,0.16,1.95,5.91,5.93,7.47,,4.94,,26.79,4.76,,,8,2523704313.0000005,Department Stores,Retail Trade
KT,20.49,52.27,,5.4,13.2,3.1,8.1,8.8,3.4,2.3,51.74,16.26,15.71,51.65,1.52,,0.36,0.49,15.41,1.08,32.01,51.08,45.64,1.6,0.59,,0.57,8.15,9.62,2.69,6.43,8.74,2.78,0.58,0.64,10.4,0.4,9.24,24.18,4.7,4.84,15.66,10.78,1.98,12.46,63.89,4.25,,,4.04,,6.09,0.63,9.43,8.27,1.88,0.41,,0.35,0.26,,4.3,0.54,1.24,,,1.78,4.5,1.26,0.51,0.72,1.01,2.52,11.18,6.04,6.37,,3.62,,9.03,,,,9,6219849480.08417,Major Telecommunications,Communications
KTOS,43.94,70.32,,0.1,,3,,2.9,,8.1,84.84,,26.75,76,4.74,,1.13,1.37,27.41,3.13,67.26,26.28,40.28,2.39,0.17,,,,89.19,42.65,1542.77,118.19,,3.15,3.57,1.12,0.69,0.23,0.06,,46.66,,19.36,10.61,17.21,26.07,3.11,,,0.89,,3.89,3.11,391.5,91.35,,3.39,,,,,721.17,4.83,1.67,,15.31,55.81,,,4.54,5.88,2.56,0.58,12.71,3.1,0.91,,1.71,,,,,,3,1869664206.0,Aerospace & Defense,Electronic Technology
KVUE,12.06,64.1,,,,,,,32.03,2.9,72.12,3.38,4.48,67.25,2.48,,0.18,0.12,23.79,1,103.89,135.14,51.83,3.45,0.83,,0.68,3.38,27.82,20.8,37.95,15.51,14.93,3.3,3.44,3.59,0.4,9.06,3.07,3.43,19.46,,,2.68,0.0,57.78,5.22,,,6.88,,16.46,4.28,43.24,19.98,,2.95,,,,,32.57,,,,,23.69,,,,,0.69,3.92,96.96,8.95,9.94,,8.4,,,,,,4,40634060638.0,Household/Personal Care,Consumer Non-Durables
KW,,61.59,0.6,,2.9,,,6.3,9.42,7.8,69.87,7.49,5.81,64.75,0.13,,0.66,0.07,11.59,1.18,,29.72,43.61,83.46,3.24,,,6.21,,115.85,,,,,13.49,,0.22,,,4.13,,,,,13.7,68.39,0.28,,,,,13.63,1.95,,,,3,,,,,,,0.72,,,19.66,,,,1.95,1.18,,,,,,0.94,,21.77,21.21,,,9,2305524598.0,Real Estate Development,Finance
KWR,,60.48,,1.3,4.3,27.4,17,14,11.26,10.9,66.13,1.27,,63.5,2.94,,0.57,0.28,172.57,2.54,75.98,59.27,85.36,2.55,0.53,,0.23,1.06,16.92,12.17,19.22,14.39,9.94,1.9,1.95,5.91,0.53,10.13,6.15,1.11,19.65,23.78,10.23,,176.41,37.63,5.11,,,6.59,,12.03,2.13,25.3,21.87,1.63,1.67,,,,,16.4,8.86,0.78,,,14.01,15.65,0.88,1.29,80.27,1.88,4.52,32.72,9.09,8.82,,6.56,,6.04,38.69,,,9,3045099078.0000005,Chemicals: Specialty,Process Industries
KYMR,210.06,65.42,,3.6,,0.9,7.2,,181.86,,84.47,,18.79,72.5,13.16,,8.27,6.23,50.92,8.55,,,62.53,,0.1,,,,,,,,,36.84,33.2,,0.86,,,,,,,,29.2,,,,,,,,3.69,,,,37.34,,,,,,,,8.23,7.86,,,,,3.69,8.55,,,,,,,,,,,,,1055604346.9999998,Biotechnology,Health Technology
LAC,,62.95,,,,50.2,4.4,,,,61.94,,,62.49,,,19.69,,,20.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,2.69,2.64,,,,,1.39,20.14,,,,,,,,,,,,,3364295763.429374,Other Metals/Minerals,Non-Energy Minerals
LAD,18.95,79.49,,31.2,16.3,25.4,26.5,,7.47,27.3,91.95,0.92,15.59,85.15,2.48,,0.05,0.03,375.42,1.18,68.32,4.01,2.64,7.37,2.13,,0.07,0.56,15.37,12.54,,16.05,13.37,0.58,0.69,6.51,0.28,,,0.56,10.68,21.32,,10.55,346.27,15.71,3.16,,,2.3,,4.42,1.51,12.81,12.34,0.39,0.3,,0.4,,,,1.73,1.07,,,143.02,,0.5,1.35,5.25,0.27,3.75,16.37,10.11,12.68,,6.05,,,16.09,,,10,8103635454.000001,Specialty Stores,Retail Trade
