Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
RRC,2.69,23.35,0.7,33,,,,,13,7.15,1.15,19.45,16.17,1.48,,0.2,0.14,28.34,0.58,,27.64,32.93,1.77,0.48,,0.35,1.15,12.47,8.24,37.96,12.28,7.7,3.37,3.68,8.02,0.53,9.7,3.3,1.15,15.98,,42.43,7.88,18.07,25.75,3.23,,,20.58,,16.71,1.78,14.17,30.94,,2.93,,,,,29.98,1.56,1.6,,,7.95,25.9,,1.13,1.78,0.58,6.77,11.06,10.86,13.13,,4.89,,3.44,,,,5,7730506869.0,Oil & Gas Production,Energy Minerals
RRR,20.2,34.32,6.2,,115.4,16.6,,,,14.29,2,0.39,26.15,1.44,,0.42,0.04,49.63,0.9,7.67,9.15,11.34,4.68,25.53,,0.33,2,11.09,8.68,,,,3.29,3.46,9.02,0.03,,,2,17.02,21.45,,6.27,45.65,62.81,2.86,,,9.21,,32.27,21.88,17.61,16.44,2.32,2.34,,,,,,,,,,10.68,182.61,0.72,16.27,,0.85,4.48,22.02,16.64,141.36,,14.69,,,34.01,,,8,4641629594.0,Hotels/Resorts/Cruise lines,Consumer Services
RRX,,51.24,,15.2,5.3,10.6,23.2,,9.8,39.39,1.21,,48.51,1.62,,0.42,0.09,146.71,2.45,120.06,52.33,52.56,5.72,0.93,,0.19,0.94,33.35,15.34,29.58,,,2.48,2.35,3,0.44,8.23,5.87,0.94,31.84,12.4,16.12,1.91,165.69,35.09,1.5,,,,,10.06,1.54,,19.69,3.39,1.5,,1.27,1.36,,17.04,,1.42,,,15.49,34.01,2.33,1.1,,1.38,,18.42,3.6,,,0.09,,,30.69,,,9,10035562622.0,Industrial Machinery,Producer Manufacturing
RS,,42,3.4,18.8,17,40.5,55.4,9.9,22.9,24.4,2.9,,36.12,6.68,,0.4,0.25,283.99,5.02,79.43,16.63,42.04,0.75,0.18,,0.21,1.43,10.5,9.06,16.17,,10.91,1.21,1.18,9.52,0.73,7.31,6.67,1.5,16.69,26.2,,,220.19,30.27,10.51,,,7.99,,10.12,2.07,14.5,14.43,0.61,1.18,,0.42,0.49,,15.87,1.51,1.72,,9.83,11.15,14.26,0.58,0.77,3.57,2.43,10.83,28.68,16.65,14.74,,12.41,,8.57,19.52,,,10,15285147372.0,Steel,Non-Energy Minerals
RSG,31.21,57.57,,3.9,7.5,17.8,16.4,16.2,14.2,67.86,1.55,12.49,59.23,2.91,,0.11,0.04,195.15,0.59,3.92,48.9,41.82,2.89,1.2,,0.36,1.09,26.35,16.54,39.18,24.25,15.66,4.69,4.85,3.8,0.35,12.38,3.15,1.2,31.73,14.39,10.89,6.48,178.39,40.81,5.75,,,12.11,,19.36,5.57,32.69,32.47,3.28,3.97,,1.65,1.45,,31.99,,1.51,,,16.37,26.46,2.73,2.09,,0.56,6.1,25.35,10.66,17.82,,7.97,,0.62,47.71,,,10,47493179179.0,Environmental Services,Industrial Services
RSI,100.47,54.78,,,,49.1,,,23.7,48.32,,58.52,52.78,5.19,,1.32,77.65,9.48,1.66,,17.8,5.27,0.12,0.04,,,,,30.73,12.2,,,0.75,0.81,,0.19,2.16,2.2,,67.8,,,14.75,6.21,33,,,,,,,12,,1053.33,,0.94,,,,,45.14,,,,,8.55,,,,,1.66,,,,,,,,0.01,,,,1,1145564978.0000002,Casinos/Gaming,Consumer Services
RTO,,52.2,,38.8,,13.7,14.7,,12.2,48.11,1.87,21.48,50.21,2.13,,0.59,0.33,29.78,1.04,82.53,143.57,60.45,4.01,1.14,,0.38,1.87,21.45,12.74,29.67,15.99,12.03,2.7,2.79,4.66,0.37,9.2,4.22,1.96,64.18,23.98,8.55,3.59,46.55,83.26,3.79,,,7.25,,13.81,2.71,30.26,20.16,0.7,2.1,,,,,22.9,,0.8,,,15.99,19.76,0.78,1.5,,0.96,3.53,73.97,8.14,9.63,,5.82,,4.31,30.08,,,9,18784835608.5574,Miscellaneous Commercial Services,Commercial Services
RTX,18.71,76.74,4.4,,2.4,41.9,,39.6,4.8,80.34,1.57,8.81,80.45,1.91,,0.12,0.14,115.17,0.99,73.85,63.41,51.74,4.95,0.74,,0.73,2.09,42.37,21.85,24.13,22.64,16.31,2.42,2.66,2.36,0.37,11.01,5.2,2.2,31.19,9.37,11.15,8.68,114.66,16.38,2.88,,,3.12,,7.35,2.6,66.57,34.9,43.63,2.15,,,,,19.89,,1.76,,,14.27,15.32,5.51,1.71,,0.73,1.4,26.34,3.92,3.52,,3.61,,5.15,20.86,,,9,110328042552.0,Aerospace & Defense,Electronic Technology
RUM,,45.37,,,,,,,149.1,31.83,,,41.41,17.9,,6.04,63.28,5.91,6.75,,56.04,26.96,,0.01,,,,,,,,,15.58,18.71,,0.8,,,,,,37.68,28.44,0.0,,,,,,,,7.88,,,,14.71,,,,,,,,12.57,10.75,,,,,9.38,6.75,,,,,,,,,,,,,2620422355.0,Internet Software/Services,Technology Services
RUN,,55.8,,,,,,,16.4,43.78,,,52.54,,,0.38,0.04,16.55,1.31,119.34,55.3,34.7,,2.23,,,,,,,,80.22,6.92,6.94,,0.25,,,,,,20.21,9.06,26.11,7.64,,,,,,,0.7,,,,1.74,,,,,,,,,,,,,,1.77,0.99,,,,,,,,,,,,5,3270781566.0,Alternative Power Generation,Utilities
RUSHA,,64.61,1.9,16.1,31.8,29.9,47.8,,19,60.67,7.39,,64.37,3.61,,0.1,0.09,50.2,1.4,103.94,10.05,12.08,2.83,0.94,,0.18,1.33,11.97,8.62,,13.17,11.39,0.72,0.72,8.35,0.45,,,1.43,15.3,22.7,,,46.15,19.76,7.01,,,3.9,,6.02,1.97,13.35,13.37,0.76,0.52,,0.39,,,,1.22,1.46,,,93.28,,0.65,1.26,2.49,0.28,7.06,14.76,17.88,16.11,,9.3,,,21.27,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RUSHB,,58.7,1.9,16.1,31.8,29.9,47.8,,19,51.26,8.55,,57.16,3.61,,0.1,0.09,44.75,1.4,103.94,10.05,12.08,2.83,0.94,,0.18,1.54,11.97,8.62,,13.17,11.39,0.72,0.72,8.35,0.45,,,1.62,,22.7,,,45.95,19.76,7.01,,,3.9,,6.02,1.94,11.82,11.83,0.67,0.52,,0.35,,,,1.21,1.45,,,91.84,,0.65,1.25,2.47,0.28,7.06,14.76,17.88,16.11,,9.3,,,20.96,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RVMD,20.25,50.57,,15.9,,,,,,28.9,,24.73,43.58,23.07,,18.18,19.35,42.48,18.45,,,203.7,,0.05,,,,,,,,,417.7,1234.98,,0.9,,,,,,,,1.82,,,,,,,,4.06,,,,1036.12,,,,,,,,4.61,4.53,,,,,4.24,18.45,,,,,,,,,,,,,3467236017.0,Pharmaceuticals: Other,Health Technology
RVNC,,44.8,,,,8.4,15.3,5.7,118.8,25.9,,,38.9,,,4.02,0.58,3.06,5.37,204.01,45.14,35.6,,,,,,,,,,,1.97,2.25,,,,,,,,62.95,27.25,41.52,69.11,,,,,,,,,,,1.14,,,,,,,,,,,,,,,4.64,,,,,,,,,,,,,1477649988.0,Pharmaceuticals: Major,Health Technology
RVTY,,67.38,,24.2,,,,,,65.05,0.23,,68.54,2.08,,1.41,0.49,120.19,2.27,127.48,59.44,83.31,5.47,0.51,,0.06,0.23,57.06,23.59,45.05,28,20.05,6.23,6.37,1.75,0.59,14.14,2.58,0.23,50.65,8.87,7.98,5.02,106.17,55.26,2.81,,,6.26,,10.29,1.88,87.35,25.96,2.34,5.51,,,,,38.7,,1.46,,,31.6,33.89,,1.27,,1.98,1.24,23.17,2.48,2.16,,2.41,,4.6,27.82,,,10,14081847250.000002,Medical Specialties,Health Technology
RXO,32.59,57.41,,,,,,,4.1,33.08,,28.52,48.97,3.93,,0.01,0.01,29.1,1.14,,49.34,73.4,8.92,0.98,,,,,63.12,,70.31,39.05,1.06,1.05,,0.32,,,,200.78,,57.01,6.78,0.0,16.48,1.5,,,,,1.25,5.88,,248.72,,0.89,,,,,,,,,,64.06,,,,,1.14,,,,,,3.22,,,,,,5,2137268344.0,Packaged Software,Technology Services
RXRX,,39.24,,,,,,,91.6,26.57,,,35.33,3.1,,4.01,5.81,6.77,4.65,,34.76,,,0.13,,,,,,,,,,36.24,,0.72,,,,,,,34.13,14.81,8.68,,,,,,,4.01,,,,32.65,,,,,,,,11.47,8.56,,,,,5.09,4.65,,,,,,,,,,,,,1814424919.0,Biotechnology,Health Technology
RXST,89.39,26.92,,,,,9.8,12,49.7,18.18,,21.95,23.16,47.32,,6.84,49.7,40.78,9.2,179.58,40.9,59.96,,0.02,,,,,,,,,11.18,15.01,,0.9,,,,141.42,,43.08,35.32,41.24,63.39,,,,,,,9.25,,,,14.46,,,,,,,,14.26,10.14,,,,,9.25,8.18,,,,,,,,,,,,2,1063250647.0000002,Electronic Components,Electronic Technology
RYAAY,17.49,34.04,,17.5,,,,,99.8,33.57,0.99,,33.36,2.45,,0.64,1.63,98.48,0.93,0.2,29.3,2.19,0.93,0.35,,0.13,0.99,10.17,6.38,11.68,8.03,4.74,1,1.4,9.83,0.43,9,5.94,1.96,10.81,0.21,,6.68,150.26,19.78,20.67,,,12.03,,12.78,2.04,13.11,13.13,,1.19,,,,,13.46,0.96,0.47,,,5.37,8.73,,1.36,2.08,0.93,9.64,17.18,16.66,20.34,,12.68,,15.35,17.04,,,8,20158486701.66225,Airlines,Transportation
RYI,,38.89,3.7,94.1,,97.8,,1.1,16.4,17.98,3.79,,32.05,3.07,,0.05,0.03,19.52,2.38,71.76,47.3,40.42,4.61,1.02,,0.39,3.79,12.3,7.93,28,,,,0.32,8.13,0.34,1.14,8.52,3.81,5.26,40.9,,,27.83,19.44,3.11,,,1.31,,2.59,0.75,10.67,10.33,0.59,0.14,,,,,12.63,0.68,1.17,,,4.64,13.13,0.62,0.31,1.01,1.11,2.46,7.52,6.58,7.15,,4.92,,,6.83,,,7,1012069177.0,Steel,Non-Energy Minerals
RYN,,71.62,,5.4,1.8,13.7,,17.6,3.7,88.78,4,,79.53,2.36,,1.41,0.11,30.53,2.46,16.65,13.84,11.33,3.75,0.79,,3.18,3.73,26,15.37,29.66,45.46,19.84,7.38,5.67,3.85,0.51,19.1,4.4,3.73,69.86,4.94,20.72,,33.5,28.62,4.33,,,15.92,,21.28,2.48,27.26,85.04,25.77,4.4,,6.81,0.79,18.51,23.05,3.06,0.86,,,16.09,48.06,,2.31,2.48,2.08,4.53,188.35,6.39,9.08,,6.25,,2.76,31.15,,,10,4486606961.0,Real Estate Investment Trusts,Finance
RYTM,73,41.74,,,,1.1,,5.2,,15.64,,,31.87,0.51,,3.71,186.81,44.03,4.35,249.69,259.57,52.45,,0.02,,,,,,,,,19.61,27.13,,0.24,,,,,,50.37,63.25,140.95,88.37,,,,,,,43.59,,,,28.05,,,,,,,,629,69.89,,,,,48.92,4.2,,,,,,,,0.03,,,,,1420262167.0000002,Biotechnology,Health Technology
S,29.87,47.61,,,,,,4.5,69.6,28.97,,,42.1,4.99,,1.37,36.05,20.43,1.88,,22.2,79.56,,0.01,,,,,,,,186.46,7.22,8.69,,0.7,,,,312.04,,,27.2,33.34,72.28,,,,,,,3.94,,,,9.15,,,,,,,,81.72,17.17,,,,,7.4,1.88,,,,,,,,0.07,,,,,4967555873.999999,Packaged Software,Technology Services
SABR,,48.33,,,,,45.4,68.4,22.2,30.09,,,42.53,,,0.7,0.13,3.04,1.37,,36.83,49.61,33.07,,,,,673.82,37.15,,20.93,14.24,1.83,1.9,0.15,,,,,72.93,40.21,,4.59,7.19,25.67,0.31,,,,,4.93,,,,,0.39,,,,,,,0.21,,,18.61,,,,,1.37,,3.34,0.21,,,4.17,,,,,,6,1752509147.0000002,Packaged Software,Technology Services
SAFE,,70.85,,6.6,3.3,,,,19.9,74.94,3.72,,73.16,0.74,,0.22,0.01,22.54,19.87,,,176.76,22.08,1.77,,0.52,3.12,33.11,30.92,123.45,,,15.64,15.46,3.02,0.34,12.53,2.89,3.12,14.32,7.64,22.43,6.66,36.54,98.78,1.53,,,,,78.8,0.7,,16.54,2.95,4.28,,,,11.77,34.56,0.75,,,,34.56,,3.08,0.73,0.77,19.87,,118,2.68,,,5.18,,,,,,7,1375829716.0,Real Estate Investment Trusts,Finance
SAGE,,35.58,,,,,,,,21.46,,,30.22,,,9.37,458.39,8.96,9.95,,760.79,,,,,,,0.13,0.13,0.16,,,2.01,,769.23,0.9,,,,,,28.68,53.62,199.42,95.47,,,,,,,0.87,,,,5.58,,,,,,,,0.94,0.88,,,,,0.87,9.95,,,,,,,,1.2,,,,1,1258760481.0,Pharmaceuticals: Major,Health Technology
SAH,5.67,47.88,6.7,10.5,42.6,75.5,25.5,,20.3,38.15,9.77,3.08,45.21,3.52,,0.01,,57.78,1.09,46.24,4.34,11.03,6.92,4.29,,0.18,2.07,13.81,10.26,,14.96,10.83,0.4,0.4,7.24,0.17,,,2.08,10.5,21.04,,4.18,59.57,15.62,2.78,,,1.21,,3.53,2.16,11.84,8.62,0.41,0.15,,0.3,,,,1.79,1.11,,,23.49,,0.34,1.9,8.4,0.35,3.31,10.82,13.56,19.67,,7.97,,,18.82,,,9,1862830733.0000005,Specialty Stores,Retail Trade
SAIA,9.42,34.16,,26,,26.7,36.6,20.7,16.3,25.32,,,30.1,9.95,,0.03,0.04,377.94,1.36,,19.65,39.48,0.43,0.14,,,,20.67,14.96,,20.73,14.3,3.26,3.36,4.84,0.72,,,,26.96,19.98,14.6,9.44,384.78,20.8,114.35,,,12.26,,16,4.69,26.6,26.6,1.08,3.23,,0.77,,,,2.36,2.37,,,19.28,67.79,1.06,5.9,4.73,1.36,14.5,23.57,21.8,19.62,,16.98,,,51.14,,,10,10794859184.999998,Trucking,Transportation
SAIC,,55.7,3.6,8.9,,19,8.5,,4.9,53.86,1.41,,56.91,3.3,,0.04,0.02,119.84,0.95,3.32,41.94,48.36,2.6,1.26,,0.2,1.24,11.89,9.93,22.02,,,,1.17,8.41,0.34,5.3,6.27,1.24,,26.05,,,104.02,11.7,3.93,,,6.28,,6.55,3.47,14.03,16.58,0.9,0.88,,1.08,0.99,,16.55,,1.2,,,15.51,11.09,0.87,0.88,,0.95,8.19,301.1,16.54,25.6,,8.35,,10.9,23.87,,,10,5809655335.999999,Information Technology Services,Technology Services
SAND,5.04,41.67,,15.4,,23,2.3,13.4,9.9,27.05,1.15,27.09,35.89,2.62,,0.77,0.03,5.12,1.99,,71.72,36.19,2.62,0.27,,1.2,1.15,28.58,13.81,16.71,,15.81,10.98,11.23,3.5,0.76,72.34,8.16,1.14,68.27,14.9,22.46,3.4,5.26,49.04,1.61,,,17.48,,36.05,1.08,64.81,104.49,4.47,9.21,,,,,12.73,2.31,0.88,,,11.36,,5.75,2.38,1.08,1.99,1.56,5.24,4.33,2.1,,2.32,,5.23,73.14,,,9,1542949300.958865,Precious Metals,Non-Energy Minerals
SANM,17.79,37.65,4.4,15,,26,41.3,,15,19.78,,9.63,30.73,2.45,,0.36,2.07,65.84,2.03,74.74,80.09,56.71,0.67,0.15,,,,9.19,6.83,13.44,,6.2,0.39,0.42,10.88,0.47,3.15,6.66,,11.19,21.32,,,53.35,8.45,11.01,,,2.93,,4.69,1.65,17.04,12.48,0.68,0.48,,0.36,1.27,,15.88,0.96,1.46,,2.97,10.43,19.59,0.79,0.86,1.65,1.27,4.69,25.14,12.39,10.22,,12.1,,6.55,19.52,,,9,2987818891.0,Medical Specialties,Health Technology
SAP,54.89,51.28,0.4,13.6,9.1,,,,4.6,41.59,1.83,16.32,48.24,6.1,,0.63,1.22,199.03,1.12,,71.89,68.25,1.57,0.23,,0.55,1.22,44.7,35.27,32.33,36.98,31.35,6.37,6.6,2.24,0.59,20.49,3.1,1.22,70.83,,31.31,10.52,143.8,72.58,8.17,,,8.15,,21.18,5.07,86.95,46.18,153.93,6.57,,3.41,2.07,,32.09,6.69,1.39,,,28.85,27.84,,2.7,22.21,1.12,3.79,111.81,9.01,6.23,,7.17,,3.65,46.94,,,10,158017611751.13184,Packaged Software,Technology Services
SATS,,52.92,,25.9,,,,,48.3,41.7,,41.34,49.56,0.56,,0.11,0.03,18.08,0.44,8.73,8,9.7,329.61,1.26,,,,,389.49,,123.12,15.25,1.83,1.43,,0.36,,,,64.37,,,,6.14,28.71,2.47,,,,,2.12,0.25,,12.99,,0.21,,,,,,,0.17,,,1.43,,0.52,,,0.35,,,,,,1.5,,,2.59,,,6,1574690288.0,Specialty Telecommunications,Communications
SAVE,,37.07,,,,26.3,22.8,19.3,32,33.58,,,36.18,0.29,,0.56,0.11,2.58,0.94,,5.42,14.13,,9.17,,,,,,,,24.04,1.29,1.3,,0.09,,,,,,35.58,2.61,21.03,5.49,,,,,,,0.35,,,,0.06,,,,,,,0.05,,,,,,,0.35,0.94,,,,,,,,,4.69,,,6,1796789383.0,Airlines,Transportation
SBAC,,76.62,0.5,,22.3,17.3,106.9,11,10.7,91.42,1.62,,82.87,0.26,,0.09,0.02,221.11,0.19,,29.58,19.55,9.76,,,0.57,1.62,39.9,26.47,31.41,27.72,22.59,14.51,14.49,2.51,,46.13,5.19,1.76,30.49,15.08,12.9,1.37,288.41,78.58,3.19,,,19.22,,50.31,,46.65,34.53,3.17,8.98,,1,0.77,20.4,19.38,,0.82,,,16.31,28.42,3.19,3.48,,0.19,5.05,15.14,11.23,,,11.27,,4.28,130.83,,,8,23643691577.0,Real Estate Investment Trusts,Finance
SBLK,32.44,25.56,4.7,7.4,215.5,23.6,,46.4,10,10.94,8.74,9.55,19.11,1.52,,0.73,0.19,20.69,1.43,35.17,23.88,24.78,2.84,0.71,,0.62,8.74,12.26,8.07,10.31,7.03,5.41,2.79,3.48,8.16,0.56,33.73,14.05,14.52,4.86,33.56,32.37,11.87,25.6,31.34,3.35,,,20.57,,26.14,1.03,9.32,8.97,0.4,1.91,,,,,5.72,0.64,1.1,,,5.18,5.8,0.36,0.45,1.03,1.25,6.38,10.06,9.82,11.06,,8.75,,30.91,,,,5,1861430612.0000005,Marine Shipping,Transportation
SBRA,20.42,61.39,,,,,,,,56.69,4.62,19.21,58.93,0.71,,0.23,0.02,16.03,2.23,,239.3,79.81,7.4,0.9,,2.74,7.49,38.02,18.5,21.88,23.95,12.76,8.66,9.55,2.63,0.52,43.66,7.69,7.49,28.61,,18.49,4.06,14.42,69.15,2.03,,,7.58,,35.1,1.34,80.1,36.58,,5.74,,,,13.03,13.16,1.48,1.03,,,13.16,,,0.69,1.36,2.23,0.91,633.32,3.13,1.72,,4.2,,8.83,20.81,,,8,3093705676.0,Real Estate Investment Trusts,Finance
SBS,36.41,61.85,,9.4,,29.6,6.4,,12.8,71.61,1.56,,65.29,1.65,,0.72,0.28,15.42,1.23,3.41,11.91,64.98,3.2,0.72,,0.42,1.74,13.88,9.53,13.43,10.02,7.35,3.62,3.43,7.2,0.47,29.9,11.04,1.74,14.74,13.04,22.64,5.21,8.83,36.71,4.22,,,12.59,,23.04,1.95,21.54,23.76,2.76,3.19,,1.78,0.73,,10.49,,1.95,,,10.26,17.56,4.64,0.92,,1.21,4.02,1060.64,8.99,8.21,,5.06,,,20.56,,,10,8409974073.259998,Water Utilities,Utilities
SBSW,,39.21,1.1,,51.8,,,,,31.43,2.76,5.38,35.95,0.42,,0.7,0.62,4.0,1.7,94.6,28.7,21.95,,0.84,,1.43,2.76,,,,6.04,1.81,0.6,0.64,,0.34,,,9.39,29.63,32.1,,3.72,6.65,11.24,3.7,,,,,7.53,1.08,,15.69,,0.46,,,,,,0.86,,,,7.38,,,0.6,1.09,0.97,,,,,,6.68,,,8.7,,,7,4716358911.3204,Precious Metals,Non-Energy Minerals
SBUX,,49.32,0.9,,8.9,34.8,53.6,220.5,16.2,51.75,5.07,,50.72,2.83,,0.44,0.13,73.88,0.89,24.96,20.94,11.5,3.37,,,0.63,3.02,18.18,14.38,28.2,17.05,13.61,2.76,2.96,5.5,,10.49,4.57,3.06,18.5,15.76,9.06,6.17,106.27,27.54,9.71,,,11.16,,15.05,,20.69,20.69,3.34,2.31,,1.29,1.77,,22.08,,0.6,,,12.94,27.54,1.64,2.29,,0.65,13.86,36.78,28.61,,,15.56,,3.76,24.62,,,10,110221848193.99998,Restaurants,Consumer Services
SCHL,,36,6.4,1.7,10.1,22,,65.8,11.3,33.74,3.92,,34.72,2.73,,0.21,0.97,28.63,1.27,159.1,78.96,58.76,1.38,0.12,,1.03,2.82,47.57,10.12,8.95,,,0.52,0.54,2.1,0.61,6.05,11.89,2.82,18.85,,,,43.26,55.65,,,,0.76,,1.54,0.79,73.46,36.78,,0.57,,,,,9.38,1.23,0.68,,34.08,5.81,37.95,,0.64,0.92,0.77,0.68,2.7,1.54,1.14,,1.47,,18.09,15.74,,,7,1255825617.0,Publishing: Books/Magazines,Consumer Services
SCI,6.87,46.64,5,0.9,12.8,11,5.8,0.8,11.1,30.45,2.75,3.66,41.32,0.86,,0.25,0.04,71.53,0.55,4.07,63.47,7.82,3.84,3.1,,0.35,1.63,16.43,12.22,27.04,15.63,11.97,3.63,3.67,6.09,0.09,13.58,5.44,1.65,19.76,17.38,8.74,3.04,74.38,25.95,3.59,,,12.32,,22.11,6.72,20.85,21.1,1.51,2.58,,0.61,0.84,,18.95,,1.06,,,11.57,16.75,1.6,1.29,,0.51,3.14,20.61,5.96,32.08,,4.36,,3,23.45,,,10,9167773468.999998,Other Consumer Services,Consumer Services
SCL,,29.93,0.1,7.4,9.2,,,,8,10.42,3.22,,21.87,2.8,,,,73.0,1.32,57.48,49.66,72.28,2.58,0.31,,0.74,2.01,36.4,16.09,25.89,,10.27,1.04,1.06,2.75,0.51,4.09,5.49,2.03,28.19,,,6.56,88.01,12.6,6.53,,,1.58,,3.31,1.38,47.71,36.14,,0.78,,,,,18.54,1.49,0.76,,,5.81,15.95,,1.81,1.38,1.32,1.47,4.02,3.67,2.88,,2.63,,,14.37,,,10,1827431516.9999995,Chemicals: Specialty,Process Industries
SCS,48.55,49.13,0.2,,2.6,16.4,19.2,123.7,7,33.35,2.44,3.14,44.47,3.22,,0.39,0.34,12.78,1.61,45.28,38.16,40.83,2.69,0.7,,0.5,3.09,13.56,8.58,10.22,12.84,6.27,0.6,0.62,7.37,0.41,6.09,13.08,3.09,15.12,,18.71,,12.16,32.29,5.41,,,2.89,,4.4,1.67,16.82,15.94,,0.47,,,,,7.82,1.43,0.86,,,6.25,8.55,,1.11,2.87,1.15,4.14,20.37,8.94,10.48,,6.37,,10.01,13.31,,,10,1007787057.9999998,Office Equipment/Supplies,Producer Manufacturing
SDGR,,41.65,,,,,43.4,,17.1,24.23,,,36.05,3.13,,3.78,3.04,19.02,4.5,,60.81,46.29,,0.26,,,,,,,,,,6.08,,0.69,,,,,,,17.59,32.15,65.5,,,,,,,2.92,,,,6.9,,,,,,,,8.49,5.89,,,,,2.95,4.5,,,,,,,,,,,,1,2374207588.0000005,Packaged Software,Technology Services
SDRL,10.5,40.83,,,,,,,3.8,26.06,,24.54,35.22,2.79,,1.65,0.96,46.96,2.92,,18.01,44.58,1.09,0.21,,,,8.51,6.11,18.11,12.61,8.71,2.31,2.12,11.75,0.71,11.73,5.9,,21.22,,39.67,10.93,0.0,27.45,6.51,,,19.78,,23.14,1.14,11.65,11.25,,2.33,,,,,19.9,0.76,,,,12.4,,,,1.14,2.92,8.2,14.78,11.41,11.44,,10.63,,8.28,,,,1,3808833425.7177777,Contract Drilling,Industrial Services
SE,20.93,25.3,,20.4,,,,94.4,33.8,14.2,,71.67,19.4,2.1,,0.64,1.3,59.94,1.46,5.53,12.39,5.75,12.89,0.62,,,,104.32,104.32,17.32,50.74,30.98,2.29,2.45,0.96,0.35,14.12,5.64,,88.8,,77.52,14.84,79.54,43.4,4.22,,,0.32,,1.24,5.16,1198.8,348.49,,2.52,,,,,17.8,9.04,,,,17.8,,,3.61,5.29,1.44,0.24,14.39,2.99,0.68,,0.38,,1.24,,,,1,22183726624.0,Internet Retail,Retail Trade
SEAS,,29.27,6.6,,,,,,69.2,11.78,,13.67,21.44,1.99,,0.42,0.09,46.94,0.77,152.1,465.55,16.64,3.55,,,,,10.56,7.93,24.36,4.48,3.69,1.58,2.87,9.47,,11.77,6.94,,,16.82,,,66.42,92.4,3.16,,,13.84,,27.23,,12.62,12.58,,1.75,,,,,14.86,,1.05,,,5.78,10.47,,1.62,,0.67,9.41,24.11,22.48,104.99,,14.42,,19.37,60.18,,,7,3120523756.9999995,Movies/Entertainment,Consumer Services
SEAT,,29.67,,,,,,,98.8,15.11,,,23.61,,,0.29,0.54,4.2,0.57,46.74,453.93,28.09,3,2.03,,,,10.26,7.45,6.65,7.17,6.46,0.85,0.95,9.75,0.09,14.26,19.19,,18.03,,20.11,9.65,6.01,73.88,4.41,,,9.21,,9.09,4.04,9.31,9.4,,0.87,,,,,6.31,,,,,5.57,,,,,0.51,4.84,363.24,7.23,,,10.58,,0.1,,,,2,1300701225.0,Movies/Entertainment,Consumer Services
SEB,,54.74,5.8,13.1,,,,87.8,11.7,54.89,0.37,,56.63,3.14,,0.81,0.61,3163.19,2.45,61.57,15.35,21.26,3.92,0.4,,0.04,0.28,19.53,7.99,546.79,,,,0.42,5.12,0.61,0.08,0.23,0.28,,19.09,,,3749.4,4.43,,,,3.01,,,0.65,12.32,14.27,0.65,0.36,,,,,,0.66,0.58,,6.16,6.57,11.57,0.68,0.92,0.68,1.47,3.57,4.86,3.11,5.65,,,,,10.35,,,10,4468999147.000001,Agricultural Commodities/Milling,Process Industries
SEDG,,39.64,,26.1,,,23.5,,23.5,36.18,,,40.34,1.67,,1.03,0.93,25.02,4.54,236.67,70.67,133.33,,0.33,,,,,,,,,1.1,0.67,,0.54,,,,,5.16,,,195.84,16.88,,,,,,,0.63,,,,0.65,,,,,,,,,1.34,,,,1.11,0.66,2.19,,,,,,,,3.43,12.83,,,9,7934495563.999999,Electrical Products,Producer Manufacturing
