Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
TTWO,3.5,78.56,1.51,,4.7,,,,,,2.6,81.28,,4.65,80.08,1.9,,0.27,0.21,187.62,0.85,,21.48,48.34,,0.71,,,,,,,,66.81,6.43,6.65,,0.44,,,,74.57,,,18.29,142.31,48.49,,,,,,,5.68,,,,5.9,,,,,,1.32,,1.28,,,,,,4.6,,0.85,,,,,,,,,,,,6,24270515215.0,Packaged Software,Technology Services
TU,,37.43,,,5.6,7.1,1.1,,,0.39,4.6,32.25,10.12,,36.26,0.96,,0.09,0.03,15.48,0.69,24.96,47.51,58.78,4.36,1.83,,2.5,7.32,22.57,8.74,36.86,17.21,7.81,2.9,2.9,4.43,0.28,8.15,5.2,7.47,20.02,3.33,28.96,2.92,20.13,61.99,1.78,,,4.62,,12.4,2.05,33.36,34.25,31.14,1.6,,2.74,1.54,,19.82,0.77,,0.78,,,6.32,17.52,,1.61,,0.63,1.62,14.89,5.43,5.77,,3.5,,1.15,17.01,,,10,25037880492.84573,Wireless Telecommunications,Communications
TUYA,,48.21,,,,,,,,,8.9,44.09,,,47.3,5.39,,6.62,163.42,1.61,7.14,76.26,33.4,12.04,,0.01,,,,,,3.21,,,0.09,0.94,,0.89,29.16,7.37,,14.26,,50.47,19.13,2.25,47.21,,,,,,,0.91,,17.89,,3.26,,,,,11.11,0.72,0.85,,1.31,1.2,11.11,,,,0.91,6.91,,,,,,,,0.13,,,,,1008075638.3963202,Packaged Software,Technology Services
TV,,38.56,4.93,0.2,17.8,,,3.8,,,,36.33,4.97,,34.97,1.28,,1.51,0.41,2.0,2.43,7.32,107.34,44.83,6.8,0.92,,0.01,4.97,16.57,5.49,23.35,19.85,3.75,1.37,1.15,6.04,0.44,5.24,19.52,4.97,166.67,4.32,,,4.09,33.5,0.4,,,,,4.35,0.19,0.11,0.12,,0.34,,,,,6.45,0.49,0.04,0.19,,,1.98,,,0.15,0.3,2.41,,6.62,2.24,,,2.93,,,2.63,,,8,1853793125.94,Major Telecommunications,Communications
TVTX,197.62,55.75,95.21,,,,,,,1595.25,,57.43,,184.58,54.38,,,1.46,0.69,18.18,1.71,352.07,989.1,38.79,,,,,,,,,,,5.46,8.42,,,,,,,,,52.72,21.45,95.21,,,,,,,,,,,6.85,,,,,,0.85,,1.13,,,,,,,,1.68,,,,,,,,0.18,,,,1,1026898700.0000002,Pharmaceuticals: Major,Health Technology
TW,38.95,66.7,12.81,,4.7,4,12,19.9,14.8,,9.9,83.61,0.29,18.04,72.14,17.43,,1.47,41.05,135.0,2.23,,268.47,125.28,0.03,0.01,,0.14,0.29,43.81,33.14,34.92,36.76,28.46,14.52,17.05,2.28,0.78,48.84,2.77,0.29,40.62,13.03,17.72,18.29,117.18,65.31,167.49,,,27.48,,38.02,5.05,64.9,48.21,5.36,17.77,,,,,36.33,1.15,8.14,,,190.14,33.7,45.04,4.38,2.49,30.96,2.23,6.3,1108.11,10.17,8.16,,9.32,,0.29,,,,8,19540043022.000004,Investment Banks/Brokers,Finance
TWKS,21.37,57.06,2.55,1.3,18.4,,,,,,14,53.99,,49.16,55.25,2.23,,0.34,0.15,4.47,2.59,,1.89,53,,0.45,,,,,,,5.73,14.9,1.61,1.67,,0.59,,,,27.42,,,,6.07,29.59,,,,,,,1.98,,,,1.39,,,,,,0.74,,,,,,,,,,2.59,,,,,,,,4.09,,,,2,1407538351.0,Miscellaneous Commercial Services,Commercial Services
TWLO,11.79,86.19,15.98,,1.3,,37.3,120,,9.81,23.6,89.46,,19.34,87.31,4.95,,3.85,2.4,105.41,5.06,,15.06,46.25,9.59,0.14,,,,,122.88,18.63,34.01,29.11,3.03,3.33,,0.82,17.86,4.79,,24.68,,23.31,7.38,79.87,50.92,,,,,,,1.99,,42.3,,4.19,,,,,23.51,1.32,3.43,,18.4,9.41,21.93,,,2.27,6.27,5.06,,,,,,,,13.13,,,,,11359628112.000002,Packaged Software,Technology Services
TWST,65.82,48.97,,,,,,3.7,25.5,,25.3,54.85,,,50.18,7.72,,3.89,3.25,46.4,4.88,59.28,15.96,42.52,,0.18,,,,,,,,,,7.4,,0.77,,,,,,26.98,19.22,46.96,42.61,,,,,,,5.78,,,,8.63,,,,,,0.99,,,20.26,13.33,,,,,7.33,4.54,,,,,,,,0.35,,,,,1202449039.0,Biotechnology,Health Technology
TX,,40.75,3.87,,19.5,,4.6,23.6,,10.92,26.3,33.66,9.2,,37.75,2.62,,0.96,1.6,33.78,2.92,119.72,51.61,54.01,1.22,0.2,,0.88,9.2,4.16,2.59,20.33,4.94,3.22,0.51,0.27,24.04,0.5,1.34,3.79,9.2,4.34,23.63,,1.87,44.07,17.81,9.48,,,0.42,,9.54,0.56,82.39,9.05,1.44,0.35,,0.43,1.28,,26.39,0.77,0.5,0.73,,,3.06,16.06,,0.25,0.61,1.67,0.33,9.78,6.09,0.64,,3.8,,,5.74,,,9,7958313430.0,Steel,Non-Energy Minerals
TXG,,41,,,,,29.9,5.9,39.8,,21.4,55.42,,,44.47,3.37,,3.28,4.64,15.3,4.9,145.75,35.47,56.19,,0.12,,,,,,56.7,,,2.23,2.25,,0.77,3.98,1.35,,,,22.36,4.2,46.8,66.58,,,,,,,2.56,,,,2.93,,,,,73.21,0.33,,,10.13,4.89,46.92,,,,2.64,4.12,,,,,,,,0.47,,,,,5839207755.0,Biotechnology,Health Technology
TXN,34.73,42.17,,0.4,23,10.5,8.4,4.5,,6.94,7.3,30.19,4.88,3.89,37.8,9.51,,2.37,0.6,202.93,4.31,229.02,41.76,41.85,1.92,0.84,,0.99,2.57,30.47,24.53,127,24.97,19.49,10.51,11.87,3.28,0.49,9.34,0.79,2.65,34.47,9.69,,,142.79,58.63,11.55,,,31.6,,34.99,10.72,37.72,38.55,4.33,11.84,,1.67,11,,126.93,1.42,5,1.57,,,29.84,52.08,5.28,3.06,14.6,3.14,14.67,42.54,20.07,29.21,,21.18,,0.86,30.98,,,10,147653476670.0,Semiconductors,Electronic Technology
TXRH,66.4,57.13,11.15,1.3,8.6,82.8,55.2,112.4,44,36.41,26.2,51.44,3.01,11.04,54.56,7.68,,0.3,0.23,202.12,0.49,3.36,11.52,5.72,1.3,0.64,,0.4,1.2,29.08,21.37,40.05,23.67,17.82,2.31,2.68,3.44,0.45,6.68,2.53,1.23,28.33,21.65,20.3,11.14,139.15,17.24,,,,7.65,,9.2,10.31,34.73,34.16,2.05,2.61,,1.89,1.59,,39.85,1.45,4.24,1.54,,,19.62,31.58,1.37,3.22,11.86,0.43,13.99,21.23,21.97,32.39,,14.48,,1.27,65.62,,,10,6756943625.0,Restaurants,Consumer Services
TXT,5.05,50.97,,5.2,11.9,,28.2,45.4,29.5,28.78,10,59.37,0.09,,53.23,2.9,,0.31,0.38,85.75,1.83,131.73,34.78,38.3,2.37,0.52,,0.01,0.09,15.97,11.94,24.83,12.3,9.48,1.2,1.29,6.26,0.42,5.21,4.58,0.09,12.79,16.51,11.29,4.53,89.57,16.05,12.86,,,6.3,,8.28,2.29,18.8,15.6,8.21,1.19,,1.1,1.32,,22.87,0.96,1.54,1.2,,,14.88,24.37,1.36,1.1,3.43,0.82,5.33,23,9.33,12.66,,7.16,,6.91,22.04,,,10,15094959266.0,Aerospace & Defense,Electronic Technology
TYL,47.73,54.05,5.97,,12.3,,13.9,12.2,,,19.3,58.54,,23.13,54.22,10.25,,0.53,0.85,624.19,1.21,,45.09,109.14,1.44,0.2,,,,91.98,58.82,53.07,72.28,50.02,11.14,12.59,1.09,0.66,23.73,1.85,,57.58,15.07,16.57,10.21,445.15,43.89,32.72,,,11.39,,13.27,8.15,113.9,77.35,6.04,13.02,,2.97,2.25,,54.9,1.4,,1.37,,,49.46,71.45,5.65,3.65,,1.21,4.99,138.59,7.51,7.78,,5.32,,1.02,141.86,,,10,15795394164.999998,Data Processing Services,Technology Services
U,,63.92,10.29,,3.6,,26.1,,,,8.1,80.43,,1.65,69.64,1.11,,1.6,0.63,24.02,2.41,,9.72,110.95,,0.7,,,,,,45.2,1648.02,24.9,5.67,5.25,,0.47,11.61,2.36,,,,25.79,,32.76,68.1,,,,,,,3.04,,,,4.72,,,,,41.04,0.73,,,,,34.06,,,,,2.41,,,,,,,,5.1,,,,,13927169234.0,Packaged Software,Technology Services
UA,8.16,54.35,,2.9,4,,,,,37.84,1.4,55.69,,22.31,54.26,2.77,,0.45,0.4,8.91,2.18,138.09,75.91,49.49,12.74,0.67,,,,,45.42,,,35.9,0.93,0.88,,0.44,,,,30.2,,,,7.75,46.83,,,,,,,2.12,,13.1,,0.77,,,,,,1.15,1.34,0.46,,68.54,35,,,1.45,2.84,1.24,,,,,,,,4.26,52.41,,,6,3126583194.0,Apparel/Footwear,Consumer Non-Durables
UAL,87.96,79.97,72.3,,14.1,,,,66.6,59.09,43.3,83.87,,44.29,80.88,1.35,,0.61,0.46,96.83,0.79,14.61,37.78,14.04,5.94,2.67,,,,9.28,9.28,156.53,8.9,5.54,0.82,0.85,10.78,0.16,0.54,0.96,,7.9,9.78,12.59,6.32,56.78,27.98,3.09,,,4.93,,8.36,2.78,11.68,10.41,,0.57,,,,,102.47,1.71,1.87,1.06,,,5.09,,,3.3,7.55,0.72,3.82,11.68,10.67,28.01,,5.08,,11.51,20.69,,,8,14988672806.0,Airlines,Transportation
UBER,40.31,44.24,4.47,,,,,,,114.58,41,56.55,,20.79,46.18,3.53,,0.84,0.72,73.42,1.41,,11.39,30.65,1.99,0.86,,,,27.51,24.21,25.88,27.17,20.76,3.03,3.67,3.64,0.31,14.2,3.85,,31.28,,143.62,16.21,58.69,39.28,4.78,,,10.49,,6.39,10.46,36.53,75.53,,3.72,,,,,26.24,1.25,9.71,,,,25.21,25.27,,19.22,28.02,1.41,10.85,171.84,18.33,37.44,,7.47,,0.14,,,,2,97108194080.0,Other Transportation,Transportation
UCTT,33.65,54.93,,,12.8,,,,,,4.5,69.66,,,59.39,2.78,,0.89,0.48,38.45,2.75,86.33,47.01,36.18,4.23,0.78,,,,24.19,12.86,99.48,,6.86,0.82,1.03,4.13,0.44,1.03,1.18,,13.89,7.71,103.67,20.24,33.19,16.95,1.43,,,0.18,,3.53,2.02,480.63,34.03,3.66,0.9,,2.95,7.32,,84.52,1.16,2.56,1.28,,,20.71,76.09,,1.14,4.33,1.63,0.19,10.41,5.36,0.43,,1.89,,,40.05,,,7,1324842673.0,Industrial Machinery,Producer Manufacturing
UDMY,,41.8,,,,,,,,,11.3,34.31,,,37.57,0.78,,0.89,29.48,8.1,1.26,,4.65,41.23,,0.06,,,,,,36.04,,,0.97,1,,0.32,2.77,1.82,,21.86,,291.88,5.97,12.84,61.15,,,,,,,6.04,,,,1.59,,,,,58.67,0.63,,,,12.46,34.76,,,,8.02,1.26,,,,,,,,12.81,,,,,1499354105.0,Packaged Software,Technology Services
UDR,31.54,57.8,1.32,,3.7,,10.6,,2.7,8.56,5.5,70.15,4.03,12.6,62.13,1.07,,,,45.57,0.42,,36.41,,5.87,1.72,,4.76,3.74,63.26,20.35,36.63,54.77,19.77,12.18,12.61,1.58,0.32,34.43,3.81,3.75,95.55,7.65,25.64,3.03,44.01,24.37,1.44,,,7.68,,16.78,4.33,123.16,170.67,37.93,9.02,,14.8,2.14,19.28,26.18,1.04,5.73,0.89,,,17.55,26.68,,1.92,4.33,0.42,1.14,174.71,3.18,3.31,,2.43,,2.13,54.25,,,10,12596028836.0,Real Estate Investment Trusts,Finance
UEC,25.16,61.59,67.58,,43.6,,,,,,,66.49,,12.75,63.09,18.35,,5.35,,8.08,8.05,98283.37,18950.33,1833.15,,,,,,,,,,2999.83,31.93,14840.31,,0.87,,,,2693.36,,,705.18,2.95,16.52,,,,,,,4.25,,,,8080,,,,,,2.74,,,73.45,26.93,,,,8.88,4.25,5.46,,,,,,,,,,,,1,2031111601.0,Other Metals/Minerals,Non-Energy Minerals
UFPI,17.5,55.18,4.12,,26.8,30.1,24,26.4,46,25.55,11.4,66.12,3.08,8.35,57.83,8.3,,2.03,3.03,139.02,4.31,47.69,16.32,36.27,0.55,0.13,,0.18,0.92,12.15,9.77,13.67,,,0.61,1.08,8.23,0.75,7.91,6.29,0.94,18.91,26.22,,,74.01,19.11,42.19,,,6.7,,7.86,2.66,19.12,19.12,0.59,1.22,,0.61,0.5,,15.59,1.88,1.64,2.14,45.28,5.38,11.06,14.04,0.76,0.9,3.16,3.25,11,32.93,17,14.73,,15.24,,2.78,25.84,,,10,6328790641.0,Forest Products,Non-Energy Minerals
UFPT,59.25,52.14,,,16.7,,40.1,50.4,13.6,19.41,29.9,57.87,,7.23,53.37,6.59,,0.21,0.07,314.41,2.57,83.9,26.93,53.24,2.71,0.69,,,,36.49,30.86,57.2,,,,5.63,2.74,0.52,9.84,1.88,,36.65,20.92,16.43,17.33,192.28,28.31,13.62,,,11.74,,16.03,7.33,44.85,43.33,2.04,5.24,,1.89,4.64,,53.59,1.64,,3.29,,,44.38,59.83,1.73,4.15,,1.43,11.93,41.05,18.04,18.16,,15.29,,,97.04,,,10,1248563809.0,Industrial Specialties,Process Industries
UGI,12.31,80.34,0.12,,0.5,3.9,,2.1,,,10.8,94.15,7.29,2.37,86.99,1.41,,0.1,0.03,29.33,0.91,43.12,62.12,49.91,3.86,1.48,,0.46,5.1,17.52,12.73,28.76,12.25,8.48,1.97,1.78,5.71,0.31,6.2,7.1,5.1,9.95,12.01,1.39,2.18,29.83,53.2,3.2,,,9.13,,17.08,1.35,23.65,14.96,,0.84,,,,,14.03,0.98,1.42,0.78,,,4.89,11.83,,0.84,5.03,0.71,4.37,14.17,9.34,14.84,,6.71,,6.84,11.11,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGIC,,45.92,,,0.5,3.9,,2.1,,,10.8,45.38,17.93,15.28,44.14,1.41,,0.1,0.03,57.78,0.91,43.12,62.12,49.91,3.86,1.48,,,12.55,10.33,7.17,28.76,,,,1.74,9.68,0.31,,7.31,12.55,8.16,12.01,1.39,2.18,0.0,53.2,3.2,,,9.13,,17.08,1.31,9.13,8.74,,0.83,,,,,13.64,,,,,,4.73,11.49,,,,0.71,4.37,14.17,9.34,14.84,,6.71,,6.84,10.78,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGP,,31.09,,22.7,45.4,46.6,35.1,56.8,4.1,221.28,19.1,24.23,6.97,,27.6,4.53,,0.41,0.28,3.17,1.57,12.75,14.44,12.38,2.27,1.04,,0.29,3.94,5.1,4.18,19.16,6.55,4.9,0.23,0.22,19.61,0.37,1.22,8.91,3.94,8.26,26.86,,1.86,3.01,7.24,2.97,,,1.99,,3.51,1.35,6.91,7.3,0.59,0.16,,,,,12.53,1.05,0.76,0.73,,,6.23,11.72,0.33,0.54,1.59,1.11,6.93,55.29,20.17,18.98,,12.06,,,11.32,,,10,4256334029.51,Specialty Stores,Retail Trade
UHAL,29.77,46.71,1.27,1.3,15.5,,5.7,,,,7.4,59.07,,11.45,49.03,1.62,,1.15,0.3,72.19,1.55,71.72,206.53,14.22,3.76,0.91,,,,18.32,9.25,,,,2.98,2.97,5.46,0.37,,,,26.25,5.61,,,59.2,85.88,3.22,,,8.52,,15.43,1.81,31.8,26.66,1.95,2.52,,1.53,,,,1.22,1.46,1.22,,,9.44,,2.31,,1.81,1.46,2.49,6.72,5.21,6.65,,3.9,,,17.61,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHAL.B,25.35,43.06,,1.3,15.5,,5.7,,,,7.4,57.58,0.32,6.24,45.69,1.62,,1.15,0.3,63.5,1.55,71.72,206.53,14.22,3.76,0.91,,0.07,0.32,18.32,9.25,,,,2.98,2.97,5.46,0.37,,,0.32,23.09,5.61,,,55.02,85.88,3.22,,,8.52,,15.43,1.79,27.97,23.45,1.71,2.51,,1.34,,,,1.15,1.45,1.21,,,9.32,,2.28,,1.79,1.46,2.49,6.72,5.21,6.65,,3.9,,,17.4,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHS,46.16,35.76,,7.6,7.2,58.7,3.8,,,,14.7,31.21,0.88,14.96,33.39,3.22,,0.05,0.02,199.21,1.39,50.33,372.94,52.76,2.41,0.77,,0.05,0.39,11.75,8.52,18.87,11.07,7.78,1.08,1.17,8.51,0.46,6.21,7.28,0.39,11.03,12.16,24.02,7.31,184.58,89.78,7.86,,,6.66,,9.99,1.99,13.26,13.41,2.27,0.89,,0.99,1.23,,14.23,1.08,1.72,0.83,,,7.32,10.8,1.74,0.89,4.98,1.28,7.3,20.54,12.79,16.26,,9.85,,5.38,17.83,,,10,7838378461.000001,Hospital/Nursing Management,Health Services
UI,120.32,77.76,31.92,1.1,231.9,14.5,,,,,1.9,80.87,1.76,75.83,78.5,17.49,,0.45,0.28,362.72,2.54,168.31,22.91,31.55,1.07,3.19,,0.37,0.66,40.96,39.48,31.77,,,10.07,10.97,2.44,0.16,34.53,3.17,0.66,40.99,5.45,18.24,8.89,268.61,39.07,8.37,,,19.36,,26.78,116.63,56.15,56.15,8.14,10.88,,2.37,2.73,,31.54,1.35,17.23,1.58,,,31.01,34.36,,4.16,118.92,1.32,31.17,69.73,57.06,847.2,,44.75,,1.82,62.32,,,10,9666660723.000002,Telecommunications Equipment,Electronic Technology
ULCC,74.01,42.41,103.77,,16.4,,,,16,12.9,41,32.97,,23.12,37.33,0.66,,0.33,0.14,5.75,0.53,7.98,13.32,10.8,38.43,7.7,,,,114.26,44.66,,12.1,9.72,0.98,1.34,0.88,0.09,,,,10.47,,143.01,10.92,9.8,4.39,5.5,,,,,0.3,2.35,,,,0.35,,,,,,0.59,,,,,,,,,2.47,0.48,,1.07,1.2,,,,,,,,,5,1222563093.0,Airlines,Transportation
ULTA,,28.6,,4.9,9.9,,49.1,75.4,21.7,129.81,27.6,11.59,,,21.13,6.29,,0.26,0.22,362.65,1.76,102.9,28.33,6.38,1.05,0.82,,,,10.99,9.48,17.64,12.76,10.6,1.5,1.54,9.1,0.41,8.74,5.79,,15.88,24.84,,2.81,555.09,38.69,,,,10.68,,14.03,7.31,14.55,14.43,0.76,1.49,,0.46,0.57,,17.84,0.65,2.17,0.58,,,12.56,23.55,0.58,1.27,7.34,0.5,21.66,42.65,40.17,54.94,,28.58,,5.64,24.74,,,10,20359492785.0,Specialty Stores,Retail Trade
UMC,,36.66,,,14.8,64.8,14.1,42.9,,26.03,7.6,43.71,46.62,,38.81,3.02,,1.3,1.2,6.87,2.19,87.21,19.5,49.83,0.91,0.26,,0.72,6.61,8.88,5.03,,6.49,3.82,1.91,2.33,11.26,0.64,,,6.61,10.65,24.31,,8.18,7.38,33.11,31.61,,,22.31,,22.76,1.52,10.63,10.75,0.47,2.42,,,,,,0.93,0.86,1.7,,,6.31,17.45,0.57,0.79,1.53,1.76,8.97,21.89,12.79,14.1,,11.48,,3.43,15.98,,,10,18619248406.57836,Semiconductors,Electronic Technology
UNF,9,59.73,,0.5,4.6,9.7,3.1,,20.3,,10.6,68.68,1.55,15.08,62.64,6.26,,0.62,2.54,204.58,3.25,92.13,20.52,43.11,0.21,0.03,,0.17,0.64,19.68,11.11,26.79,19.8,10.47,1.48,1.49,5.08,0.78,5.56,3.55,0.68,26.67,,8.8,3.05,202.67,34.92,,,,5.99,,7.56,1.8,26.33,26.33,,1.6,,,,,28.38,1.01,1.82,0.89,,11.6,12.95,25.06,,1.44,2.84,1.85,5.54,13.6,7.78,7.08,,6.23,,0.96,25.51,,,10,3098569810.0,Other Consumer Services,Consumer Services
UNP,2.68,56.12,,3.2,,10.3,8.6,6.6,,18.49,11.2,72.05,3.54,,61.14,3.89,,0.18,0.03,249.32,0.77,21.23,23.66,31.03,2.64,1.97,,0.5,2.08,17.89,14.45,32.34,17.39,13.63,7.06,7.36,5.59,0.25,22.75,3.66,2.12,20.55,10.62,10.47,3.05,236.86,45.29,7.47,,,27.33,,39.63,9.12,22.89,23.63,3.19,6.29,,1.65,1.48,,27.57,1.05,3.17,1.17,,,16.76,23.65,3.35,2.04,9.59,0.63,9.87,17.13,16.02,42.8,,11.18,,3.82,23.57,,,10,130009196089.99998,Railroads,Transportation
UPBD,,63.59,,,,5.6,16.8,,,,12.9,72.09,4.26,,66.99,3.06,,0.21,0.06,35.01,0.7,0.97,22.43,8.86,0.91,2.47,,0.78,4.26,12.37,1.97,38.29,8.35,,0.72,0.77,8.08,0.24,2.01,4.47,4.26,8.11,26.4,,5.29,31.57,48.94,2.35,,,1.91,,6.3,3.13,23.98,18.52,1.2,0.46,,,,,23.21,1.11,5.31,1.11,,,13.38,91.13,1.27,0.49,34.32,0.69,3.08,15.42,11.96,13.8,,6.07,,7.05,,,,7,1632906435.0,Finance/Rental/Leasing,Finance
UPS,,54.36,7.39,0.4,198.8,17.1,34.9,14.6,0.6,15.01,2.9,61.89,8.73,,56.45,3.5,,0.4,0.23,137.54,1.14,4.38,27.74,39.02,2.23,1.56,,0.87,4.74,16.45,11.48,30.36,13.35,9.8,1.43,1.49,6.08,0.25,4.81,3.71,4.74,15.63,18.81,,3.2,161.75,17.54,9.5,,,6.25,,8.84,6.96,20.78,18.46,1.08,1.31,,1.15,1.51,,27.04,0.85,3.21,0.84,,,12.77,20.35,1.43,1.63,12.56,1.14,8.18,20,15.33,32.46,,10.66,,4.03,17.34,,,10,137130671852.00002,Air Freight/Couriers,Transportation
UPWK,,71.56,23.35,,5,,,,5.6,34.85,16.8,76.44,,10.95,72.2,3.36,,2.11,1.63,16.7,3.18,,9.96,44.44,4.83,0.9,,,,31.8,24.97,15.58,10.5,10.03,2.42,2.51,3.14,0.39,16.09,5.49,,14.02,,35.51,6.76,14.83,76.72,,,,11.26,,7.88,5.42,26.51,23.86,,3.13,,,,,18.92,1.13,2.85,,,8.84,16.61,36.97,,3.62,7.66,3.18,8.46,77.79,8.19,23.25,,24.96,,7.26,,,,1,1781812238.0000002,Personnel Services,Commercial Services
URBN,8.05,59.54,,1.7,14.7,,66.8,587.5,36.7,46.49,16,66.78,,,62.45,3.51,,0.56,0.51,40.46,1.46,62.9,30.27,5.36,2.13,0.49,,,,10.2,8,17.1,8.89,6.62,0.72,0.78,9.8,0.53,4.55,6.48,,10.37,23.1,8.12,5.3,36.46,33.65,,,,5.83,,7.38,1.67,12.37,11.56,1.86,0.73,,,,,15.86,1.11,0.93,0.91,,,8.31,173.65,0.57,1.13,1.67,0.86,7.51,17.34,13,14.72,,9.84,,1.83,17.44,,,10,3160823739.0,Apparel/Footwear Retail,Retail Trade
URI,73.87,55.81,9.06,2.3,24.3,,22.8,42.2,,18.84,21.3,61.17,0.76,20.63,56.25,3.31,,0.12,0.03,864.39,0.82,8.56,45.5,55.48,2.09,1.68,,0.16,0.76,17.19,10.11,93.77,15.42,9.41,4.41,4.65,5.82,0.3,4.96,1.31,0.76,18.41,18.52,12.61,5.02,563.36,40.55,6.02,,,17.13,,27.03,6.62,22.59,21.92,1.38,3.89,,0.7,6.91,,79.75,1.53,7.32,2.07,,,11.81,18.43,1.26,3.34,54.92,0.77,9.56,23.98,17.56,31.38,,12.16,,1.61,41.6,,,10,30864460258.0,Finance/Rental/Leasing,Finance
USAC,,64.89,,,,,,,,,6.8,71.65,8.89,,69.1,1.3,,,,23.7,1.43,80.99,22.99,39.12,4.74,41.35,,3.03,8.89,19.09,9.91,112.17,16.17,9,5.29,5.72,5.24,0.02,5.1,1.71,8.89,23.03,,71.08,7.07,22.32,39.06,1.54,,,9.36,,31.43,44.72,41.58,34.2,,2.82,,,,,62.69,1.06,,1.04,,,8.59,18.42,,2.37,,0.63,3.13,11.92,10.77,60.34,,10.75,,,,,,5,2174902016.0,Oilfield Services/Equipment,Industrial Services
USFD,40.5,74.03,3.33,,6.6,,49.8,,48.4,301.38,11,83.3,,13.87,77.41,4.39,,0.02,0.02,69.89,1.19,18.95,26.77,19.14,3.3,1.08,,,,19.65,14,29.33,13.54,10.8,0.52,0.56,5.09,0.34,1.92,4.41,,18.42,18.61,27.83,5.65,43.24,17.3,3.52,,,1.54,,2.97,3.57,30,23.61,5.76,0.46,,,,,24.03,1.62,,,,,15.73,21.88,1.51,1.97,,0.72,4.29,35.2,10.59,12.04,,8.27,,4.58,50.64,,,8,10019306849.0,Food Distributors,Distribution Services
USLM,133.86,77.39,28.23,,17,7.7,26,35.7,11.4,75.34,20,76.55,0.2,48.99,76.97,57.44,,13.64,49.39,148.55,18.1,54.96,16.26,53.77,0.04,0.01,,0.06,0.13,35.74,29.43,47.48,,,,13.29,2.8,0.91,27.99,2,0.13,,21.1,,,44.77,43.56,,,,32.59,,37.19,8.96,43.06,43.06,2.09,14.04,,,,,50.15,3.32,4.14,4.47,20.46,14.61,37.03,47.23,1.86,4.49,8.96,16.62,21.17,46.86,25.08,23.52,,37.34,,0.14,99.7,,,10,1161645001.0,Construction Materials,Non-Energy Minerals
USM,38.79,61.81,11.61,0.4,2,,,,39.7,,,75.44,,43.86,65.05,1.42,,0.3,0.07,63.83,1.57,38.09,62.42,85.11,4.5,0.84,,,,48.27,10.71,39.53,26.2,9.32,2.4,2.41,2.07,0.44,6.11,4.23,,60.03,,,,28.49,56.96,0.95,,,,,4.63,1.2,,64.41,,1.48,,,,,23.7,2.24,51.06,1.86,,,6.18,,,3.2,911.86,1.39,,4.93,1.95,,,,,3.22,45.59,,,9,3505305808.0,Wireless Telecommunications,Communications
USNA,,56.2,,3.1,7.4,,,,,193.51,,55.86,,,56.2,6.63,,3.18,276.43,39.92,3.93,136.38,18.29,,0.01,,,,,4.67,3.8,6.6,,,0.51,0.5,21.41,0.79,7.61,8.63,,16.04,4.57,,,50.87,80.86,277.22,,,6.3,,9.55,1.43,14.11,14.11,,0.91,,,,,11.65,0.78,0.99,0.55,3.36,2.43,9.4,14.3,,0.54,1.56,3.37,8.58,94.94,17.83,10.81,,15.35,,1.53,8.11,,,10,1147873973.0,Pharmaceuticals: Other,Health Technology
