Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BLKB,3.06,55.41,,20,,4.8,10.6,17.3,3.1,72.19,,,61.41,1.71,0.03,0.02,77.39,0.67,,28.99,37.91,5.66,2.03,,,,63.29,26.24,27.93,53.5,29.45,4.26,4.48,1.58,0.21,16.06,4.51,,18.02,,10.24,6.93,73.89,55,1.65,,1.94,,5.82,7.48,188.76,18.56,,3.78,,,,,22.95,,0.93,,,17.16,102.64,,2.44,,0.67,0.79,56.13,4.64,3,,1.46,,7.53,146.02,,,9,3922245268.0,Packaged Software,Technology Services
BLMN,,35.64,0.3,364.3,68.7,349.3,,54.7,10.1,43,5.37,,38.03,1.25,0.15,0.06,17.92,0.33,6.49,18.3,4.71,6.65,7.47,,0.37,5.37,24.98,10.71,39.66,11.22,6.98,0.8,0.79,4,0.09,1.99,5.93,5.37,6.8,29.69,,2.08,27.54,16.84,6.05,,1.56,,6.98,5.19,28,6.81,0.38,0.35,,,,,17.74,,0.7,,,3.93,,0.33,0.92,,0.26,2.17,6.96,6.06,20.12,,7.62,,15.27,19.06,,,9,2316787745.0000005,Restaurants,Consumer Services
BMBL,,30.83,,,,,,,,25.82,,,28.35,0.95,1.31,0.42,9.4,1.96,,8.2,33.68,3.92,0.4,,,,16.45,9.48,9.56,5.82,4.58,1.34,1.42,6.08,0.46,14.88,13.52,,11.56,,,9.79,32.98,70.41,3.69,,2.05,,8.65,0.74,55.24,55.24,,1.33,,,,,9.49,,,,,8.84,,,,,1.96,0.6,311.37,2.7,1.32,,2.11,,9.78,,,,2,2933404805.0,Packaged Software,Technology Services
BMI,31.42,59.41,,12.4,12.2,17.1,22.9,6.5,17.9,73.93,0.96,24.64,64.46,19.38,1.48,,192.99,3.48,119.89,67.83,42.68,,,,0.3,0.56,42.2,34.44,52.95,,,,7.38,2.37,0.72,13.93,1.82,0.56,47.91,16.29,14.05,9.37,166.99,39.26,,,13.81,,17.48,10.59,55.62,55.62,3.43,7.64,,2.86,1.9,,55.08,6.16,2.05,,21.59,50.09,55.49,3.75,3.63,15.34,2.3,14.86,64.67,23.02,20.64,,22.39,,0.56,98.97,,,10,4715197863.0,Industrial Machinery,Producer Manufacturing
BMRN,,57.14,,5.1,,54.8,,,9.2,67.86,,,60.09,6.02,0.96,0.95,85.06,2.74,735.25,206.4,90.13,3.05,0.22,,,,62.92,44.48,97.9,42.16,32.29,5.81,6.46,1.59,0.74,6.6,1.01,,31.96,,27.31,12.74,105.75,79.23,10.68,,8.31,,7.17,3.18,79.46,44.56,,6.64,,,,,100.46,2.64,0.62,,13.6,58.62,,,4.17,3.51,1.7,3.07,11.19,4.4,4.22,,2.99,,,,,,3,16589487435.0,Biotechnology,Health Technology
BN,26.81,68.15,,10.9,,28.1,22.5,,15.1,86.41,0.59,6.97,76,0.56,0.5,0.07,46.01,1.44,36.23,151.72,79.54,7.51,5.29,,0.19,0.66,13.16,9.26,,,,3.02,3.06,7.6,0.09,,,0.7,18,15.68,58,,43.7,15.59,0.93,,1.16,,15.52,1.73,75.43,30.11,2.14,0.76,,0.99,,,,,0.95,,,12.98,41.9,2.17,1.28,,1.23,0.23,16.15,5.52,2.48,,2.65,,,31.51,,,9,59006212101.80238,Investment Managers,Finance
BNL,,70.45,,1,64.9,,13.4,,,85.4,6.75,,76.19,1.1,1.23,0.11,16.83,2.06,,729.35,1.29,4.6,0.63,,1.26,6.75,18.11,11.49,20.78,,,,11.32,5.52,0.58,54.46,7.37,6.9,,14.03,,,17.3,94.79,2.76,,42.23,,49.82,1.03,17.35,25.01,3.73,7.71,,,,11.89,14.02,1.2,,,,12.34,10.87,3.69,0.72,1.29,2.06,3.41,502.13,5.23,5.87,,4.11,,10.97,,,,9,3007585330.0,Real Estate Investment Trusts,Finance
BNTX,,46.61,0.5,137.8,,,151.4,,93.7,76.77,,,53.97,7.19,9.75,66.3,84.96,11.38,257.79,147.29,396.78,4.2,0.01,,,,,56.12,0.68,,,1.14,1.16,,0.9,181.07,26.13,,,,,,28.23,79.39,,,4.13,,,0.93,171.27,119.82,,6.92,,,,,3.81,2.3,,1.39,1.16,3.29,3.24,,,0.99,11.16,0.51,,,0.56,,,,2.45,,,,4,27108526312.0,Biotechnology,Health Technology
BOOT,44.96,52.48,,32.1,,29.4,33.7,,21.6,48.8,,80.53,49.07,5.3,0.24,0.16,125.31,2.33,201.39,44.85,2.39,1.87,0.5,,,,21.33,17.09,36.31,20.97,16.26,2.36,2.55,4.69,0.55,7.04,3.08,,25.35,20.95,13.49,11.56,88.29,36.86,88.57,,8.82,,11.89,4.03,26.11,26.11,0.88,2.33,,0.84,2.83,,32.76,2.53,,,,16.31,42.08,1.04,2.97,5.53,0.42,9.21,19.56,15.82,17.1,,11.27,,,46.24,,,10,2653971645.0,Apparel/Footwear Retail,Retail Trade
BORR,,56.79,,,,,,14.6,,69.01,3.06,1.22,60.6,0.45,0.71,0.15,6.58,1.6,,134.93,24.72,5.11,1.92,,0.49,3.06,12.99,8.74,,8.2,6.21,3.26,3.88,7.7,0.3,,,3.06,9.37,,101.7,15.16,7.5,85.48,1.72,,5.22,,34.62,1.67,37.82,31.94,,1.99,,,,,,1.53,,,,,,,,1.67,1.6,1.4,9.6,9.29,4.64,,5.46,,3.89,,,,1,1937812684.869802,Contract Drilling,Industrial Services
BOWL,19.35,56.53,,,,32.9,,,24.2,52.1,0.78,16.84,54.88,0.87,1.04,0.09,13.75,1.29,5.94,23.94,1.7,7.27,41.77,,0.12,0.78,21.97,13.42,,,11.25,3.59,4.01,4.55,0.02,,,1.59,54.9,,,7.84,0.0,27.39,0.91,,11.24,,13.28,,22.07,29.57,,2.02,,,,,,,,,,13.67,,,,,1.21,4.37,12.31,7.59,71.11,,16.21,,,,,,1,1732531523.0,Movies/Entertainment,Consumer Services
BOX,,43.51,3.3,,,41.3,27.8,20.4,12.2,43.49,,6.12,42.61,1.93,0.96,1.17,26.21,1.33,,81.69,61.81,4.69,5.12,,,,67.87,39.65,13.38,22.06,18.53,3.8,3.9,1.47,0.08,29.18,8.07,,15.92,,13.29,6.8,32.08,75.52,,,13.13,,5.75,,35.9,17.13,,3.64,,,,,12.39,,,,,11.65,28.93,,1.74,,1.33,12.25,40.11,11.74,1753.79,,12.16,,5.67,,,,2,3601136397.9999995,Information Technology Services,Technology Services
BR,18.32,61.04,,17.5,10.3,12.5,11.7,13.8,9.6,73.05,2.94,,65.99,4.23,0.21,0.06,205.45,1.39,,12.7,57.52,2.49,1.64,,0.42,1.58,26.52,18.37,28.7,22.99,17.12,4.01,4.3,3.77,0.28,14.99,3.95,1.58,23.68,13.9,9.89,5.99,191.4,30.04,6.7,,10.92,,16.09,10.69,35.06,27.58,2.51,3.79,,1.28,1.69,,25.35,,1.28,,,22.82,25.58,2.38,2.91,,1.39,8.53,216.3,15.1,32.7,,10.56,,4.33,46.17,,,10,21868155284.0,Information Technology Services,Technology Services
BRBR,61.7,41.2,,64.6,,,27,,,29.74,,6.36,37.41,8.42,0.46,0.1,55.05,2.97,63.45,28.23,36.55,2.29,,,,,24.99,21.9,28,19.46,16.91,3.21,4.31,4,,15.41,3.96,,,,29.46,13.72,17.77,32.74,5.07,,10.39,,17.26,,38.5,38.23,,4,,,,,25.94,,,,,25.75,27.69,,8.97,,1.84,26.11,122.73,55.68,,,41.16,,2.35,,,,6,5347238804.0,Beverages: Non-Alcoholic,Consumer Non-Durables
BRC,39.78,46.7,2.3,7.1,1.9,18.8,15.4,21.3,9.6,42.64,1.59,11.76,43.62,7.45,0.63,1.75,65.61,2.06,93.86,43.78,50.51,0.33,0.09,,0.25,1.44,12.23,10.89,17.23,,,,2.24,8.18,0.72,13.01,5.61,1.44,14.77,16.32,10.94,3.58,57.19,51.1,81.46,,14.22,,17.8,3.05,16.74,17.24,1.98,2.38,,,,,18.35,2.51,1.26,,26.14,12.8,15.53,1.44,1.31,8.19,1.45,13.69,76.24,21.45,18.96,,16.48,,6.24,29.55,,,9,2696282512.0,Miscellaneous Manufacturing,Producer Manufacturing
BRDG,,61.5,,,,,23.4,3.6,12.1,75.78,6.6,,66.72,0.89,0.65,0.18,8.06,3.97,,43.28,,,5.25,,0.65,6.6,,,3.84,,,1.97,1.77,,0.07,46.01,55.13,5.96,10.09,,,17.63,7.55,39.94,1.39,,0.25,,11,3.73,,9.38,,0.6,,,,,1.25,,,,,1.23,,,,,3.97,0.08,,,1.24,,3.91,,,,,,4,1533763635.0000002,Investment Managers,Finance
BRFS,74.87,62.08,,,,,,,,48.53,,31.32,60.13,1.85,0.53,0.42,4.14,1.37,85.54,107.27,27.4,4.21,1.57,,,,12.68,8.35,16.87,9.29,5.34,0.62,0.88,7.89,0.27,5.51,8.78,,,,,5.34,1.85,19.3,0.57,,,,4.23,2.45,,,,0.6,,,,,12.32,,0.89,,,6.54,,,1.54,4.14,0.89,,25.71,10.29,,,6.59,,4.79,,,,5,3082906478.745,Food: Meat/Fish/Dairy,Consumer Non-Durables
BRKR,,44.81,1.5,14.5,7.7,30.3,31.6,2.8,16.1,67.53,0.4,,52.63,3.93,0.29,0.23,64.75,1.81,230.46,47.3,57.78,2.25,1.04,,0.08,0.31,20.44,16.53,59.41,18.88,16.36,3.3,3.59,4.89,0.31,6.03,1.85,0.31,23.68,18.56,12.37,9.05,88.82,50.2,25.38,,13.38,,14.55,6.65,23.55,26.21,1.51,3.11,,0.96,3.22,,52.28,7.15,1,,,33.35,31.8,1.57,2.45,44.05,0.91,9.94,47.11,17.98,31.31,,10.36,,0.32,44.05,,,10,9755451719.0,Medical Specialties,Health Technology
BRO,31.77,60.85,,13.9,10.9,23,19.1,12.9,16.5,75.71,0.84,21.47,64.69,2.89,0.12,0.15,93.74,1.03,,59.56,79.76,2.5,0.7,,0.16,0.54,21,18.29,33.28,19.37,18.81,6.45,6.87,4.76,0.39,20.65,3.34,0.56,25.87,21.47,14.37,8.41,82.98,48.02,6.11,,21.47,,28.14,4.63,28.84,30.14,1.55,6.15,,1.43,1.69,,29.54,,1.44,,,27.38,27.48,1.62,1.78,,1.03,6.52,309.25,14.51,17.53,,7.06,,1.77,49.08,,,10,20598818539.0,Insurance Brokers/Services,Finance
BROS,32.52,52.39,,40.6,,50.4,35,,30.5,38.79,,43.04,47.13,2.39,1.79,0.31,40.74,2.29,22.31,13.83,3.36,5.55,2.07,,,,55.45,28.43,,37.02,20.83,3.59,4.23,1.8,0.2,,,,92.41,,26.49,22.8,36.22,26.57,2.34,,1.21,,6.9,9.11,226.33,101.85,,2.76,,,,,,6.64,,,,15.97,,,,9.72,1.98,0.78,7.64,5.56,4.58,,3.35,,,,,,2,4166443062.000001,Food: Specialty/Candy,Consumer Non-Durables
BRP,43.71,73.47,,2.2,,,36.5,,31.7,89.86,,41.63,79.99,0.91,0.11,0.07,39.28,0.9,,233.67,178.36,13.09,2.75,,,,157.08,32.49,114.61,12.73,12.73,2.92,3.21,0.64,0.17,2.8,1.37,,25.52,,33.82,14.73,39.66,25.7,0.3,,,,2.92,4.28,,31.17,,1.92,,,,,65.72,,,,,38.67,45.07,,,,0.9,,16.61,1.01,,,1.31,,,,,,1,3066913422.0,Multi-Line Insurance,Finance
BRX,,65.74,,1.6,28.2,8.8,25.6,9.4,5.2,81.1,4.51,,71.18,1.01,0.9,0.08,23.73,1.45,,,75.12,6.29,1.86,,1.21,4.56,25.08,14.12,20.47,21.59,12.81,8.33,9.51,3.99,0.33,46.44,8.14,4.62,25.93,9.48,4.57,4.36,23.52,74.64,2.34,,22.47,,36.18,2.5,25.52,27.03,135.15,5.61,,,,11.17,12.11,1.73,1.12,,,12.11,,,0.97,2.5,1.45,3.36,,6.12,9.82,,5.58,,5.24,23.04,,,10,6883575795.0,Real Estate Investment Trusts,Finance
BRZE,,50.56,,,,,,17.1,42.5,49.28,,,52.72,5.78,1.58,5.53,39.43,1.96,,10.26,55.17,,0.2,,,,,,,,,6,6.89,,0.53,,,,,,,21.89,57.87,68.47,,,,,,9.13,,,,7.7,,,,,,,,38.28,18.17,1313.31,,,,9.86,1.96,,,,,,,,,,,,,4601126072.0,Internet Software/Services,Technology Services
BSM,,45.12,,4.2,40.8,26.4,54.6,18.5,15.8,44.99,15.44,,44.36,36.77,1.48,,15.62,5.34,,17.3,55.8,,,,1.31,11.54,9.29,8.22,7.37,,,6.28,6.64,10.76,0.96,90.13,13.57,9.61,,19.04,,7.26,13.43,76.86,126.41,,71.04,,65.53,2.8,10.14,10.78,2.7,6.77,,,,,7.5,1.16,,,36.33,6.86,8.26,1.24,0.86,2.8,5.34,28.14,30.39,28.89,29.25,,27.3,,11.66,14.6,,,8,3641039398.999999,Investment Trusts/Mutual Funds,Miscellaneous
BSX,47.56,55.75,,6.7,,33.4,28.8,13.4,11.6,58.86,,29.15,55.25,4.89,0.47,0.21,77.69,1.66,189.46,73.52,53.82,3.03,0.55,,,,50.34,33.51,78.37,33.83,25.14,7.61,8.28,1.99,0.54,10.56,1.36,,33.29,16.11,13.42,10.59,56.92,69.22,9.35,,12.04,,17.17,5.73,65.29,36.3,4.91,7.79,,2.41,3.66,,73.57,,1.58,,,46.17,76.55,2.42,4.05,,1.14,5.14,51.82,8.1,9.4,,6.89,,,92.49,,,7,77457413037.0,Medical Distributors,Distribution Services
BSY,,40.98,,33.4,88.2,8.2,40,13.4,11.3,44.09,0.45,5.61,40.69,4.07,0.17,0.1,49.96,0.57,,37.59,77.24,4.45,1.58,,0.24,0.45,61.18,48.22,37.93,47.06,40.22,11.74,12.76,1.63,0.28,33.64,2.81,0.49,47.59,,10.16,11.57,53.56,79.17,6.42,,28.09,,20.51,15.95,46.66,57.86,6.89,13.49,,,,,40.32,,,,,38.23,54.35,6.01,,,0.57,10.88,339.89,10.48,46.72,,11.76,,2.37,,,,6,14612630250.0,Packaged Software,Technology Services
BTE,,64.93,,65.3,,,,39.2,40.2,79.32,1.78,7.69,71.64,0.28,0.04,0.01,3.72,0.67,,65.4,36.53,2.94,0.63,,0.12,1.78,,7.72,29.37,,,2.11,1.7,,0.51,5.88,5.55,1.75,10.97,19.45,,,4.37,21.94,3.54,,,,18.08,1.06,,8.75,,1.03,,,,,18.1,0.65,1.06,,,2.65,,,0.73,1.06,0.67,,,,,,4.92,,,,,,3,3733325968.3887954,Integrated Oil,Energy Minerals
BTG,,70.16,,7.8,15.1,,,,,89.9,5.23,,79.26,2.52,1.7,12.56,3.04,2.99,107.48,48.87,5.96,0.08,0.01,,1.09,5.23,11.48,5.67,8.05,,4.89,1.75,1.76,8.71,0.72,21.9,10.55,5.23,10.08,13.37,35.8,,3.26,39.04,30.93,,,,33.17,1.05,,20.75,7.16,2.09,,,,,9.51,0.99,0.73,,,3.28,,,0.59,1.05,1.97,,8.57,6.61,,,,,4.91,38.13,,,8,4211490508.3333335,Precious Metals,Non-Energy Minerals
BTI,,64.23,0.9,,3.1,,4.2,4.9,2.9,78.49,10.45,1.76,68.59,0.67,0.19,0.08,32.61,0.91,425.82,769.85,54.44,4.5,0.76,,0.62,8.97,,10.78,9.07,7.58,7.11,3.5,3.49,,0.44,37.08,17.72,9.09,7.4,14.59,2.49,,37.84,82.99,,,,,,1.07,,6.87,,2.05,,,,,5.54,,0.66,,,5.21,9.85,,0.45,,0.59,,,,,,,,15.13,6.2,,,9,74762668880.541,Tobacco,Consumer Non-Durables
BTU,8.75,48.3,,42.6,,,,,2.8,45.24,1.32,,47.75,2.57,1.06,2.14,22.99,2.36,38.16,28.12,24.33,0.34,0.12,,0.08,1.32,2.85,2.06,5.88,,,0.82,0.53,35.09,0.61,8.96,14.14,1.32,,,,,21.61,26.58,12.62,,11.62,,15.51,0.83,6.4,6.32,,0.75,,,,,8.7,0.48,,,,4.55,5.32,,0.43,0.83,1.86,9.14,28.63,17.13,15.25,,12.95,,26.61,,,,4,3188528104.0,Coal,Energy Minerals
BUD,7.41,56.06,,6.2,13.2,18,33.9,6.4,7.9,74.4,0.3,,62.85,1.23,0.28,0.13,61.5,0.63,83.2,263.68,29.73,6.15,0.96,,0.29,1.43,14.78,14.78,21.77,11.6,8.76,3.02,3.14,6.77,0.37,14.45,7.16,1.43,18.1,4.68,12.85,4.14,62.52,53.9,3.73,,8.03,,24.67,1.49,25.84,21.67,,2,,,,,14.34,,0.67,,,9.34,15.96,,0.84,,0.48,2.22,47.24,7.01,6.18,,5.26,,3.24,16.58,,,10,112434307341.68082,Beverages: Alcoholic,Consumer Non-Durables
BURL,40.93,73.16,1.2,30.6,,,,,19.7,88.71,,20.66,78.59,3.22,0.35,0.15,252.45,1.07,76.43,56.88,3.12,5.2,4.67,,,,33.24,21.81,48.86,28.89,19.84,1.92,2.03,3.01,0.13,4.15,2.57,,34.38,,26.47,9.96,216.23,42.9,7.83,,3.87,,5.95,15.62,42.32,38.99,,1.61,,,,,39.16,6.12,1.19,,,16.25,30.03,,4.07,21.6,0.52,5.23,12.32,11.1,42.77,,6.89,,1.04,57.9,,,9,9583537205.0,Apparel/Footwear Retail,Retail Trade
BWA,,52.44,1.3,,,,,,8.4,76.69,1.17,4.42,60.49,2.72,0.27,0.27,33.12,1.54,44.81,74.67,79.32,2.09,0.67,,0.23,1.34,8.17,5.58,23.79,7.45,5.26,0.71,0.68,12.24,0.41,2.86,5.79,1.34,8.51,4.89,14.5,5.77,43.52,18.5,20.37,,4.02,,9.08,1.29,12.55,15.2,,0.51,,,,,18.06,1.48,0.64,,,6.35,26.32,,0.77,3.25,1.2,3.98,22.93,11.06,9.47,,8.26,,7.12,10.13,,,10,9649336742.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
BWXT,26.3,66.77,1.3,16.3,6.6,0.9,,,7,75.07,1.43,11.94,71.1,5.53,0.12,0.04,98.43,2.24,6.6,27.2,21.88,2.69,1.3,,0.3,0.97,26.79,22.09,39.07,20.1,16.03,3.74,3.98,3.73,0.34,10.18,2.87,0.99,30.57,5.76,13.21,5.28,71.43,24.96,7.4,,10,,13.38,9.51,35.53,31.96,6.27,3.52,,1.75,3.04,,34.53,5.21,1.31,,,21.68,52.07,,5.8,19.08,2.13,9.19,31.42,15.71,28.9,,10.45,,1.94,39.53,,,10,6843504044.000001,Trucks/Construction/Farm Machinery,Producer Manufacturing
BXP,,68.4,,0.2,,,,3.6,5.4,85.92,6.32,,75.98,0.63,1.05,0.04,67.76,3.54,,125.42,11.41,9.27,2.76,,3.07,5.78,28.57,14.74,20.31,25.11,13.64,7.78,7.76,3.5,0.23,38.22,11.89,5.78,28.58,11.83,17.51,2.42,79.51,62.59,1.73,,5.81,,31.71,1.82,55.54,53.15,59.06,3.21,,4.61,0.69,10.23,8.39,2.07,0.45,,,8.39,,,0.67,1.82,3.54,0.76,,3.67,3.25,,4.49,,,15.94,,,10,10396982032.0,Real Estate Investment Trusts,Finance
BYD,,65.02,4.7,21.5,,57.2,464.9,74.5,24.3,86.03,1.14,,73.56,2.14,0.47,0.08,57.32,0.8,4.4,22.31,11.1,3.33,2.09,,0.11,1.14,10.43,7.98,17.02,8.81,6.91,2.36,2.35,9.59,0.28,13.8,9.48,1.18,8.84,28.23,3.48,0.82,72.48,53.28,5.66,,14.91,,25.72,3.12,10.29,9.38,0.42,1.55,,,,,11.04,,1.17,,,6.44,12.52,0.38,0.82,,0.77,8.85,25.49,14.74,32.08,,13.4,,10.26,21.39,,,8,6469779059.0,Casinos/Gaming,Consumer Services
BZ,20.4,44.73,,,,,,96.1,41.7,57.01,,33,47.3,9.06,2.67,46.31,19.09,2.83,0.86,113.54,1.01,0.34,0.02,,,,65.91,65.91,14.46,76.16,44.72,6.25,7.87,1.52,0.75,53.46,5.56,,5.84,,23.08,24.63,21.5,82.62,,,20.54,,11.94,4.34,47.37,28.75,,9.64,,,,,18.05,2.38,,8.37,7.64,18.05,,,,4.43,2.83,7.61,47.6,5.69,9.9,,10.48,,0.08,,,,2,6395129110.582629,Internet Software/Services,Technology Services
CAAP,26.79,57.61,,13.9,,,,,31.8,84.26,,5.1,66.33,1.64,0.81,0.42,17.35,1.14,5.45,42.58,32.73,1.91,1.19,,,,6.74,5.24,7.96,,,,2.47,14.84,0.27,31.01,16.12,,,,25.28,17.36,13.8,35.4,4.42,,24.86,,31.89,2.55,6.98,7.63,,1.89,,,,,6.2,,,,,6.06,5.65,,1.14,,1.12,9.22,626.35,16.5,41.95,,11.74,,3.7,91.32,,,7,2237334415.0,Other Transportation,Transportation
CABO,,41.28,2.3,10.4,6.9,8,1.7,2,7.4,46.62,5.41,,42.04,1.15,1.13,0.06,339.07,1.86,,32.43,13.06,4,1.87,,0.29,3.47,9.49,5.87,16.3,,10.77,5.65,3.18,10.54,0.28,19.52,17.01,3.47,,25.72,,,796.72,73.79,3.18,,15.5,,31.55,0.99,7.76,8.44,0.64,1.25,,0.5,0.2,,6.34,,,,,3.08,7.14,0.74,0.4,,1.86,3.74,31.5,8.34,14.12,,6.15,,14.07,8.38,,,10,3492224297.0000005,Cable/Satellite TV,Consumer Services
CACC,,81.22,9.9,1.3,,,20.1,19.2,15.9,96.94,,,90.48,2.35,0.02,,576.51,19.24,,163.16,,16.85,3.4,,,,40.53,37.21,10.21,,,5.86,6.41,2.47,0.2,62.8,17.38,,15.61,11.8,,,604.75,66.07,,,12.98,,15.82,4.27,29.59,18.45,,3.89,,,,,6.14,1.87,0.81,,4.75,6.11,19.11,,0.45,4.27,19.24,3.35,155.78,4.27,14.63,,3.27,,,17.57,,,10,6464569137.0,Finance/Rental/Leasing,Finance
CACI,23.27,59.8,3.1,10.1,,10.7,14.3,,8.4,70,,28.55,62.1,3.98,0.15,0.08,439.23,1.28,7.24,16.72,41,2.71,0.6,,,,19.2,15.53,26.93,,,,1.57,5.21,0.5,5.85,4.37,,,16.81,11.27,6.93,373.41,8.2,5.73,,5.37,,8.2,2.91,25.37,22.94,1.71,1.36,,1.02,1.33,,23.24,,1.36,,,20.27,30.6,1.9,1.06,,1.16,5.87,108.4,10.64,12.22,,8.1,,0.86,32.2,,,10,7202515113.999999,Information Technology Services,Technology Services
CAE,,46.86,,7.4,,,93.5,,7.1,45.46,,,46.61,1.46,0.07,0.05,18.94,0.85,70.58,92.41,45.96,18.16,0.73,,,,,62.42,123.55,,,2.41,2.49,,0.43,1.97,1.06,,21.42,,25.77,6.84,25.57,27.34,2.59,,,,10.79,1.95,,29.18,,1.9,,,,,95.36,3.38,0.85,,,14.68,,,1.76,8.65,0.61,,,,,,4.05,,0.44,33.82,,,8,7740247374.525821,Miscellaneous Commercial Services,Commercial Services
CAG,,42.57,0.7,4.2,15.8,,,,4.1,43.51,8.13,,43.62,1.85,0.02,0.01,28.35,0.95,94.12,62.34,28.84,4.67,0.95,,0.55,4.89,21.13,15.27,15.58,10.73,8.99,1.78,1.83,4.73,0.42,13.51,12,4.89,10.38,7.58,23.25,,36.17,27.33,3.35,,7.86,,12.13,1.48,38.84,11.29,18.82,1.13,,,,,9.56,,0.74,,,7.43,14.93,,0.81,,0.33,4.29,38.22,8.04,10.66,,5.3,,5.74,21.98,,,8,13829465179.999998,Food: Specialty/Candy,Consumer Non-Durables
CAH,5.8,32.04,5,,1,,2,18.5,14.5,18.55,2.27,,25.73,5.14,0.1,0.64,94.1,0.98,29.2,53.86,18.85,3.45,,,0.28,2.14,25.23,14.82,12.52,11.9,9.41,0.12,0.11,3.96,,0.91,8.76,2.15,12.49,3.51,11.81,,101.59,3.35,29.76,,0.25,,0.94,,41.82,13.11,,0.11,,,,,11.72,,0.88,,,9.23,22.05,,0.99,,0.51,1.24,40.88,10.58,,,12.06,,8.24,92.25,,,8,21997312626.0,Medical Distributors,Distribution Services
CAKE,10.53,45.86,,,44.2,,,,15.8,48.57,2.85,24.39,44.5,2.27,0.09,0.03,37.97,0.43,10.81,11.02,7.52,8.91,5.6,,0.39,2.85,32.69,17.83,55.02,21.18,13.5,1.03,1.08,3.06,0.12,1.95,3.5,2.85,11.95,,12.57,5.87,38.24,41.18,21.71,,3.07,,5.28,5.82,17.42,13.56,,0.54,,,,,27.35,3.8,0.57,,,8.42,22.9,,1.53,24.03,0.33,3.81,5.51,5.28,33.32,,6.5,,3.73,23.44,,,9,1562878185.0000002,Restaurants,Consumer Services
CALM,33.91,66.41,,16.7,,138.4,330.4,,32.3,75.02,3.01,6.65,70.84,7.84,3.22,,63.14,5.65,56.62,21.36,25.26,,,,0.55,3.01,8.35,6.83,11.82,,,,1.23,11.98,0.81,10.43,8,3.01,,22.99,,,57.68,23.3,541.8,,11.61,,13.3,1.8,11.2,11.29,0.32,1.3,,,,,12.46,0.97,0.95,10.87,3.83,7.84,10.4,,0.91,1.86,4.4,13.85,34.13,19.58,16.99,,21.11,,3.01,16.11,,,9,2257156531.0,Agricultural Commodities/Milling,Process Industries
CALX,,43.31,,34.8,,,,,19.8,31.19,,,36.9,8.59,1.64,21.46,34.79,3.96,103.42,21.28,35.65,0.36,0.02,,,,146.02,63.34,43.34,,,2.33,1.96,0.68,0.81,4.52,2.01,,63.08,,72,,58.12,50.48,,,1.95,,1.34,3.07,111.51,33.71,,2.38,,,,,52.19,2.33,2.15,38.23,5.72,38.11,,,2.71,3.64,3.14,2.13,6.05,1.77,2.7,,1.89,,4.06,316.27,,,4,3080564745.0000005,Telecommunications Equipment,Electronic Technology
CAMT,240.81,61.48,,26.4,,45,52.9,36.4,18.7,42.98,1.02,62.77,56.4,11.36,2.39,1.91,129.56,3.66,148.24,70.03,88.13,1.83,0.44,,0.65,1.02,52.53,52.53,79.73,,,,16.67,1.9,0.54,20.9,1.21,1.02,,20.32,21.37,18.97,50.06,46.63,26.55,,25.35,,21.32,13.18,73.2,63.51,1.86,18.71,,,,,89.13,6.84,6.71,1295.6,28.35,79.83,76.21,2.54,11.11,16.57,3.08,11.54,96.27,16.59,19.57,,21.67,,0.99,164,,,9,2512320605.0,Electronic Components,Electronic Technology
