Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
INSW,54.57,38.72,,0.4,110.5,60.2,56.9,18.6,13.4,31.59,3.82,11.82,36.37,3.65,1.19,0.3,55.27,2.73,0.71,28.03,2.95,0.98,0.4,,0.04,3.82,5.41,4.42,7.03,5.1,4.14,2.9,3.04,18.48,0.7,43.2,16.7,10.38,4.82,,0.75,,48.71,57.42,9.06,,49.89,,52.83,1.51,5.17,5.38,,2.6,,,,,5.93,0.6,,,,4.38,4.85,,0.95,1.51,2.72,20.54,30.49,25.12,31.68,,24.11,,12.15,65.02,,,3,2003007393.0,Marine Shipping,Transportation
INTA,,59.01,,,,,,,,66.93,,,62.12,4.94,0.69,9.19,36.68,1.14,,25.25,69.23,,0.05,,,,,,60.78,51.14,38.86,5.13,6.22,,0.56,10.24,1.56,,62.67,,90.28,17.32,34.26,69.87,,,,,,6.97,,333.45,,6.22,,,,,61.01,23.51,,,262,50.49,,,,37.43,1.14,,,,,,,,,,,,,2449734412.0,Packaged Software,Technology Services
INTC,,42.01,,7.8,,,,,,26.88,1.2,,36.27,1.89,0.78,0.41,30.83,1.57,133.42,96.33,21.69,4.4,0.5,,0.4,1.59,76.77,13.8,,35.32,11.11,2.96,2.98,1.3,0.55,,,1.59,29.44,,37.71,8.19,32.64,41.49,0.76,,7.36,,1.29,1.24,32.11,24.47,,2.36,,,,,,1.39,0.79,,,10.91,,,1,1.78,1.14,2.15,2.3,1.33,3.97,,1.58,,,8.52,,,10,158641444473.00003,Semiconductors,Electronic Technology
INTU,28.4,48.61,,46.7,13.7,15.9,27.7,25.2,20.4,46.07,1.11,0.66,46.49,10.1,0.76,0.72,636.36,1.5,,83.08,14.83,1.37,0.35,,0.29,0.57,45.17,37.77,35.35,24.66,23.78,9.85,11.31,2.21,0.59,32.01,2.84,0.57,33.4,18.88,15,12.47,608.65,78.53,13.89,,19.43,,24.15,9.49,58.7,52.29,3.49,11.38,,1.86,1.45,,35.67,,1.25,,,34.06,58.55,3.13,2.67,,1.5,10.49,271.83,16.38,17.55,,12.17,,2.35,91.3,,,10,150802031689.0,Packaged Software,Technology Services
INVH,,37.89,,3.4,30.1,7.9,37.5,15.2,6.5,32.62,8.85,5.59,34.88,1.61,2.12,0.09,34.28,3.45,,,9.1,5.58,0.85,,2.54,3.17,34.33,18.73,30.95,37.47,19.36,11.01,11.28,2.91,0.52,36.45,4.41,3.23,49.62,9.46,10.83,5.53,37.91,59.27,2.02,,18.77,,28.35,2.09,44.52,63.96,11.22,8.27,,,,21.45,22.7,2.47,,,,18.41,20.01,11.02,1.39,2.15,3.45,2.49,363.83,4.43,4.69,,3.96,,,1714,,,5,21595936192.0,Real Estate Investment Trusts,Finance
IONQ,,53.3,,103.4,,,,,,54.63,,,53.72,15.09,7.67,17.03,7.89,11.81,499.93,181.11,58.3,,0.03,,,,,,,,,38.09,58.62,,0.88,,,,,,,92.37,21.1,58.62,,,,,,3.46,,,,64.13,,,,,,,,8.22,4.81,,,,,3.6,11.34,,,,,,,,,,,,,3460328599.9999995,Computer Processing Hardware,Electronic Technology
IOSP,16.81,59.43,,6.3,10.7,31.5,33.5,3.5,17.4,63.73,1.75,3.8,61.75,6.29,0.74,6.2,129.4,2.5,90.31,44.21,61.6,0.2,0.04,,0.24,1.13,17.18,13.98,15.4,,12.29,1.53,1.56,5.82,0.68,10.13,6.09,1.16,19.22,9.48,,,117.31,30.89,578.33,,7.6,,8.95,2.73,21.97,21.63,6.01,1.65,,1.87,1.43,,16.5,2.06,1.2,,8.87,12.19,14.49,3.42,1.67,4.43,1.67,8.88,28.2,13.62,13.09,,12.42,,1.24,28.19,,,10,2656681839.0,Chemicals: Major Diversified,Process Industries
IOT,19.81,57.7,,,,,,53.9,48.3,58.28,,0.97,58.11,14.09,0.99,6.35,36.71,1.54,37.91,53.65,46,,0.1,,,,,,,,,16.64,19.89,,0.53,,,,274.78,,74.8,26.2,31.17,74.54,,,,,,21.85,,305.92,,19.61,,,,,,17.23,,,203.94,12236.69,,,,21.85,1.49,,,,,,,,0.11,,,,,15138007798.0,Packaged Software,Technology Services
IOVA,11.39,58.68,,,,0.2,,3.6,,65.35,,,62.44,3.46,4.28,4.22,9.05,4.63,237.57,570.62,26.71,,0.12,,,,,,,,,69.78,1216.72,,0.78,,,,,,86.44,639.53,0.0,,,,,,,3.72,,,,1131.27,,,,,,,,15.34,12.93,,,,,6.56,4.42,,,,,,,,,,,,,1305782978.0,Biotechnology,Health Technology
IPAR,,70.5,,8.8,96.4,50.5,56,,34,76.89,6.19,,73.88,8.78,0.32,0.53,136.49,2.75,270.37,70.54,70.01,0.71,0.26,,0.63,2.02,18.94,17.52,500.08,,16.8,3.09,3.31,5.28,0.53,0.66,0.21,2.19,26.5,20.33,10.59,10.28,147.12,72.81,21.4,,10.25,,16.81,6.17,31.38,31.38,1.38,3.21,,1.34,41.24,,475.57,3.81,1.24,,22.82,71.42,,1.26,5.21,10.4,1.43,10.2,42.93,23.08,20.39,,19.08,,1.98,55.71,,,10,4429269926.0,Household/Personal Care,Consumer Non-Durables
IPG,,64.05,1.1,12,6.7,31.8,12.8,,7,76.5,5.91,,69.63,1.89,0.19,0.36,31.19,1.06,,282.35,227.5,2.25,1.13,,0.47,4.06,8.69,7.5,15.49,9.91,8.36,1.53,1.32,11.51,0.23,8.53,7.95,4.19,11.25,20.91,,,33.58,17,6.18,,9.46,,13.63,3.07,11.55,11.36,0.98,1.09,,0.58,0.97,,12.89,,0.99,,,10.86,13.93,0.95,0.81,,1.06,5.88,92.79,18.91,27.2,,11.58,,7.28,15,,,10,11832892356.000002,Advertising/Marketing Services,Commercial Services
IPGP,,48.76,4.6,2.4,,1.6,10.3,2.2,6.8,39.41,,,45.8,12.2,5.93,60.33,87.61,9.52,246.44,17.39,67.37,0.08,0.01,,,,16.35,11.73,13.56,,,2.58,2.37,6.12,0.9,17.46,5.21,,36.3,,,,95.41,41.29,,,15.34,,14.48,1.71,22.58,22.83,,3.49,,,,,19.8,1.33,0.63,4.53,2.54,13.09,27.03,,1.09,1.75,7.27,6.85,14.89,7.06,7.7,,9.49,,5.46,16.08,,,10,4739545016.0,Semiconductors,Electronic Technology
IQV,,63.43,1.7,2.4,,18,81.7,5.3,11.4,63.51,,,64.43,2.42,0.25,0.13,237.25,0.85,,101.06,33.5,4.03,2,,,,25.34,16.63,30.36,22.79,17.08,3.58,3.66,3.95,0.25,12.06,4.22,,21.6,18.71,11.16,5.61,239.88,35.1,3.04,,9.39,,13.84,6.44,30.81,22.57,1.53,2.86,,1.32,1.04,,24,,1.11,,,18,26.66,1.48,1.66,,0.85,5.4,273.83,11.06,23.16,,8.27,,,54.79,,,10,38768813501.0,Services to the Health Industry,Health Services
IRDM,,63.54,2.9,,,11.3,,6.3,12.5,74.11,1.79,,68.51,1.48,0.54,0.04,28.76,2.25,129.43,34.46,43.38,4.12,2.1,,0.74,1.79,29.47,12.55,19.62,,14.03,6.16,6.31,3.39,0.29,32.14,7.53,1.9,36.92,20.47,113.43,3.28,55.78,71.96,1.71,,11.08,,21.06,4.33,39.94,39.94,3.7,4.54,,,,,14.11,3.2,0.93,,,11.57,16.95,2.74,1.45,5.76,1.52,3.25,7.47,6.56,9.92,,6.86,,8.73,119.83,,,6,5946159110.999999,Specialty Telecommunications,Communications
IRM,47.99,64.28,,,0.8,2.7,15.2,,9.1,55.5,2.77,32.34,60.51,1.12,0.09,0.01,99.48,0.86,,75.03,78.29,8.98,821.85,,1.41,2.64,50.6,25.89,,32.86,19.95,7.23,7.78,1.98,,,,2.64,58.03,4.93,7.76,9.62,63.46,56.77,1.81,,3.43,,20.18,1658,150.73,54.66,15.18,5.19,,,,27.84,,,2.13,,,26.3,134.79,,20.55,,0.86,1.14,10.09,5.79,66.59,,5.95,,,73.69,,,10,18342923963.0,Real Estate Investment Trusts,Finance
IRON,,53.09,,,,18.1,27.6,23,,50.53,,,50.66,,23.07,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,3.31,3.22,,,,,3.2,23.7,,,,,,,,,,,,,1212510258.0,Biotechnology,Health Technology
IRT,11.22,56.14,,30,4.7,3.1,30.2,9.1,9.6,51.87,2.66,22.89,53.59,0.98,0.03,0.01,18.79,0.17,,147.69,,7.62,0.67,,2.66,3.4,81.64,21.77,56.24,,,9.97,9.85,1.22,0.57,17.52,2.74,3.4,72.1,6.92,11.58,2.14,19.26,58.61,1.64,,,,21.93,1.24,,77.97,19.99,6.41,,,,15.69,36.56,2.07,1.33,,,16.26,35.94,,1.24,1.24,0.17,,46.77,1.48,,,2.06,,5.42,49.45,,,8,3648958263.0,Real Estate Investment Trusts,Finance
IRTC,4.3,35.42,,,,,,,19.1,17.07,,,28.68,1.84,5.88,0.77,88.57,7.1,31.59,16.42,42.95,,8.16,,,,,,,,,5.01,5.68,,0.1,,,,,,40.74,18,137.72,66.96,,,,,,30.54,,,,5.34,,,,,,,,,,,,,,30.75,6.95,,,,,,,,,,,,,2768182882.0,Medical Specialties,Health Technology
IRWD,,60.16,0.9,,,,,4.3,5.5,70.38,,,64.21,,0.48,0.18,6.94,0.82,,,98.93,,,,,,,,11.41,,,,4.08,,,35.77,13.41,,,,,7.91,12.1,,4.4,,,,28.94,,,,,2.74,,,,,7.62,,0.52,,,7.6,,,1.2,,0.82,,,,,,26.97,,,,,,4,1301283468.9999998,Pharmaceuticals: Major,Health Technology
ISRG,36.24,51.79,0.1,11.1,,18.6,24.8,,18.2,46.19,,17.33,49.5,52.58,3.2,,443.66,5.15,176.16,28.31,46.92,,,,,,77.87,63.21,362.48,54.21,46.22,18.74,20.08,1.28,0.88,5.54,0.27,,70.85,11.92,15.77,14.93,372.56,66.86,,,27.65,,25.79,10.72,76.23,73.45,6.86,21.05,,3.54,33.03,,381.13,5.99,1.36,56.02,27.59,95.98,332.06,6.55,5.71,11,4.22,13.68,45.12,14.19,15.77,,20.25,,,116.14,,,10,103839363738.0,Medical Specialties,Health Technology
IT,27.99,62.66,4.1,,,36,42.2,13.2,17.6,66.16,,,64.22,5.25,0.34,0.42,470.84,0.91,,13.86,86.84,2.19,4.11,,,,33.28,28.48,35.59,29.81,24.68,6.12,6.41,3,0.09,18.01,2.94,,39.54,22.26,15.44,8.02,401.75,67.72,8.95,,13.35,,18.68,51.29,46.85,43.56,1.47,6.3,,1.47,1.14,,34.84,,1.68,,,31.72,41.68,1.74,2.96,,0.91,10.62,179.34,28.75,131.78,,12.32,,2.22,91.6,,,10,27599863055.000004,Internet Software/Services,Technology Services
ITCI,12.63,66.22,,,,20.3,23.3,26.5,147,71.37,,,68.55,32.55,3.53,29.04,78.19,5.12,278.63,98.48,74.86,,0.03,,,,,,,,,12.13,15.67,,0.8,,,,,,,43.06,164.17,92.8,,,,,,12.71,,,,14.74,,,,,,,,23.2,14.04,,,,,12.71,5,,,,,,,,0.07,,,,,5287918449.999999,Pharmaceuticals: Major,Health Technology
ITGR,26.2,44.32,,5.7,,7.4,27.3,,13.4,31.75,,13.68,40.19,2.76,0.17,0.03,119.75,3.29,73.73,34.11,51.56,4.33,0.78,,,,28.85,18.18,77.7,,,2.9,3.05,3.47,0.5,3.93,1.63,,27.04,3.08,13.47,8.09,99.34,26.67,4.03,,6.31,,12.19,2.58,39.13,25.69,,2.49,,,,,62.36,,1.31,,,21.91,59.04,,2.03,,1.96,3.54,21.78,6.37,7.02,,6.18,,,45.02,,,9,2708612955.0000005,Medical Specialties,Health Technology
ITRI,29.31,52.01,,12.6,,25.7,22,10.8,,52.37,,33.24,52.47,3.36,0.52,0.62,103.83,1.9,66.26,54.15,45.33,1.83,0.36,,,,23.17,18.48,35.82,,18.14,2.07,2.16,4.32,0.51,6.03,2.89,,28.08,,16,6.01,72.32,33.43,25.69,,7.03,,9.21,3.49,29.84,25.32,,2.1,,,,,34.71,4.69,1.79,,,29,61.66,,2.64,19.55,1.4,6.3,63.54,10.68,12.76,,8.64,,0.2,1730.5,,,5,2879450846.0,Electronic Equipment/Instruments,Electronic Technology
ITT,30.59,60.99,1.7,7.8,19.7,15.9,17.6,6.8,11.8,61.34,1.99,5.55,61.87,6.11,0.35,0.65,140.85,1.59,94.11,68.4,71.83,0.96,0.25,,0.22,0.86,21.14,17.5,27.39,18.29,15.29,3.22,3.47,4.73,0.59,12.69,3.72,0.9,23.73,11.13,11.43,7.05,112.02,33.75,37.88,,12.41,,16.29,4.5,27.62,25.8,3.44,3.41,,1.72,2.08,,27.05,3.59,1.82,,146.72,21.64,27.46,2.79,2.71,11.28,1.08,10.65,47.86,19.63,17.33,,14.42,,2.21,38.07,,,10,8159918798.0,Industrial Machinery,Producer Manufacturing
ITW,,56.42,1.9,0.1,7,12.1,14.1,7.9,10.3,60.37,3.34,,57.89,8.01,0.2,0.12,248.02,1.32,74.06,23.59,72.45,1.79,2.76,,0.54,2.25,19.11,17.49,27.41,18.86,17.21,4.95,5.06,5.23,0.19,18.45,4,2.25,24.15,9.72,5.94,2.89,250.53,43.22,15.14,,19.07,,26.12,24.51,24.46,24.36,5.08,4.67,,1.56,1.81,,25.31,,1.25,,,22.06,23.8,3.73,2.66,,0.94,19.59,92.91,38.63,100.54,,26.87,,3.74,28.15,,,10,72062636379.0,Industrial Machinery,Producer Manufacturing
IVT,,68.46,2,,65.5,20,,10.2,11.6,66.31,3.36,,69.66,,1.7,0.09,26.44,2.38,,179.27,45.22,5.17,0.54,,13.66,3.36,56.48,15.98,25.34,,16.51,,9.83,1.77,0.63,38.79,5.63,3.44,522.96,6.37,,,26.43,70.51,0.96,,2.7,,14.07,1.16,264.4,413.13,,6.9,,,,15.33,17.76,4.79,1.13,,,13.95,17.5,,0.87,1.25,2.38,0.28,1709.4,1.84,0.45,,1.53,,0.39,20.34,,,8,1655193010.0,Real Estate Investment Trusts,Finance
J,11.5,54.67,1,5.1,0.9,28.5,25.8,8.3,7.9,48.65,0.96,1.31,53.07,3.32,0.24,0.28,145.8,1.17,,29.9,32.34,2.7,0.55,,0.19,0.77,19.92,15.43,26.1,14.15,12.47,1.42,1.24,5.02,0.45,4.74,4.39,0.79,15.89,22.62,19.96,2.25,147.26,20.84,5.9,,3.83,,6.11,2.76,28.15,25.45,1.08,1.1,,,,,23.13,,1.13,,,20.24,26.85,1.08,1.84,,1.17,4.35,134.71,9.28,9.88,,7.17,,5.38,35.74,,,10,16648818500.000002,Data Processing Services,Technology Services
JACK,,61.48,4.6,,13.6,16,21.4,8.2,22.9,67.16,3.58,,65.33,1.9,0.13,0.02,58.35,0.44,1.43,20.88,17.38,10.12,,,0.28,3.06,16.84,13.54,106.27,16.1,12.84,2.66,2.58,5.94,,2.43,3.54,3.06,8.26,23.31,8.49,,97.09,30.06,3.23,,7.03,,16.3,,10.25,9.39,0.8,0.71,,,,,31.51,,0.34,,,9.33,16.32,0.65,1.65,,0.43,3.96,14.08,10.4,,,6.42,,12.18,11.07,,,10,1448376727.9999998,Restaurants,Consumer Services
JAMF,,66.67,,,,,,,22,69.93,,,68.88,1.44,0.56,0.61,18.46,0.96,,54.17,60.82,,0.51,,,,,,61.38,,,4.08,4.37,,0.46,7.11,1.77,,29.39,,,13.13,27.48,77.36,,,,,,3.31,,,,4.01,,,,,55.77,,,,,51.42,,,,,0.96,,,,,,,,,,,,,2158295807.0,Packaged Software,Technology Services
JAZZ,,62.45,,,,13.8,,16.5,8.4,79.7,,,69.48,1.36,1.16,0.31,111.11,2.27,565.65,93.87,62.21,4.96,1.57,,,,21.06,9.43,11.19,9.21,7.09,2.7,2.86,4.75,0.33,25.59,14.02,,5.57,7.7,47.15,6.16,156.63,89.53,1.94,,8.61,,14.23,1.9,22.94,12.88,,2.01,,,,,7.86,,0.47,,,7.43,20.38,,0.58,,1.9,2.94,49.81,5.26,9.3,,8.46,,1.35,23.62,,,8,8364731509.0,Pharmaceuticals: Major,Health Technology
JBGS,,66.68,10.6,,,8.5,13.8,,8.4,66.81,4.74,,66.45,0.26,1.66,0.08,16.85,3.69,,165.51,129.84,16.91,1.22,,,4.74,,25.17,,,,,6.51,,0.4,,,4.19,,,,,22.12,51.81,0.44,,,,6.96,0.72,,,,2.79,,,,9.85,,,,,,9.37,,,3.95,0.74,3.69,,,,,,0.77,,11.18,187.22,,,6,1570209077.0,Real Estate Investment Trusts,Finance
JBHT,,61.62,0.8,17.3,15.9,12.7,13.7,,10.8,70.13,1.78,,64.48,5.54,0.03,0.04,170.52,1.21,1.5,26.86,38.54,1.05,0.36,,0.29,0.98,22.19,11.81,159.08,20.78,11.48,1.53,1.53,4.51,0.48,1.66,1.18,0.99,27.71,15.35,10.43,3.13,173.83,16.95,11.67,,4.9,,6.85,4.27,29.35,29.35,2.28,1.43,,1.78,12.92,,149.06,2.36,0.92,,,10.31,34.86,1.93,2.72,4.27,1.21,7.19,14.18,12.71,14.9,,9.69,,0.96,26.48,,,10,20086058875.0,Trucking,Transportation
JBL,,43.36,4.4,21.9,,30.5,43.8,43.2,13.3,35.69,0.29,,41.48,3.18,0.22,0.75,109.95,1.13,67.91,74.47,40.78,1.17,1.43,,,0.29,6.49,4.79,12.85,8.15,5.6,0.47,0.44,15.41,0.13,3.41,8.31,0.29,11.57,23.27,7.28,,78.46,9.15,8.26,,4.63,,5,5.74,10,0.82,0.04,0.47,,0.03,0.44,,13.73,0.57,1.77,,,7.53,7.66,0.04,2.49,8.9,0.74,7.57,56.59,31.85,53.74,,15.57,,17.13,29.88,,,10,13881281886.0,Electronic Components,Electronic Technology
JBLU,,56.18,,,,,57,22.9,39.8,61.4,,10.73,57.61,0.64,0.39,0.28,5.93,0.54,4.55,31.17,12.81,807.43,2.15,,,,,885.89,,7.56,4.13,0.66,0.65,,0.19,,,,,,,3.86,8.46,18.53,,,,,,0.77,,,,0.22,,,,,,,0.25,,,10.05,,,,0.9,0.51,,,,,,,,,16.47,,,6,1656253947.0,Airlines,Transportation
JBSS,,68.02,,6.6,7.7,4.9,4.8,28.5,4,82.21,1.17,,74.55,7.9,,0.01,102.21,2.46,84.99,22.57,26.09,0.41,0.14,,0.15,0.78,13.93,11.06,12.97,,,,1.21,7.18,0.65,9.32,8.1,0.83,,12.79,,,101.45,21.22,36.39,,6.29,,8.46,3.69,18.38,18.86,1.92,1.17,,1.09,1.08,,12.4,1.81,1.23,,9.39,10.03,12.13,2.41,1.39,3.9,0.71,14.29,27.34,25.64,21.62,,17.62,,1.98,21.61,,,10,1177988203.0,Food: Specialty/Candy,Consumer Non-Durables
JCI,,50.48,2.2,0.4,11.7,16.9,26.2,1.3,9.6,51.53,3.12,17.33,50.61,1.76,0.06,0.08,69.3,0.87,60.41,84.7,85.1,4.09,0.69,,0.59,2.15,32.74,21.43,45.15,15.42,11.85,1.95,2.09,3.05,0.36,4.64,2.67,2.15,17.17,14.63,9.6,3.28,67.62,32.84,5.63,,6.32,,7.52,2.98,28.06,27.84,2.51,1.74,,,,,38.18,,1.16,,,27.08,52.72,2.31,1.69,,0.65,3.93,44.99,5.53,10.45,,7.09,,3.31,28.88,,,9,38866686232.0,Industrial Machinery,Producer Manufacturing
JD,,45.35,,3.8,,,18.3,5.6,9.3,51.57,2.87,10.14,47.36,2.76,0.7,2.46,26.61,1.15,25.69,57.96,6.28,1.84,0.32,,0.25,2.87,7.17,6.75,4.8,5.4,5.73,0.16,0.23,13.95,0.37,4.85,18.22,2.87,7.88,,10.17,5.02,54.05,14.83,11.6,,2.27,,3.05,1.32,12.12,8.72,0.21,0.27,,,,,5.68,0.85,0.17,,,4.34,,,0.62,1.87,0.88,4.13,36.66,10.15,11.09,,7.31,,4.81,56.62,,,5,43365217973.847,Internet Retail,Retail Trade
JEF,34.85,71.53,5.5,7.5,26,22,,,9.5,71.4,8.23,21.4,71.29,1.17,0.84,0.54,57.15,3.07,,796.41,189.78,4.95,2.04,,0.59,2.1,5.36,5.16,,,,3.1,2.32,18.66,0.16,,,2.45,19.37,20.4,66.12,5.09,42.83,60.87,1.26,,4.99,,45.89,1.23,31.57,28.29,1.27,1.41,,,,,,1.38,1.3,,,,,1.48,1.46,1.51,3.07,0.78,26.43,8.43,4.64,,7.47,,,22.15,,,10,8542865583.999999,Investment Banks/Brokers,Finance
JELD,,70.25,5.4,,,3,15.6,2.3,6.4,79.06,,,75.47,2.36,0.33,0.17,16.79,2.08,57.98,33.88,50.81,5.25,1.69,,,,23.15,9.94,12.17,11.82,7.39,0.65,0.62,4.32,0.28,5.09,14.74,,12.23,7.76,14.71,,16.63,19.45,1.88,,0.47,,2.98,1.78,73,10.83,9.85,0.36,,0.94,0.59,,6.8,1.47,,,,4.36,5.93,,0.82,4.49,1.39,0.61,7.53,4.57,2.43,,,,34.06,335.8,,,9,1162816528.0,Forest Products,Non-Energy Minerals
JHG,15.51,66.25,3.3,2,2.7,33.4,,,0.8,69.07,4.81,14.88,67.42,3.47,2.9,5.43,36.29,3.92,,95.63,44.16,0.5,0.07,,0.56,4.29,7.65,7.37,8.46,7.87,7.58,1.99,2.09,13.07,0.71,24.76,9.17,4.29,12.52,18.49,7.24,6.21,29.51,69.1,39.57,,20.15,,23.29,1.32,13.72,13.01,,2.7,,,,,10.94,2.17,,,15.06,10.73,12.06,1.32,0.65,8.12,3.92,6.83,1288.49,10.21,9.75,,9.58,,5.77,12.78,,,10,4555592613.0,Investment Managers,Finance
JHX,8.16,59.59,0.8,28.3,,25,22.5,,17.3,55.35,,,59.73,4.81,0.46,0.3,35.37,1.79,49.97,52.82,30.35,1.24,0.65,,,,19.76,16.01,34.07,19.52,15.84,3.77,3.97,5.06,0.38,11.81,3.12,,23.5,22.11,11.72,9,33.75,40.36,25.73,,12.94,,23.86,8.09,30.49,22.39,1.14,3.89,,0.77,2.47,,33.16,3.12,1.08,,,16.81,29.82,0.99,3.06,9.94,1.37,11.05,35.35,20.31,28.78,,16.63,,1.05,45.94,,,10,12440835257.11767,Construction Materials,Non-Energy Minerals
JJSF,2.69,53.41,,3.3,7.2,32.3,63,24.7,14.5,51.85,2.73,,52.53,7.18,0.25,0.24,167.21,2.41,59.9,30.74,44.35,0.95,0.2,,0.6,1.75,28.01,18.04,31.88,,,1.65,2.14,3.57,0.69,6.72,3.27,1.75,,4.77,15.91,2.7,172.02,31.15,35.57,,5.45,,7.56,3.54,37.66,34.62,,2.07,,,,,30.54,3.01,0.89,,5573.67,16.32,24.41,,2.87,5.89,1.33,6.68,17.1,10.83,9.59,,7.94,,1.01,37.92,,,10,3314758944.0,Food: Specialty/Candy,Consumer Non-Durables
JKHY,,60.14,1.7,2.9,6.8,9,9.2,,8.8,68.25,1.85,,63.28,10.51,0.07,0.11,170.17,1.39,,5.63,48.74,0.35,0.14,,0.41,1.26,24.82,17.89,43.26,23.27,16.82,5.35,5.77,4.03,0.64,13.35,2.36,1.29,29.9,10.84,8.15,6.85,203.46,41.51,27.23,,17.28,,22.28,6.97,32.85,32.85,4.11,5.66,,2.09,3.68,,42.49,7.66,0.88,,,24.35,41.67,3.79,2.6,40.23,1.39,13.88,159.43,22.06,22.77,,15.01,,1.29,36.21,,,10,11267749388.999998,Packaged Software,Technology Services
JKS,,47.06,,18.4,,66.9,35.4,25.5,34.8,55.16,7.03,,49.35,1.14,0.22,0.33,21.25,1.03,72.5,50.45,67.33,6.1,2.55,,0.24,7.03,6.53,6.53,,19.47,4.43,0.35,0.48,15.31,0.15,,,7.03,8.34,,,12.38,78.89,14.97,4.49,,2.75,,5.32,0.39,3.3,3.44,0.09,0.07,,0.3,,,,0.26,0.32,,,0.64,3.22,0.14,,0.43,0.77,2.53,14.19,16.4,16.47,,5.38,,,7.59,,,10,1542988905.0,Semiconductors,Electronic Technology
JLL,23.88,76.6,2.4,7,,2.2,,,10.7,83.57,,15.4,79.79,2.88,0.08,0.11,252.84,1.24,,,32.27,3.58,0.56,,,,20.35,15.33,34.69,19.29,14.54,0.65,0.71,4.91,0.41,2.05,3.61,,21.21,3.65,35.04,,194.88,,5.3,,1.42,,3.49,1.91,40.65,29.68,37.1,0.57,,,,,28.13,4.06,1.25,,,19.83,93.21,,1.41,12.49,1.24,1.91,54.99,7.25,4.89,,5.12,,1.86,21.68,,,10,7354497707.999999,Real Estate Development,Finance
JNJ,,73.4,2.9,5.9,5.7,0.5,21.1,,2.5,81.1,4.04,,77.16,2.99,0.47,0.61,158.56,1.07,160.31,123.88,65.08,1.51,0.58,,0.46,3.05,19.86,14.62,20.31,14.62,12.6,4.55,4.65,5.04,0.4,22.91,5.2,3.16,15.79,5.17,4.5,3.45,177.86,69.06,30.9,,43.91,,27.42,5.34,10.47,15.13,37.83,4.51,,1.17,1.71,,19.71,,0.95,,,15.85,9.7,,1.62,,0.85,21.64,102.73,16.07,53.29,,15.37,,6.01,21.66,,,10,388773878809.0,Pharmaceuticals: Major,Health Technology
JNPR,31.96,60.72,0.8,0.4,3.2,5,27.6,12.8,8.8,53.68,2.82,,57.87,2.31,0.55,0.65,37.64,1.69,163.63,52.13,65.6,3.68,0.38,,0.54,2.34,42.45,26.72,24.74,16.23,13.3,2.47,2.52,2.36,0.48,10.19,4.2,2.34,20,3.15,,,31.76,58.56,5.99,,4.58,,7.24,2.72,52.42,20.8,,2.4,,,,,23.38,4.23,1.17,,,18.6,37.48,,1.54,17.35,1.23,2.48,25.87,3.99,5.27,,5.47,,3.03,35.18,,,9,9136268819.999998,Information Technology Services,Technology Services
JOBY,,56.06,,,,,,,,45.48,,,52.87,12.08,24.16,29.79,6.21,24.89,,94934.07,,,0.03,,,,,,,,,1785.15,3377.76,,0.84,,,,,,,493.67,0.0,98.58,,,,,,4.5,,,,3105,,,,,,,,5.97,5.75,,,,,4.57,24.89,,,,,,,,,,,,,4537447902.000001,Aerospace & Defense,Electronic Technology
